identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
UBSG,UBS 3Q18 PBT +37% YoY to CHF 1.7bn,25-Oct-18,BW,UBS Group AG,Earnings,"The UBS Global Gender Equality ETF launched earlier this year by Global Wealth Management and Asset Management has now surpassed the USD 100m milestone, reflecting the growing importance of sustainability goals such as gender equality for clients. The ETF invests in companies in the Solactive Equileap Global Gender Equality 100 Leaders Index, an equity index of 100 leading global companies with a strong record in gender diversity and sustainability. UBS channels 5% of the ETF’s management fees into philanthropic projects supporting this topic, via the UBS Optimus Foundation. | In August, UBS joined the Climate Bonds Initiative (CBI) Partners Program. UBS's partnership with the CBI will further develop its data capabilities and market-building efforts within green finance and sustainable fixed income and will add diversity and expertise to CBI’s Partners Network. CBI is an international organization working solely to mobilize the largest capital market of all, the USD 100trn bond market, for climate change solutions.",2,"88, 66","diversity, gender equality"
"UBSG, 001BC5",UBS Advisor Kirsten Ismail Named to Working Mother Magazine's 2019 'Top Wealth Advisor Moms' list.,31-Oct-19,BW,WorkingMother.com For the full list and more visit: https://www.workingmother.com/g00/top-wealth-,"Photo/Multimedia, Award","Source: WorkingMother.com For the full list and more visit: https://www.workingmother.com/g00/top-wealth- advisor-moms-2019?i10c.ua=1&i10c.encReferrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8%3d&i10c.dv=14 | workplace programs in the areas of women's advancement, parental leave, family support, flexibility and career development. This year, UBS has been ranked first for their gender-neutral parental leave policies.",2,"11, 29","D&I, parental leave"
"UBSG, UBS, UBSN...",UBS and Bloomberg Launch Girls Take Finance in 12 Cities Globally to Inspire Teenage Girls to Be the Next Generation of Lea...,27-Feb-20,BW,UBS and Bloomberg,"Photo/Multimedia, Contract/Agreement, Corporate Social Responsibility, Product/Service","#TOGETHERBAND campaign will launch SDG5, Gender Equality and Women's Empowerment  in March to coincide with the initiative.",1,17,gender equality
"UBSG, UBS, UBSN...",UBS Earns Top Marks in 2017 Corporate Equality Index,5-Dec-16,BW,UBS,Award,"""It is very gratifying to receive this recognition,"" said Denise Hebner, Head of Diversity & Inclusion UBS Americas. ""UBS is committed to providing an inclusive work environment that benefits our clients as well as our employees. By fostering creativity, and tapping unique ideas, experiences and diverse perspectives, we can ensure that we are bringing the very best of UBS to everyone that we work for and with.""",1,67,Diversity & Inclusion
"UBSG, 05K28L, 06D48M","UBS, Bloomberg, and State Street Global Advisors Launch Girls Take Wall Street to Inspire the Next Generation of Female L...",1-Mar-19,BW,UBS,"Contract/Agreement, Product/Service, Photo/Multimedia","""While the financial services industry is more diverse than ever before, there's quite a bit of progress still to be made in transforming it to more accurately reflect today's society,"" said Tom Naratil, President UBS Americas and Co-President UBS Global Wealth Management. ""We're proud to play a part in educating and inspiring these young women as they consider pursuing careers in finance. Together with our partners, we're excited by this unique opportunity to connect with the next generation of female leaders and help close our industry's outdated gender gap."" | State Street Global Advisors commissioned Fearless Girl, now located in front of the New York Stock Exchange, to raise awareness of their push to increase gender diversity on corporate boards. The statue celebrates the spirit of women who are taking charge today, and serves as inspiration for the next generation of female leaders. Fearless Girl ignited a global conversation about the power of women in leadership and inspired more than 300 companies around the world to add women to their boards. | “At Bloomberg, we’ve always been committed to ensuring equal opportunities for women,” said Michael R. Bloomberg, founder of Bloomberg LP and Bloomberg Philanthropies. “We invest in women’s professional development in our offices around the world, and we highlight the progress other companies are making through the Bloomberg Gender-Equality Index. We also connect students with opportunities to learn from successful women in the finance industry. We're glad to be a part of ""Girls Take Wall Street,"" and I'm looking forward to meeting with the group today.""",3,"89, 81, 85","gender gap, diversity, gender-equality"
UBSG,UBS 2018 PBT +19% to USD 6.4bn,22-Jan-19,BW,UBS,,"UBS has come out a leader in a new ranking from Equileap, a gender equality research firm. Their 2018 report, which analyzes the gender diversity data of more than 3,000 large public companies and grades the top 200, ranks UBS 18th globally, first among Swiss firms, and in the top ten of financial companies. | Diversity and inclusion",2,"54, 3","Diversity and Inclusion, gender equality"
ULTA,"Ulta Beauty, Inc.(ULTA",US) Schedules Annual General Meeting for 3-June-2020 1100 AM ET,23,,,,0,0,
ULTA,"Ulta Beauty, Inc.(ULTA",US) Schedules Q1 2018 Earnings Call for 31-May-2018 500 PM ET,17,,,,0,0,
ULTA,"Ulta Beauty, Inc.(ULTA",US) Schedules Q4 2019 Earnings Call for 12-March-2020 500 PM ET,12,,,,0,0,
"UN, UL, 05G05N",Unilever Announces New Initiative in Progress to Helping 1 Billion People Improve Their Health and Wellbeing,14-Oct-12,BW,Unilever,"Contract/Agreement, Nonprofit",,0,0,
"ULVR, UL",Unilever calls on content creators &amp distributors to eradicate stereotypes,20-Jun-18,NEWS_CR,https://www.unilever.com/news/press-releases/2018/unilever-calls-on-content-creators-and-,Company Announcements and Releases,"Aline Santos, Unilever Executive Vice President Global Marketing and Head of Diversity and Inclusion, says “Through our ongoing advertising assessment against Unstereotype criteria we already know that progressive advertising creates 25 percent more branded impact and new data now tells us that progressive ads are also 16 percent more relevant, 21 percent more credible and can drive purchase intent by 18 percent. The economic case is just as tangible as the social case for change, which is why we are expanding the Unstereotype initiative to drive unstereotypical content at scale through new partnerships and mainstream content.” | Simon Fuller comments: “As one of the most socially conscious and largest consumer goods companies today, Unilever brands like Rexona continue to cut through the clutter when it comes to making bold statements with real actions. With Now United I also want to embrace this pioneering spirit, defining new ways to interact with entertainment, celebrating diversity and inclusion with a powerful message of unity and positivity. Through the passionate engagement of music and dance, with Rexona as our partner, we will share all of this positive energy and excitement with our audience on a global scale.” | Aline Santos adds: “As marketers, we have talked for decades about reaching as many people as possible; it’s time we place equal emphasis on representing as many people as possible. That means prioritising greater authenticity in our characters and storylines, and doing more to accurately capture the richness and diversity of the world we live in. From films and TV programmes, to web series and podcasts, we have to work with the entertainment industry to co-create content we’re proud to support with our media investment.”",3,"96, 96, 85","diversity, Diversity and Inclusion"
"UNAT.XX1, ULVR",Unilever Calls on Content Creators and Distributors to Eradicate Stereotypes,19-Jun-18,BW,Unilever,Product/Service,"Aline Santos, Unilever Executive Vice President Global Marketing and Head of Diversity and Inclusion, says “Through our ongoing advertising assessment against Unstereotype criteria we already know that progressive advertising creates 25 percent more branded impact and new data now tells us that progressive ads are also 16 percent more relevant, 21 percent more credible and can drive purchase intent by 18 percent. The economic case is just as tangible as the social case for change, which is why we are expanding the Unstereotype initiative to drive unstereotypical content at scale through new partnerships and mainstream content.” | Simon Fuller comments: “As one of the most socially conscious and largest consumer goods companies today, Unilever brands like Rexona continue to cut through the clutter when it comes to making bold statements with real actions. With Now United I also want to embrace this pioneering spirit, defining new ways to interact with entertainment, celebrating diversity and inclusion with a powerful message of unity and positivity. Through the passionate engagement of music and dance, with Rexona as our partner, we will share all of this positive energy and excitement with our audience on a global scale.” | Aline Santos adds: “As marketers, we have talked for decades about reaching as many people as possible; it’s time we place equal emphasis on representing as many people as possible. That means prioritising greater authenticity in our characters and storylines, and doing more to accurately capture the richness and diversity of the world we live in. From films and TV programmes, to web series and podcasts, we have to work with the entertainment industry to co-create content we’re proud to support with our media investment.”",3,"96, 96, 85","diversity, Diversity and Inclusion"
"ULVR, UN, 001JWY",Unilever Earns Top Marks from Human Rights Campaign,18-Nov-15,BW,Unilever,Survey,"The Human Rights Campaign is America’s largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | Unilever supports the LGBT community through its PRIDE Group and diversity and inclusion initiatives including the Ad Council’s “Love Has No Labels” campaign. PRIDE (People Respecting Individuality, Diversity and Equality) is an LGBT Business Resource Group open to all Unilever employees that share a common goal of endorsing respect, individuality, diversity and equality throughout the organization.",2,"45, 56","Diversity and Inclusion, gender equality"
ULVR,Unilever launches new AI,powered talent marketplace - 25-Jun,19,https://www.unilever.com/news/press-releases/2019/unilever-launches-ai-powered-talent-,Company Announcements and Releases,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Barclays CEO Energy Power Conference for 5-September-2018 900 AM ET,30,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Bernstein European Strategic Decisions CEO Conference for 26-September-2019 400 AM ET,20,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Consumer Analyst Group of New York Conference for 21-February-2019 800 AM ET,3,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Deutsche Bank dbAccess Global Consumer Conference for 11-June-2019 230 AM ET,5,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Investor Meeting - Day 1 - Morning Session for 13,November,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Investor Meeting - Day 2 - Morning Session for 14,November,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Investor Meeting for 11-December-2019 800 AM ET,8,,,,0,0,
ULVR,Unilever Plc(ULVR,GB) Schedules Q1 2019 Sales and Revenue Call - Trading Statement for 18-April,2019 300 AM ET,,,,0,0,
"UN, UL, 071MGK",Unilever Recognized as Best Place to Work by Human Rights Campaign,23-Nov-12,BW,Unilever,Award,"Unilever has again been named one of Human Rights Campaign’s “Best Places to Work”, achieving a perfect score of 100 percent on the organization’s 2013 Corporate Equality Index for the fifth year running. The ranking recognizes the company’s commitment to diversity and inclusion in the workplace, marketplace and community. | To achieve a perfect score, companies must have fully inclusive equal employment opportunity policies, provide equal employment benefits, demonstrate organizational LGBT competency, evidence their commitment to equality publicly and exercise responsible citizenship. This year’s Corporate Equality Index tells a powerful story of American businesses working to meet that higher bar. | Unilever supports the LGBT community at work through its PRIDE Network. PRIDE (People Respecting Individuality, Diversity and Equality) is an LGBT Diversity Network open to all Unilever employees that share a common goal of endorsing respect, individuality, diversity, and equality throughout the organization. It creates and maintains an open workplace environment for the LGBT community and helps develop its members by providing both business and social interaction with the purpose of furthering personal growth.",3,"49, 50, 74","Equal Employment Opportunity, diversity, Diversity and Inclusion"
"UL, 064X9Y",Unilever's Leading Detergent Brand OMO Launches Initiative to Help 10m Children Access Quality Education,25-Aug-15,PRNE,,"Corporate Social Responsibility, Government Policies & News, Not For Profit Organizations, Human Interest Groups","Right to Education and Child Friendly Schools: Public awareness campaign to increase the demand for quality education. Early Childhood Education:  Government and partners have the capacity to provide equitable access to quality Early Childhood Education. Teacher Education and Support System:  Pre-service and in-service training, improve retention and quality of learning in certain areas (e.g. remote areas). Quality Education with Equity: Support for inclusive education planning, including marginalised children, out of school, and prompting all duty bearers (civil society, coalitions) to demand quality education for vulnerable children. Adolescents and Gender Equality: Adolescents, especially girls, fully participate and are empowered to be involved in decision making that affects their lives.",1,108,gender equality
UAL,United Airlines Achieves Highest Second,Quarter Pre-Tax Income In Company History - 16,Jul,United Airlines,"Conference Call Announcements, Earnings, Dividends & Forecasts","Received ""Best-of-the-Best"" award for commitment to diversity and inclusion by the National LGBT Chamber of Commerce (NGLCC) and the National Business Inclusion Consortium (NBIC), demonstrating the airline's industry-leading results across all diverse segments and its commitment to building a more diverse economy. Honored with the ""DiversityInc Top 50"" designation, lauding the airline's leadership in promoting diversity through talent development, leadership accountability and a top supplier diversity program. Expect profit sharing for 2019 to be about 20 percent higher per participating employee year-over- year. Hosted more than half of the company's 25,000 flight attendants at 17 separate Backstage 2019 events, which are designed to underscore the important role flight attendants play in delivering great service.",1,114,Diversity and Inclusion
"UAL, 0DF3B1",United Airlines Again Named a Top Company for Disability Inclusion,18-Jul-19,PRN,United Airlines,"Corporate Social Responsibility, Human Interest Groups","United's diversity and inclusion initiatives include efforts to build a more inclusive workplace and customer experience. Through these initiatives, the airline demonstrates its commitment to engaging with and advocating for various diverse groups, some of which are the LGBT community, people of color, women, veterans and people with disabilities. United also works with partner organizations to engage people from all backgrounds to build a more diverse aviation industry and works with partner organizations to bridge opportunity divides for underrepresented groups across the economy. | Alongside partner organizations, customers and employees, United will continue working to build the world's most inclusive airline. For more information on United's commitment to diversity and inclusion, visit https://hub.united.com/diversity-inclusion-fact-sheet/. | CHICAGO, July 18, 2019 /PRNewswire/ -- United Airlines was recognized for the fourth consecutive year as a top-scoring company and best place to work for disability inclusion with a perfect score of 100 on the 2019 Disability Equality Index (DEI). The 2019 DEI measured United's inclusion criteria including: culture & leadership; enterprise-wide access; employment practices such as benefits, recruitment, employment, education, retention and advancement, accommodations; community engagement; and supplier diversity. | ""United's leadership in advancing disability inclusion practices is about doing what's right and doing what's good for our employees, customers and business,"" said Lori Bradley, senior vice president of Global Talent Management at United Airlines. ""We are proud of this distinction and will continue working to champion these initiatives to ensure we continue to earn a perfect score every year in the future. We thank the American Association of People with Disabilities (AAPD) and Disability:IN for recognizing United's commitment to diversity.""",4,"83, 29, 70, 81","diversity, Diversity and Inclusion"
UAL,United Airlines Again Receives Best,of-the-Best Award for Commitment to Diversity and Inclusion Across All Communities,10,United Airlines,Human Interest Groups,"United Airlines Again Receives ""Best-of-the-Best"" Award for Commitment to Diversity and Inclusion Across All Communities  Wednesday, April 10, 2019 08:00:00 PM (GMT) | United's diversity and inclusion initiatives include efforts to build a more inclusive workplace and customer experience. Through these initiatives, the airline demonstrates its commitment to engaging with and advocating for the LGBT community, people of color, women, veterans, people with disabilities and others. This recognition follows the airline's recent announcement that United became the first U.S. airline to offer non-binary gender options throughout all booking channels in addition to providing the option to select the title ""Mx."" during booking and in a MileagePlus customer profile. United customers and employees have the option to identify themselves as M(male), F(female), U(undisclosed) or X(unspecified), corresponding with what is indicated on their passports or identification.  | Alongside partner organizations, customers and employees, United will continue working to build the world's most inclusive airline. For more information on United's commitment to diversity and inclusion, visit https://hub.united.com/diversity-inclusion-fact-sheet/.      | ""This designation is highly competitive and is bestowed only to corporations that we see constantly striving to strengthen and celebrate diversity,"" said NGLCC Co-Founder and President Justin Nelson. ""These corporations being honored are true leaders in ongoing global commitments to create a better future for all diverse communities in business."" | again-receives-best-of-the-best-award-for-commitment-to-diversity-and-inclusion-across-all-communities- 300830206.html",5,"22, 111, 29, 50, 2","diversity, Diversity and Inclusion"
"UAL, 0DF3B1",United Airlines Applauds Supreme Court Decision on Marriage Equality,26-Jun-15,PRN,United Airlines,Human Interest Groups,"United has earned multiple honors for its efforts to promote diversity and inclusion. The company was named a ""Best Place to Work"" by the Human Rights Campaign and achieved a 100-percent rating in the organization's 2015 Corporate Equality Index – the fourth consecutive year the airline garnered a perfect score from the prominent civil rights group. United also received the Business Leadership Award from Equality Illinois, the state's oldest and largest LGBT advocacy group, and has been recognized by Work Life Matters magazine as a leader for LGBT equality.",1,89,Diversity and Inclusion
UAL,United Airlines Awarded Perfect Score In 2013 Corporate Equality Index,14-Nov-12,PRN,"United Continental Holdings, Inc.",Human Interest Groups,"The CEI rates companies on specific policies and practices related to LGBT equality. To achieve a perfect score and the distinction of ""Best Places to Work for LGBT Equality,"" companies are required to have fully inclusive equal employment opportunity policies, provide equal employment benefits, demonstrate organizational LGBT competency, evidence their commitment to equality publicly and exercise responsible citizenship.   | United believes that the rich diversity of ideas, experiences, cultures and lifestyles that make up its workforce of more than 85,000 allows the airline to deliver great service and products to its customers around the globe. United is committed to creating a work environment where all employees feel included and empowered to make a measurable difference in its success. United offers policies, programs, benefits, privileges and recognition designed to reward and support the success of its diverse workforce. The airline is equally committed to its multicultural community sponsorships as well as supplier diversity initiatives.",2,"58, 94","Equal Employment Opportunity, diversity"
UAL,United Airlines Caps Off Black History Month With Tuskegee Airman Event at Willis Tower,27-Feb-15,PRN,United Airlines,Human Interest Groups,"""At United, we support the rich diversity of ideas, experiences and cultures of our employees, customers and business partners,"" said Greg Jones, United's managing director of Diversity and Inclusion. ""Diversity is a value that binds and inspires us to continuously improve who we are as a company."" | To learn more about United's commitment to diversity and inclusion, click here.",2,"47, 12",Diversity and Inclusion
UAL,United Airlines Earns 100 Percent Score on Human Rights Campaign Foundation's Annual Scorecard on LGBTQ Workplace Equality,28-Mar-19,PRN,United Airlines,Human Interest Groups,"Alongside partner organizations, customers and employees, United will continue working to build the world's most inclusive airline. For more information on United's commitment to diversity and inclusion, visit https://hub.united.com/diversity-inclusion-fact-sheet/.",1,29,Diversity and Inclusion
UAL,United Airlines Earns 100% Score on Human Rights Campaign Foundation's Annual Scorecard on LGBTQ+ Workplace Equality,27-Jan-20,PRN,United Airlines,"Corporate Social Responsibility, Human Interest Groups","Alongside partner organizations, customers and employees, United will continue working to build the world's most inclusive airline. For more information on United's commitment to diversity and inclusion, visit https://hub.united.com/diversity-inclusion-fact-sheet/.",1,29,Diversity and Inclusion
UAL,United Airlines Earns 4th Consecutive Perfect Score in Corporate Equality Index,19-Nov-14,PRN,United Airlines,"Corporate Social Responsibility, Human Interest Groups","The CEI rates companies on specific policies and practices related to LGBT equality. To earn a perfect score on the Index, companies must have fully inclusive equal employment opportunity policies, offer equal employment benefits, demonstrate LGBT competency within their organization, publicly exhibit their commitment to equality and exercise responsible citizenship. | United and Diversity | United believes that the rich diversity of ideas, experiences and cultures that make up its workforce of more than 85,000 allows the airline to deliver great service and products to its customers around the globe. United is committed to creating a workplace where all employees feel included and empowered to make a measurable difference in its success. United offers policies, programs, benefits and recognition designed to reward and support its diverse workforce. The airline is equally committed to its multicultural community sponsorships as well as supplier diversity initiatives.",3,"50, 3, 88","Equal Employment Opportunity, diversity"
"UAL, 0DF3B1",United Airlines Earns Top Marks on Disability Equality Index,9-Jul-18,PRN,United Airlines,Human Interest Groups,"""United's leading diversity and inclusion initiatives represent the company's commitment to engaging with and advocating for people with disabilities,"" said Kate Gebo, Executive Vice President of Human Resources and Labor Relations at United Airlines. ""Across our company, we continuously evaluate ways to build a more inclusive workforce so that all people feel included in the United family."" | The DEI is a dual initiative between the American Association of People with Disabilities and the US Business Leadership Network, jointly designed by disability advocates and business leaders as a highly trusted comprehensive benchmarking tool for disability inclusion. The Index measures key performance indicators across organizational culture, leadership, accessibility, employment, community engagement, support services and supplier diversity. | United is one of 126 Fortune 1000 companies that received 100 percent on the 2018 DEI. This perfect score is partly due to advancements in United's e-commerce and digital accessibility, giving employees the option to voluntarily disclose disabilities on an internal human resources portal, and a robust supplier diversity program.  United also collaborates with different divisions to develop training programming that trains employees on how to effectively work with diverse colleagues.",3,"57, 57, 71","diversity, Diversity and Inclusion"
UAL,United Airlines Inducted as Stonewall Ambassador in Recognition of Ongoing Commitment to LGBTQ+ Community,28-Jun-19,PRN,United Airlines,Human Interest Groups,"Fully inclusive equal employment, workplace benefits and non-discrimination policies are core to United's Working Together culture. United has earned a 100% rating on the Human Rights Campaign's Corporate Equality Index and named Best Place to Work for eight consecutive years. The airline has also been named a Top Company for LGBT Equality by Work Life Matters magazine. In 2018 and 2019, United was named one of the ""Best-of-the-Best"" corporations for our commitment to diversity and inclusion across all communities by The National LGBT Chamber of Commerce (NGLCC) in partnership with the National Business Inclusion Consortium (NBIC) and in May 2019, was honored by DiversityInc with their ""DiversityInc Top 50"" designation, lauding the airline's leadership in promoting diversity through a diversity-focused talent pipeline and talent development, leadership accountability and a top supplier diversity program.",1,133,Diversity and Inclusion
"0DF3B1, UAL, CLX",United Airlines Launches United CleanPlus A New Standard of Cleanliness and Safety in Partnership with Clorox and Cleveland C...,20-May-20,PRN,United Airlines,"Licensing & Marketing Agreements, Public Safety","Clorox is a signatory of the United Nations Global Compact and the Ellen MacArthur Foundation's New Plastics Economy Global Commitment. The company has been broadly recognized for its corporate responsibility efforts, included on CR Magazine's 2019 100 Best Corporate Citizens list, Barron's 2020 100 Most Sustainable Companies, the Human Rights Campaign's 2020 Corporate Equality Index and the 2019 Bloomberg Gender Equality Index, among others. In support of its communities, The Clorox Company and its foundations contributed about $12 million in combined cash grants, product donations and cause marketing in fiscal year 2019. For more information, visit TheCloroxCompany.com, including the Good Growth blog, and follow the company on Twitter at @CloroxCo.",1,110,gender equality
"UAL, 0DF3B1",United Airlines Launches 'United Ground Express' Ground Handling Service,10-Aug-15,PRN,United Airlines,New Products & Services,,0,0,
"UAL, 0DF3B1",United Airlines Named a Top Company for Diversity,9-May-19,PRN,United Airlines,"Corporate Social Responsibility, Human Interest Groups","United's diversity and inclusion initiatives include efforts to build a more inclusive workplace and customer experience. Through these initiatives, the airline demonstrates its commitment to engaging with and advocating for various diverse groups, some of which are the LGBT community, people of color, women, veterans and people with disabilities. United also works with partner organizations to engage young people from all backgrounds to build a more diverse aviation industry and works with partner organizations to bridge opportunity divides for underrepresented groups across the economy. | Alongside partner organizations, customers and employees, United will continue working to build the world's most inclusive airline. For more information on United's commitment to diversity and inclusion, visit https://hub.united.com/diversity-inclusion-fact-sheet/. | United Airlines Named a Top Company for Diversity   Thursday, May 09, 2019 06:27:00 PM (GMT) | United receives ""Top 50"" honor from DiversityInc for diversity management initiatives | CHICAGO, May 9, 2019 /PRNewswire/ -- This week, United Airlines was honored by DiversityInc with their ""DiversityInc Top 50"" designation, lauding the airline's leadership in promoting diversity through a diversity- focused talent pipeline and talent development, leadership accountability and a top supplier diversity program. The airline received the award at the 2019 DiversityInc Top 50 Announcement Event on May 7 in New York City . | ""As a global airline, United believes strongly that inclusion and empowerment should be at the forefront of our customer and employee initiatives,"" said Lori Bradley, senior vice president of Global Talent Management at United Airlines. ""We are proud of this distinction as the only airline in this group and thank DiversityInc for recognizing United's commitment to diversity."" | The DiversityInc Top 50 Companies for Diversity is the leading assessment of diversity management in corporate America and globally. Receiving this designation confirms through data-driven analysis that United is committed to and successfully promotes the advancement of underrepresented groups in the workplace. | named-a-top-company-for-diversity-300847562.html",8,"84, 29, 15, 11, 65, 57, 42, 1","diversity, Diversity and Inclusion"
"UAL, 0DF3B1","United Airlines Names Lori Bradley Senior Vice President, Talent Management and Organizational Effectiveness",18-Jul-18,PRN,United Airlines,,"CHICAGO, July 18, 2018 /PRNewswire/ -- United Airlines today announced  Lori Bradley has been named senior vice president, Talent Management and Organizational Effectiveness. Bradley is a veteran human resources executive, bringing more than 25 years of talent management expertise with large corporations to this newly created role with United. She will be responsible for setting and leading a global talent management strategy, including organizational design and effectiveness, talent acquisition, and diversity and inclusion, as well as learning and development programs. | Bradley comes to United from PVH Corp., one of the world's largest global apparel companies, with a diversified portfolio of lifestyle apparel brands led by Calvin Klein and Tommy Hilfiger. While Bradley was at the helm of Global Talent Management for PVH, the company was recognized by Chief Learning Officer magazine as a top 100 company for Learning & Development. PVH University, of which Bradley led the creation, has received numerous awards for innovation in learning and development, most recently being recognized by HR.com as a Top Five Corporate University. Additionally, under her leadership, PVH was honored as a Best Company to Work For in Fashion, a Best Place to Work for LGBTQ Equality and as a Top 100 Diversity Organization on the Thomson Reuters Global Diversity and Inclusion Index. Bradley was recently named to the 2018 Black Enterprise list of Top Executives in Corporate Diversity.",2,"80, 146",Diversity and Inclusion
"UAL, 0DF3B1",United Airlines Receives Best,of-the-Best Award for Commitment to Diversity and Inclusion Across All Communities,19,United Airlines,Human Interest Groups,"United Airlines Receives ""Best-of-the-Best"" Award for Commitment to Diversity and Inclusion Across All Communities  Thursday, April 19, 2018 03:00:00 PM (GMT) | United's robust diversity and inclusion initiatives represent the company's commitment to engaging with and advocating for the LGBT community, people of color, women, veterans and people with disabilities. Actions taken every day to support the airline's efforts include building and sustaining a diverse and inclusive workforce and developing partnerships with key organizations with common goals. | For more information on United's commitment to diversity and inclusion, visit  www.united.com/diversity. | best-of-the-best-award-for-commitment-to-diversity-and-inclusion-across-all-communities-300633041.html",4,"21, 55, 12, 1","diversity, Diversity and Inclusion"
"UAL, 0DF3B1",United Airlines Reports Full,Year and Fourth-Quarter 2018 Performance - 15,Jan,United Airlines,"Conference Call Announcements, Earnings, Dividends & Forecasts","Employees earned incentive payments totaling approximately $14 million for achieving operational performance goals in the quarter, marking a full year of earned incentive payments totaling $55 million. Introduced and trained over 90,000 team members on UAL's new customer service decision framework, the core4, which focuses on the principles of safe, caring, dependable and efficient. Deployed 6,000 iPads to maintenance employees, improving reliability and efficiency. Unveiled a state-of-the-art flight training center in  Denver, Colorado - the largest in the world and home to the company's more than 30 full flight simulators representing all of UAL's fleet types. Successfully completed the full implementation of the flight attendant joint collective bargaining agreement, allowing the company to operate more efficiently and reliably. Achieved the top score of 100 percent on the 2018 Disability Equality Index (DEI), a prominent benchmarking metric that rates U.S. companies on their disability inclusion policies and practices, also earning UAL a place on DEI's 2018 ""Best Places to Work"" list. Received ""Best-of-the-Best"" Award from the National LGBT Chamber of Commerce and National Business Inclusion Consortium for commitment to diversity and inclusion across all communities.",1,184,Diversity and Inclusion
UAL,United Airlines Shows Pride by Speaking Out on Marriage Equality,29-May-15,PRN,United Airlines,Human Interest Groups,"To advance United's goals for diversity and inclusion, the airline also sponsors several internal business resource groups that celebrate employees' cultural differences, cultivate diverse talent and contribute to the company's performance. United's LGBT business resource group, known as EQUAL, is one of the company's fastest growing and is expanding to several of the airline's hub cities. | United has earned multiple honors for its efforts to promote diversity and inclusion. The company was named a ""Best Place to Work"" by the Human Rights Campaign and achieved a 100-percent rating in the organization's 2015 Corporate Equality Index – the fourth consecutive year the airline garnered a perfect score from the prominent civil rights group. United also received the Business Leadership Award from Equality Illinois, the state's oldest and largest LGBT advocacy group, and has been recognized by Work Life Matters magazine as a leader for LGBT equality.",2,"56, 89",Diversity and Inclusion
UNFI,"United Natural Foods, Inc.(UNFI",US) Schedules Q3 2020 Earnings Call for 10-June-2020 830 AM ET,2,,,,0,0,
"TM, 07360Z, 003S8K...",United States Hispanic Chamber of Commerce Applauds Toyota Launch of Diversity and Inclusion Bond,11-Mar-13,PMZ,,Company Announcement,"United States Hispanic Chamber of Commerce Applauds Toyota Launch of Diversity and Inclusion Bond  Monday, March 11, 2013 11:02:00 PM (GMT) | WASHINGTON, March 11, 2013 (GLOBE NEWSWIRE) -- The United States Hispanic Chamber of Commerce, the country's largest Hispanic business organization, applauded Toyota's creation of a new financial services product aimed toward improving diversity and inclusion. Toyota Financial Services (TFS) has launched its first Diversity and Inclusion Corporate Bond, aimed at supporting the company's corporate programs that foster diversity inside and outside of the workplace. | ""TFS's launch of a Diversity and Inclusion Corporate Bond will allow both Toyota to reach a more diverse investor base and the Hispanic business community to better access large, high profile procurement opportunities,"" said USHCC President and CEO Javier Palomarez. ""With the creation of this new financing tool, TFS has sent a strong message about the importance of business practices that advance diversity and inclusion. | Citi, another long-standing USHCC partner, also led execution of the Diversity and Inclusion Corporate Bond. ""Citi's Capital Markets team is proud to partner with Toyota on this groundbreaking transaction, which is a testament to the importance of Diversity & Inclusion initiatives to Toyota, Citi, and the industry,"" said Peter Aherne, Head, North America Capital Markets, Syndicate and New Products at Citi. | For more information on TFS's Capital Markets programs, please visit www.toyotafinancial.com.  For more information about Toyota's commitment to diversity and inclusion, please visitwww.toyota.com/diversity",5,"21, 64, 65, 61, 23",Diversity and Inclusion
TWTR,"Update to Twitter, Inc.  Arjuna Capital LLC Campaign",New Activist Press Release Disclosed - 29-May,18,,,"Dissident press release disclosing that Twitter, Facebook and Alphabet would need to respond to shareholders on  their proposals regarding reports on platform abuses and content management controversies. Arjuna noted that the  risks of improperly handling online content was an issue for the ""Big Three"", and managements should be held  accountable for issues such as election interference, fake news, hate speech and sexual harassment since they  affect the companies' finances, operations and reputation.",1,72,sexual harassment
