who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Comcast,Human Interest Groups,"""We have made real and significant progress toward closing the digital divide for low-income parents and children across the country.  In less than four years, Internet Essentials has connected more than 500,000 families, or more than 2 million low-income Americans, to the power of the Internet at home,"" said David L. Cohen, Comcast Corporation Senior Executive Vice President and Chief Diversity Officer.  ""Now, with our low-income senior citizen pilot in San Francisco, we are opening up a second front in our attack on the digital divide so these seniors can get connected to the Internet in their homes and use it to communicate with friends and family, access healthcare and financial information, and enjoy online news and entertainment.""",1,118,Chief Diversity Officer,"CMCSA, CMCSK - Comcast Extends Internet Essentials, Its High-Speed Internet Adoption Program, To Low-Income Senior Citizens In San Francisco - 19-Aug-15 - PRN.pdf"
Comcast Cable,Corporate Social Responsibility,"""We have made significant progress toward closing the digital divide for low-income parents and children across the country and here in Baltimore,"" said David L. Cohen, Comcast Corporation Senior Executive Vice President and Chief Diversity Officer.  ""Making high-speed Internet available across the community through the Learning Zone, combined with the power of the Internet at home through Internet Essentials, ensures more families will have even easier access to the life-changing educational, employment, healthcare, communication, and entertainment resources available online.""",1,79,Chief Diversity Officer,"CMCSA, CMCSK - Comcast Kicks Off Year Five Of High-Speed Internet Adoption Program With Launch Of First Internet Essentials Learning Zone In Mary... - 28-Oct-15 - PRN.pdf"
Comcast,Product/Service,"Colorado Lieutenant Governor and Executive Director of the Colorado Department of Higher Education Joe Garcia, President of the Colorado Community College System Nancy McCallin, Ph.D., and community leaders joined Comcast Corporation Senior Executive Vice President and Chief Diversity Officer David L. Cohen at the Community College of Denver today to announce a new pilot program to extend Internet Essentials, the nation's largest and most comprehensive high-speed Internet adoption program for low- income families, to low-income community college students across Colorado.",1,80,Chief Diversity Officer,"CMCSA, CMCSK - Internet Essentials, Comcast's Low-Income Internet Adoption Program, to Be Extended to Community College Students in Colorado - 16-Sep-15 - BW.pdf"
Comcast,"Corporate Social Responsibility, Not For Profit Organizations","""As children prepare to return to school, there is no more essential tool to have than Internet service at home, so learning can continue even when school is over for the day or the summer,"" said David. L. Cohen, Senior Executive Vice President and Chief Diversity Officer, Comcast Corporation.  ""We're thrilled with Oakland's impressive results in the LearnStorm challenge and can think of no better free online resource for students to take advantage of this upcoming school year than the potentially life-changing educational resources from Khan Academy."" Oakland students topped the LearnStorm leaderboard in the ""hustle"" category as the number-one city, earning points for taking on challenging skills and demonstrating perseverance.  The three-month learning challenge for third- through 12th-graders in 10 Bay Area counties was designed to build students' math skills through online practice on Khan Academy.  Students earned points by mastering math skills and tackling challenging new concepts.",1,149,Chief Diversity Officer,"CMCSA, CMCSK - Khan Academy And Comcast Partner To Honor Oakland Students - 19-Aug-15 - PRN.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","""We have made significant progress toward closing the digital divide for low-income parents and children across the country. In less than four years, Internet Essentials has connected more than 500,000 families, or more than 2 million low-income Americans, to the power of the Internet at home,""ù said David L. Cohen, Comcast Corporation Senior Executive Vice President and Chief Diversity Officer. ""With the increase in the program's Internet speeds, the addition of Wi-Fi, and a streamlined auto-enrollment process, more families will have even easier access to the Internet and its life-changing resources for education, employment, healthcare, communication, and entertainment.""ù",1,98,Chief Diversity Officer,"CMCSA, CMCSK, US20030N101 - Comcast Announces Fifth Back-to-School Kickoff for Internet Essentials - 04-Aug-15 - BW.pdf"
Comcast Corporation,"Personnel, Photo/Multimedia","Comcast Corporation announced today that Francis M. Buono has been named Senior Vice President of Legal Regulatory Affairs and Senior Deputy General Counsel. In this role, Mr. Buono will lead the Legal Regulatory Group and will be responsible for providing corporate-wide legal advice on regulatory matters and overseeing the company's legal regulatory advocacy, including filings in federal and state regulatory proceedings and related litigation and appeals. He will report directly to David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast Corporation, and will become part of the senior leadership team in Comcast's Washington, D.C. office.",1,99,Chief Diversity Officer,"CMCSA, CMCSK, US20030N101 - Comcast Corporation Names Francis M. Buono Senior Vice President of Legal Regulatory Affairs - 06-Nov-15 - BW.pdf"
Comcast Corporation,Product/Service,"Comcast has had a longstanding commitment to diversity and inclusion since its founding nearly 50 years ago and focuses its efforts in five key areas: diversity in governance, attracting and retaining a multicultural workforce, developing a diverse supplier base, offering a wide selection of multicultural programming, and | community investment in national, regional and local diverse organizations. For more background on diversity and inclusion at Comcast please visit www.comcast.com/diversity.",2,"47, 21",Diversity and Inclusion,"CMCSA, CMCSK, US20030N101 - Comcast's Xfinity Free View Latino, the Largest Latino on Demand Event Ever, Returns with More Content Than Ever Before - 21-Sep-15 - BW.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","community college is one of the most accessible paths to a post-secondary education and a brighter future,""ù said David L. Cohen, Comcast Corporation Senior Executive Vice President and Chief Diversity Officer. ""By offering an affordable Internet connection and computer, Internet Essentials will enable low-income community college students to access educational resources not just at school but also at home. In addition, Internet Essentials will link these students to crucial digital literacy training programs that will help them as they complete their studies and continue to have a positive impact after graduation. Students need support at every level of their education, and extending Internet Essentials to community college students highlights our commitment to providing them the support they need, whether in elementary, middle, or high school or pursuing post-secondary education.""ù",1,129,Chief Diversity Officer,"CMCSA, CMCSK, US20030N101 - Internet Essentials, Comcast's High-Speed Internet Program for Low-Income Families, to Be Extended to Community Colleg... - 16-Sep-15 - BW.pdf"
Comcast Corporation,"Photo/Multimedia, Contract/Agreement, Funding, Product/Service","""The research on the causes of the digital divide is very clear,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast NBCUniversal. ""One of those reasons is that many low- income households either do not own a laptop or cannot afford to buy one. As a result, this initiative with Dell Technologies will help us connect more households to the Internet at home so students can do their homework, parents can look for and apply for jobs, and veterans and seniors can keep in touch with friends and family who may be scattered around the world.""ù",1,101,Chief Diversity Officer,"CMCSA, DELL - Comcast Announces Initiative With Dell Technologies to Help Close Digital Divide  - 09-Aug-19 - BW.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","According to a five-year progress report the company released today, Comcast's acclaimed Internet Essentials program has helped connect 750,000 families, or 3 million low-income Americans, to low-cost, high-speed internet service at home. David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast Corporation, made the announcement alongside six-time Olympic Medalist Jackie Joyner-Kersee, who was recently named the national spokesperson for Internet Essentials. The two kicked off a multi-city tour that, over the next six weeks, will stop in Chicago, Houston, San Francisco, Denver, and Philadelphia where the company will announce more than $2 million in grants to community-based organizations that provide vital digital literacy training and internet access.",1,111,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Announces 3 Million Low-Income Americans Have Crossed the Digital Divide Through Its Internet Essentials Program - 24-Aug-16 - BW.pdf"
Comcast Corporation,"Photo/Multimedia, Product/Service","""This expansion is the culmination of an audacious goal we set eight years ago, which was to meaningfully and significantly close the digital divide for low-income Americans,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast NBCUniversal. ""The Internet is arguably the most important technological innovation in history, and it is unacceptable that we live in a country where millions of families and individuals are missing out on this",1,74,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Announces Largest Ever Expansion of Its Internet Essentials Program to Reach All Low-Income Americans - 06-Aug-19 - BW.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","""There is no question that Jackie Joyner-Kersee is one of the greatest athletes of all time, but she has also distinguished herself in her post- Olympic career,""ù said Senior Executive Vice President and Chief Diversity Officer, David L. Cohen. ""Through her charitable foundation, she has been working on the front lines in her community to serve as a role model for others, to help those who are less fortunate, and to inspire a younger generation to dream and lead. We are thrilled to have Jackie help us to close the digital divide and raise awareness about all that the Internet has to offer students and families.""ù",1,106,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Announces Six Time Olympic Medal Winner Jackie Joyner-Kersee to Serve as National Spokeswoman for Internet Essentials - 09-Aug-16 - BW.pdf"
Comcast Corporation,"Personnel, Stock Sale/Buyback, Share Issue, Filing",To Conduct Independent Investigation and Report on Risks Posed by Failing to Prevent Sexual Harassment: Shareholders voted against this proposal.,1,20,sexual harassment,"CMCSA, US20030N101 - Comcast Corporation Announces Preliminary Results of 2020 Annual Meeting of Shareholders - 03-Jun-20 - BW.pdf"
Comcast Corporation,"Photo/Multimedia, Product/Service","""The Internet is an incredible resource so long as you have the skills and the tools to use it,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer at Comcast Corporation. ""By partnering with Connect Direct and working with the deaf community, we want to address and break down the barriers to broadband adoption that are unique to this population. That starts by being able to speak with customers in their native language.""ù",1,76,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Launches Customer Service Program for the Deaf Community in American Sign Language - 03-Dec-19 - BW.pdf"
Comcast Corporation,"Event, Nonprofit","""Comcast Cares Day is one of the best illustrations of our employees' commitment and the passion they have for volunteerism and giving back to our communities,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast Corporation. ""I look forward to this time each year when we come together with our community partners, friends, and families, to make a positive impact around the world.""ù",1,68,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast NBCUniversal Celebrates 18th Annual Comcast Cares Day - 02-May-19 - BW.pdf"
Comcast Corporation,Event,"""Every year on Comcast Cares Day, I am in awe of the significant change that we can make when we all come together for a common cause. Thanks to all of our volunteers and ongoing work with our wonderful community partners, our efforts are felt long after Cares Day,""ù said David L. Cohen, Senior Executive Vice President of Comcast Corporation and Chief Diversity Officer. ""To further extend our impact, I am thrilled that we also partner with Global Citizen and Red Nose Day to provide additional ways to take action and make a positive difference.""ù",1,95,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast NBCUniversal Celebrates Year-Round Commitment to Volunteerism During 16th Annual Comcast Cares Day - 20-Apr-17 - BW.pdf"
ComcastCorporation,"Photo/Multimedia, Contract/Agreement, Product/Service, Event","""The Internet is an incredible resource so long as you have the skills and the tools to use it,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer at Comcast Corporation. ""By partnering with AAPD and working with the disability community, we want to address and break down the barriers to broadband adoption that are unique to this population. The first step is to address digital literacy issues and facilitate digital skills development. So, we're going to create relevant training programs and then fund their delivery at locations across the country.""ù",1,94,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Partners with the American Association of People with Disabilities to Help Close the Digital Divide - 10-Sep-19 - BW.pdf"
Comcast Corporation,"Personnel, Photo/Multimedia","Comcast Corporation announced today it has promoted Kathy Zachem to Executive Vice President, Regulatory and State Legislative Affairs. Ms. Zachem oversees Comcast's advocacy before federal agencies, including the Federal Communications Commission, as well as in the state regulatory and legislative environments in which the company operates. She will continue to report to David L. Cohen, Senior Executive Vice President and Chief Diversity Officer, Comcast Corporation.",1,65,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Promotes Kathy Zachem to Executive Vice President - 15-Mar-17 - BW.pdf"
Comcast Corporation,"Personnel, Photo/Multimedia","communications in a complex and evolving political environment,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer, Comcast Corporation. ""She has been at the forefront of many of Comcast's major initiatives and regulatory activities, conveying our company's policy positions and driving our proactive messaging in Washington, D.C. This promotion is a reflection of her terrific work.""ù",1,59,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast Promotes Sena Fitzmaurice to Senior Vice President, Government Communications - 28-Apr-17 - BW.pdf"
Comcast Corporation,"Contract/Agreement, Product/Service, Photo/Multimedia","""We welcome the opportunity to combine our Internet Essentials program with Attorneys General across the nation to provide low-income seniors, parents, and children with the tools and knowledge they need to be safe online,""ù said David L. Cohen, Comcast Corporation's Senior Executive Vice President and Chief Diversity Officer. ""This is an issue that cuts across party lines. There is a universal desire on the part of law",1,67,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast's Internet Essentials Program Joins Forces with Conference of Western Attorneys General to Promote Internet Safety fo... - 16-May-18 - BW.pdf"
Comcast Corporation,"Contract/Agreement, Product/Service, Photo/Multimedia","""Internet access is incredibly important to the veteran community. Yet, about a third of low-income veterans still do not have Internet service at home and about 40 percent do not even own a computer,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer at Comcast Corporation. ""We think this is simply unacceptable and our partnership with the Elizabeth Dole Foundation and PsychArmor will help more low-income veterans get connected to the Internet so they can receive the benefits they deserve and",1,84,Chief Diversity Officer,"CMCSA, US20030N101 - Comcast's Internet Essentials Program to Partner with Elizabeth Dole Foundation and PsychArmor Institute to Help More Low-Inc... - 25-Sep-18 - BW.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","""This program has had an enormous impact on millions of families and children who now have high-speed Internet at home, many for the first time in their lives,""ù said David L. Cohen, Senior Executive Vice President and Chief Diversity Officer. ""We're excited to extend that same opportunity to more than one million, low-income veterans. Veterans have stood up for our country; now it's time for us to stand up for them by providing access to life-changing digital tools and resources.""ù",1,80,Chief Diversity Officer,"CMCSA, US20030N101 - CORRECTING and REPLACING Comcast Has Now Helped Connect More Than Six Million Low-Income Americans to the Internet Through It... - 13-Aug-18 - BW.pdf"
Comcast Corporation,"Product/Service, Photo/Multimedia","David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast Corporation, made the announcements in Miami with six-time Olympic medalist Jackie Joyner-Kersee, who will serve for the second year as Internet Essentials' national spokesperson. Cohen also introduced Adamari L√≥pez, host of Telemundo's Un Nuevo D√≠a, who will become the program's first ever national Hispanic spokesperson. The three kicked off a multi-city tour, which will run through October.",1,70,Chief Diversity Officer,"CMCSA, US20030N101 - Four Million Low-Income Americans Have Crossed the Digital Divide Through Comcast's Internet Essentials Program - 15-Aug-17 - BW.pdf"
Comcast Corporation,Personnel,"Comcast Corporation has named Mitch Rose Senior Vice President of Congressional and Federal Government Affairs. In this role, Mr. Rose will oversee all legislative efforts focused on Congress and the Administration, along with the company's political activities in Washington, DC. He will report directly to David L. Cohen, Senior Executive Vice President and Chief Diversity Officer of Comcast Corporation.",1,59,Chief Diversity Officer,"CMCSA, US20030N101 - Mitch Rose Named Senior Vice President of Congressional and Federal Government Affairs, Comcast - 19-Mar-18 - BW.pdf"
Comcast Corporation,"Contract/Agreement, Product/Service, Photo/Multimedia","The details of the new partnership were announced today by Comcast Senior Executive Vice President & Chief Diversity Officer David L. Cohen and coincided with the release of Comcast's 2018 Corporate Social Responsibility Report and the company's Diversity and Inclusion 2018 Report. | Comcast today announced a multi-year partnership with 2018 Olympic gold medalists Jocelyne Lamoureux- Davidson and Monique Lamoureux-Morando to serve as ambassadors and spokespeople for the company's corporate values initiatives, a commitment to a series of efforts that includes: volunteerism and community service programs like Comcast Cares Day; improved internet access and digital literacy training for low- income Americans; education and mentorship for young people; and a commitment to diversity and inclusion, including gender equity. | As part of its effort to promote equal opportunities for all in its own workforce, Comcast publishes an annual diversity and inclusion report, sharing information about workforce, governance, procurement, programming, and community impact. According to this year's Corporate Social Responsibility and Diversity and Inclusion reports, Comcast: | Comcast was just named to ""The Civic 50,""ù which recognizes the most community-minded companies in the nation, by Points of Light, the world's largest organization dedicated to volunteer service. And the company ranked #1 on Fortune's list of Best Workplaces for Diversity.",4,"42, 74, 46, 42","diversity, Diversity and Inclusion, Chief Diversity Officer","CMCSA, US20030N101 - Olympic Gold Medalists to Serve as Ambassadors and Spokespeople for Comcast Corporate Values Initiatives - 20-Jun-18 - BW.pdf"
CNA,Human Interest Groups,"CNA Announces Joyce Trimuel As Chief Diversity Officer   Monday, March 06, 2017 02:00:00 PM (GMT) | CHICAGO, March 6, 2017 /PRNewswire/ -- CNA today announced the appointment of  Joyce Trimuel as Senior Vice President and Chief Diversity Officer. In this newly created role, Trimuel is responsible for developing and leading a cadre of strategic priorities aimed at accelerating the company's efforts to build a diverse and inclusive culture. She reports to Liz Aguinaga , Chief Human Resources Officer, CNA. | ""Diversity and inclusion leads to more innovation, more opportunities for all, better access to talent and better business performance,"" said Dino E. Robusto, Chairman and Chief Executive Officer, CNA. ""By working with people from different backgrounds and with different experiences and working styles, we learn and obtain another point of view. Diverse views make for better decisions, and thus drive a high- performance culture. Joyce's leadership will allow us meet the needs of customers from countless backgrounds and play a more vital role in our global communities."" | ""In addition to being a catalyst for positive change and a passionate, demonstrated champion of diversity, Joyce is a results-driven business leader who will ensure we attract, develop and retain the best people by focusing on the broadest possible pool of talent within our company and throughout the marketplace,"" Aguinaga said. | Trimuel holds a Bachelor of Science degree in Finance from the  University of Illinois at Urbana-Champaign, as well as an MBA from the Olin Business School at Washington University in St. Louis. She has earned several diversity achievements, including acting as the chair of Chubb's Multicultural Development Council, developing and implementing a first-of-its-kind leadership development program, and leading several successful civic and charitable partnerships. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/cna- announces-joyce-trimuel-as-chief-diversity-officer-300417842.html",6,"15, 63, 87, 51, 64, 11","diversity, Diversity and Inclusion, Chief Diversity Officer",CNA - CNA Announces Joyce Trimuel As Chief Diversity Officer - 06-Mar-17 - PRN.pdf
CNA,Human Interest Groups,"For more information about the 2016 Corporate Equality Index or to download a free copy of the report, visit www.hrc.org/cei. To learn more about CNA's commitment to diversity and inclusion, visit www.cna.com/socialresponsibility.",1,32,Diversity and Inclusion,CNA - CNA Earns 100 Percent on 2016 Corporate Equality Index for LGBT Workplace Equality - 01-Dec-15 - PRN.pdf
CNA,,"For more information about the 2017 Corporate Equality Index or to download a free copy of the report, visit www.hrc.org/cei. To learn more about CNA's commitment to diversity and inclusion, visit www.cna.com/socialresponsibility.",1,32,Diversity and Inclusion,CNA - CNA Earns 100 Percent On 2017 Corporate Equality Index For LGBT Workplace Equality - 05-Dec-16 - PRN.pdf
CNA,,"CHICAGO, Feb. 2, 2018 /PRNewswire/ -- CNA today announced two important leadership appointments within its Technology and Operations unit. Joyce Trimuel has accepted an expanded role leading CNA's Operations organization in addition to her current role as Chief Diversity Officer, and Bahr Omidfar  has been hired as Senior Vice President and Chief Technology Officer. | Trimuel joined the company as Chief Diversity Officer last year, bringing 20 years of underwriting and industry leadership experience to CNA. In her expanded role, Trimuel provides overall leadership in developing and executing strategies that drive efficiency, innovation and process optimization in CNA's Operations department, improving the overall customer experience. Trimuel will continue to drive CNA's Diversity & Inclusion strategy for CNA, and will report to both J. Merten, Executive Vice President, Technology and Operations, and Liz Aguinaga , Executive Vice President and Chief Human Resources Officer. | CNA Hires Bahr Omidfar as Chief Technology Officer and Announces Expanded Role for Joyce Trimuel as Chief Operations & Diversity Officer  Friday, February 02, 2018 01:00:00 PM (GMT) | as-chief-technology-officer-and-announces-expanded-role-for-joyce-trimuel-as-chief-operations--diversity- officer-300592513.html",4,"54, 87, 28, 2","diversity, Chief Diversity Officer",CNA - CNA Hires Bahr Omidfar as Chief Technology Officer and Announces Expanded Role for Joyce Trimuel as Chief Operations & Diversity Officer - 02-Feb-18 - PRN.pdf
CNA,,"CHICAGO, July 25, 2017 /PRNewswire/ -- CNA today announced that its Chairman and Chief Executive Officer, Dino E. Robusto, has joined the CEO Action for Diversity & Inclusion‚Ñ¢  initiative, the largest CEO- driven business commitment to advancing diversity and inclusion in the workplace. The growing coalition of CEO signatories pledge to take action to cultivate a workplace where diverse perspectives and experiences are welcomed and respected, and where employees feel encouraged to discuss diversity and inclusion (D&I). | ""We are so proud that we are continuing to build momentum and support for the CEO Action for Diversity & Inclusion‚Ñ¢ across companies, industries and regions. This collaboration expands our reach and brings in unique values, actions and perspectives to continue to raise the bar for the entire business community,"" said Tim Ryan, U.S. Chairman and Senior Partner of PwC and Chair of the steering committee for the CEO Action for Diversity & Inclusion‚Ñ¢. ""The overwhelming support for the coalition has been amazing to see and with each and every new organization signing on, we have the opportunity to put our commitments into action by working together to improve diversity and inclusion in our workplaces and communities."" | CEO Action for Diversity & Inclusion‚Ñ¢ is the largest CEO-driven business commitment to advance diversity and inclusion within the workplace. Bringing together more than 250 CEOs of America's leading organizations, the commitment outlines actions that participating companies pledge to take to cultivate a workplace where diverse perspectives and experiences are welcomed and respected, employees feel comfortable and encouraged to discuss diversity and inclusion, and where best known""îand unsuccessful ""îactions can be shared across organizations. Learn more at CEOAction.com and connect with us on | CNA Joins the Largest CEO-Driven Business Commitment to Advance Diversity & Inclusion in the Workplace  Tuesday, July 25, 2017 04:37:00 PM (GMT) | The CEO Action for Diversity & Inclusion is led by a steering committee of CEOs and leaders from Accenture, BCG, Deloitte US, The Executive Leadership Council, EY, General Atlantic, KPMG, New York Life, Procter & Gamble, and PwC. The coalition represents nearly 70 industries, all 50 U.S. states, and millions of employees globally | ""The CEO Action for Diversity & Inclusion initiative is one of the most rigorous D&I programs in the world, and acceptance is highly competitive. I am so humbled and proud that the selection committee found CNA to be worthy of inclusion in this program,"" Robusto said. ""D&I doesn't just create great results for our business, it also improves our culture, enhances employee engagement and makes CNA an employer of choice ""î for everyone."" | To learn more about CNA's involvement with CEO Action for Diversity & Inclusion, please contact  Brandon Davis at 312-822-5167. To learn more about the pledge, visit www.CEOAction.com. | About CEO Action for Diversity & Inclusion‚Ñ¢ | Facebook: CEO Action for Diversity & Inclusion  and Twitter: @CEOAction. | View original content with multimedia: http://www.prnewswire.com/news-releases/cna-joins-the-largest-ceo- driven-business-commitment-to-advance-diversity--inclusion-in-the-workplace-300493737.html",10,"77, 117, 83, 22, 53, 73, 27, 7, 10, 7","Diversity & Inclusion, diversity, Diversity and Inclusion",CNA - CNA Joins the Largest CEO-Driven Business Commitment to Advance Diversity & Inclusion in the Workplace - 25-Jul-17 - PRN.pdf
CNA,Human Interest Groups,"""Human Rights Campaign challenges organizations to be bolder and better, and all of us at CNA are extremely proud to continue our record of perfect scores on the Corporate Equality Index,"" said Joyce Trimuel, Chief Diversity Officer, CNA. | ""By embracing diversity and inclusion, businesses transform into places where individuals value each other's differences and welcome diverse points of view. Receiving this recognition from the Human Rights Campaign affirms CNA's commitment to inclusive workplace practices,"" said Dino E. Robusto, Chairman and Chief Executive Officer, CNA.",2,"38, 46","Diversity and Inclusion, Chief Diversity Officer","CNA, 071MGK - CNA Earns 100 Percent on Human Rights Campaign Corporate Equality Index - 09-Nov-17 - PRN.pdf"
,,,0,0,,COP - ConocoPhillips(COP-US) Schedules Analyst & Investor Meeting for 19-November-2019 900 AM ET - 30-Apr-19 - FCSTEV.pdf
,,,0,0,,COP - ConocoPhillips(COP-US) Schedules Annual General Meeting for 12-May-2020 1000 AM ET - 30-Mar-20 - FCSTEV.pdf
ConocoPhillips,Photo/Multimedia,"establishing the ConocoPhillips Center for Engineering Enrichment and Diversity. Diversity and inclusion is a priority for us at ConocoPhillips and we're proud to be able to extend this important initiative to the engineering students at Texas Tech.""ù | Gift will establish center to support student recruitment, retention and diversity in the Whitacre College of Engineering | The new center will be named the ConocoPhillips Center for Engineering Enrichment and Diversity for a period of five years in recognition of the company's contribution. | Located in the Engineering Center building, the ConocoPhillips Center for Engineering Enrichment and Diversity will enhance recruiting efforts among historically underrepresented groups and serve as a central location for student academic support services within the Whitacre | College of Engineering. The center will also unite existing programs to better serve current and prospective engineering students at Texas Tech in support of the college's goal to increase student diversity over the next five years. | The center will house the ConocoPhillips Bridge Program, which provides academic skills training, tutoring, peer mentoring and other academic support services for incoming freshmen engineering students, as well as the ConocoPhillips Diversity Lecture Series, which provides semiannual lectures on diversity and inclusivity in the workplace. | The center will also support a number of existing student diversity programs within the Whitacre College of Engineering, including the Figuerora Family Enrichment Program, the Joella Childress Carlyon Phoenix Program and the college's tutoring programs. It also will support and coordinate activities for the college's alliance of student diversity organizations, providing guest lectures, internship opportunities and other activities for student members. | To help increase enrollments of underrepresented groups in engineering programs, the ConocoPhillips Center for Engineering Enrichment and Diversity will expand the college's recruiting efforts in diverse Texas school districts. Select high school students from these districts will be invited to visit the Texas Tech campus in Lubbock to experience college life firsthand, with travel costs provided by the center. | The center will also invite guidance counselors and advisers from select school districts to visit Texas Tech for the ConocoPhillips Engineering Weekend Showcase, a two-day campus event highlighting the Whitacre College of Engineering and the student diversity and support programs available through the ConocoPhillips Center for Engineering Enrichment and Diversity.",9,"37, 17, 26, 36, 36, 45, 61, 59, 50","diversity, Diversity and Inclusion","COP, 0B83LJ, COP - ConocoPhillips Donates $1 Million to Texas Tech - 14-Apr-14 - BW.pdf"
Coty Inc.,Product/Service,"Accelerate the INCLUSIVE TRAINING of our teams and maximize our  DIVERSITY Committed to gender balance in our leadership positions* Broaden the measurement and reduction of GENDER PAY GAPS ** Continue to support CHARTER FOR CHANGE Ensure 95% of associates complete COMPLIANCE training annually Mobilize 500,000 GLOBAL CITIZEN actions behind Coty campaigns | Coty is committed to diversity, inclusion and belonging. The company has continued its partnership with the international advocacy group Global Citizen since 2017 to fight prejudice and discrimination. As of December 31, 2019, over 200,000 actions have been taken in support of Coty sponsored campaigns.",2,"51, 45","diversity, gender pay gap",COTY - Coty Inc. Announces Updated Sustainability Platform Beauty That Lasts - 05-Feb-20 - BW.pdf
Coty Inc.,"Contract/Agreement, Product/Service","Coty is proud to support the further advancement of the Younique Foundation and its mission to support and empower victims of sexual abuse and their families. | Coty is one of the world's largest beauty companies with approximately $9 billion in revenue, with a purpose to celebrate and liberate the diversity of consumers' beauty. Its strong entrepreneurial heritage has created an iconic portfolio of leading beauty brands. Coty is the global leader in fragrance, a strong number two in professional salon hair color & styling, and number three in color cosmetics. Coty operates three divisions ""ì Coty Consumer Beauty, which is focused on color cosmetics, retail hair coloring and styling products, body",2,"26, 85","sexual abuse, diversity","COTY - Coty to Enter into Partnership with Younique, a Leading Online Peer-to-Peer Social Selling Platform in Beauty - 10-Jan-17 - BW.pdf"
,,,0,0,,"COTY - Coty, Inc.(COTY-US) Schedules Q1 2018 Earnings Call for 9-November-2017 800 AM ET - 27-Oct-17 - FCSTEV.pdf"
,Directors and Officers,"Throughout Ms. Poster's career, she has fostered a culture of innovation, collaboration, diversity and inclusion.  She continues to do so through her work with the youth civics education non-profit, Generation Citizen, where Ms. Poster is a Director and serves as the Chair of the Finance Committee and has served as a member of the Executive Committee and the Strategic Planning Committee.",1,61,Diversity and Inclusion,COWN - Cowen Appoints Margaret Poster as New Independent Board Director - 24-Apr-19 - PMZ.pdf
,,,0,0,,CTB - Cooper Tire & Rubber Co.(CTB-US) Schedules Q4 2019 Earnings Call for 24-February-2020 1000 AM ET - 10-Feb-20 - FCSTEV.pdf
Cooper Tire,Award,"""Cooper is committed to creating an environment that promotes diversity and inclusion for our employees and communities,""ù said Brad Hughes, Cooper's President & Chief Executive Officer. ""We believe all employees should feel welcome, respected and valued for who they are, and we are pleased to be recognized for our policies and programs that support equality.""ù | The CEI rates companies on detailed criteria falling under five broad categories: non-discrimination policies, employment benefits, demonstrated organizational competency and accountability around LGBTQ diversity and inclusion, public commitment to LGBTQ equality, and responsible citizenship.",2,"55, 34",Diversity and Inclusion,CTB - Cooper Tire Scores 100 Percent on 2020 Corporate Equality Index - 21-Jan-20 - BW.pdf
