identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
WYNN,Wynn Resorts Co,Founder and Largest Shareholder Elaine P. Wynn Files Investor Presentation - 02-May,18,Elaine Wynn,,"His role as a longtime member of the Compensation Committee; His role on the Special Committee responsible for overseeing the investigation into allegations of sexual harassment by his close friend, Stephen A. Wynn, the Company's former Chairman and CEO; Potential conflicts of interest that, in Ms. Wynn's view, could cause longstanding legacy directors like Mr. Hagenbuch to make short-sighted decisions at the expense of long-term shareholder value; and As a referendum on all of the longstanding legacy directors, whom she believes personify the Company's serious governance deficiencies.",1,87,sexual harassment
WYNN,Wynn Resorts Co,Founder and Largest Shareholder Elaine P. Wynn Mails Definitive Proxy Materials and Sends Letter to Shareholders - 30-Apr,18,Elaine Wynn,,"For example, the Massachusetts Gaming Commission – which has licensed the Company to open the only gaming resort in or around the City of Boston – is conducting an investigation into the board's knowledge and handling of the allegations of sexual harassment by Mr. Wynn. The Commission is also investigating the Company's decision not to disclose payments to settle allegations of sexual misconduct against Mr. Wynn on the Company's licensing application, which was filed in 2012. In fact, on January 31, 2018, Karen Wells, Director of the Enforcement Bureau at the Commission, stated that ""the circumstances around [the] $7.5M settlement [payment] and the decision not to disclose it to investigators remain a critical element of this review."" | Based on the Company's estimates and Wall Street research reports, Wynn Boston Harbor is expected to contribute 10-14% of the Company's EBITDA in just a few years.  I believe the attractive market and competitive dynamics make this a unique opportunity, providing diversity and stability to the domestic business.",2,"117, 48","sexual harassment, diversity"
WYNN,Wynn Resorts Co,Founder and Largest Shareholder Elaine P. Wynn Urges Shareholders to Withhold Votes from Legacy Director Nominee John J. H... - 23-Apr,18,"Elaine Wynn, Wynn Resorts",,"This is largely the same board that announced only two months ago, ""with a collective heavy heart"" the resignation of ""our founder, CEO and friend Steve Wynn.""  Several longstanding legacy directors still wield significant influence at the Company.  This is especially true of Mr. Hagenbuch, who serves on the special committee responsible for overseeing the investigation into allegations of Mr. Wynn's sexual harassment and on the compensation committee, which is responsible for the Company's executive compensation practices that proxy advisory firms have viewed as highly problematic. | I am troubled by Mr. Hagenbuch's service on the special committee  investigating the allegations of sexual harassment by Mr. Wynn. | The Company has been hit with allegations of sexual harassment by former Chairman of the Board and Chief Executive Officer Stephen A. Wynn.  It is the responsibility of the board to fully investigate the actions of the past, including the extent to which the general ""tone at the top"" and long-standing personal relationships contributed to an unhealthy environment, and to ensure the implementation of policies and procedures to safeguard the future.  Forming a special committee to investigate the allegations against Mr. Wynn was necessary.  | The Company has invested over  $1.1 billion in building the Wynn Boston Harbor, which is scheduled to open next year.  In January 2018, the Massachusetts Gaming Commission launched an investigation into both Mr. Wynn's alleged sexual harassment and the role of the board and other management in responding to the allegations of misconduct, both before and after the January 26, 2018 article in The Wall Street Journal detailing several sexual harassment allegations against Mr. Wynn.  On April 12, 2018, The Boston Globe reported that Matt Maddox, the Company's President and Chief Executive Officer, stated that he is open to a potential sale of the entire project to ""maximize the value of our assets and mitigate risk.""",4,"86, 20, 84, 116",sexual harassment
"1128, WYNN","Wynn Resorts employee claimed to have been raped, impregnated by Steve Wynn",WSJ - 28-Jan,19,,"Articles, Reports, Conjecture, Media Summaries, Other Regulatory, Published Reports, Regulatory  Related Stories:","In a front-page story, the WSJ reports that the company agrees that a report from the Nevada Gaming Control Board largely lines up with its own findings that executives willfully ignored accusations regarding Steve Wynn's sexual behavior. Citing the report, the article gives greater detail of Steve Wynn's alleged sexual misconduct beyond what the WSJ has previously reported. A person familiar with the matter tells the WSJ that the report was based on taped interviews investigators conducted. The article says that the report names people who ignored employee concerns including former president/COO Marc Schorr; Wynn Resorts says that no employee named in the report who knew about the allegations against Steve Wynn before the 2018 WSJ article was published is still with the company. A person familiar with the matter tells the WSJ that Nevada regulators didn't use information from Massachusetts regulators in its report; the article reminds readers that Steve Wynn is suing the Massachusetts regulators over their report. | Wynn Resorts issues statement on settlement with the Nevada Gaming Control Board Wynn Resorts' probe of sexual misconduct riddled with missteps -- WSJ Wynn Resorts executives served as enablers for Steve Wynn's sexual misconduct - WSJ Wynn Resorts trading lower; circulation of WSJ article alleging sexual misconduct by Steve Wynn cited",2,"160, 51",sexual misconduct
"1128, WYNN",Wynn Resorts executives served as enablers for Steve Wynn's sexual misconduct,WSJ - 27-Mar,18,,"Articles, Reports, Conjecture, Media Summaries, Published Reports","In a front-page story, dozens of former employees tell the WSJ that managers and supervisors frequently dismissed or ignored complaints about Steve Wynn's behavior and sometimes told employees to find damaging information about people who were complaining in order to justify firing them. The interviewees tell the WSJ that the company's written policy against sexual harassment didn't strictly apply to Steve Wynn. One employee tells the WSJ she remembered feeling ""zero support"" after Steve Wynn initiated an unspecified sexual act on her. The WSJ reports that the employees' tales cover decades, varying jobs, and different properties in Steve Wynn's empire. An attorney for Steve Wynn tells the WSJ that his client declines to comment, ""because it is clear that the Journal has no intention of treating him fairly"" with respect to the ""salacious"" allegations. A Wynn Resorts board committee investigating Steve Wynn's behavior tells the WSJ that commenting would be inappropriate until its investigation is complete; CEO Matt Maddox tells the WSJ that the company intends to act quickly on any recommendations from the investigation. | Wynn Resorts executives served as enablers for Steve Wynn's sexual misconduct - WSJ  Wednesday, March 28, 2018 03:11:50 AM (GMT)",2,"175, 20","sexual harassment, sexual misconduct"
WYNN,"WYNN RESORTS INVESTIGATION INITIATED BY FORMER LOUISIANA ATTORNEY GENERAL Kahn Swick & Foti, LLC Investigates the Officers and Directors ...",2-Mar-18,PRN,"Kahn Swick & Foti, LLC",Legal Issues,"Beginning in early 2018, a series of media reports revealed widespread claims of a decades-long pattern of sexual misconduct by Chairman/CEO Steve Wynn, who subsequently resigned from the Company.  On February 2, 2018, the Company retained an independent law firm to investigate the matter; however, shortly thereafter, the Board halted the review, dismissed the firm and named another firm with longstanding ties to the Company to conduct the probe.",1,69,sexual misconduct
WYNN,"WYNN RESORTS INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Officers and Directors o...",16-Feb-18,BW,"Kahn Swick & Foti, LLC",Lawsuit,"Beginning in early 2018, a series of media reports revealed widespread claims of a decades-long pattern of sexual misconduct by Chairman and CEO Steve Wynn, who subsequently resigned from the Company. On February 2, 2018, the Company retained an independent law firm to investigate the matter; however, shortly thereafter, the Board halted the review, dismissed the firm and named another firm with longstanding ties to the Company to conduct the probe.",1,71,sexual misconduct
WYNN,"WYNN RESORTS INVESTIGATION INITIATED by Former Louisiana Attorney General Kahn Swick & Foti, LLC Investigates the Officers and Directors o...",16-Mar-18,BW,"Kahn Swick & Foti, LLC",Lawsuit,"Beginning in early 2018, a series of media reports revealed widespread claims of a decades-long pattern of sexual misconduct by Chairman/CEO Steve Wynn, who subsequently resigned from the Company. On February 2, 2018, the Company retained an independent law firm to investigate the matter; however, shortly thereafter, the Board halted the review, dismissed the firm and named another firm with longstanding ties to the Company to conduct the probe.",1,69,sexual misconduct
WYNN,"Wynn Resorts Issues 2019 Environmental, Social, and Governance Report",29-Jun-20,PRN,"Wynn Resorts, Limited",Corporate Social Responsibility,"workplace, including training 12,000 employees on unconscious biases, and the creation of two new employee councils that advocate for the LGBTQ and Veteran's communities. Also in 2019, Wynn Resorts CEO Matt Maddox joined a coalition of more than 800 like-minded CEOs signing on to the CEO Action for Diversity and Inclusion Pledge that prioritizes diversity and inclusion as a workplace imperative.",1,61,Diversity and Inclusion
WYNN,Wynn Resorts Launches Women's Leadership Forum Series with Inaugural Event at Wynn Las Vegas,15-May-18,PRN,Wynn Resorts,"Corporate Social Responsibility, New Products & Services, Human Interest Groups","Monday's event was the first of its kind at Wynn Resorts and launches a series of forums that will be available to employees throughout the year. Co-chaired by Chris Flatt, Executive Vice President of Hotel Sales & Marketing and Stacie Michaels, Senior Vice President and General Counsel of Wynn Las Vegas and Encore, the Wynn Resorts Women's Leadership Forum was introduced to create an open dialogue and discuss solutions to help further close the gender gap in management, provide career growth opportunities for female employees at all levels, create pay and title equity, and ensure a safe workplace. | LAS VEGAS, May 15, 2018 /PRNewswire/ -- Wynn Resorts (NASDAQ: WYNN) hosted its first Women's Leadership Forum on Monday, May 14, featuring a panel discussion with the four female members of the Wynn Board of Directors, all acknowledged experts in their field. Conceptualized by new CEO Matt Maddox, the event was the first in a series of ongoing initiatives that will address gender equality and fair treatment. The event was open to all employees of Wynn Las Vegas and live streamed to employees in Boston and Macau.",2,"98, 87","gender gap, gender equality"
WYNN,"WYNN RESORTS LEAD PLAINTIFF DEADLINE ALERT Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses Exceeding $100,000 In Wynn Resor...",27-Mar-18,PRN,"Faruqi & Faruqi, LLP",,"The lawsuit focuses on whether the Company and its executives violated federal securities laws by failing to disclose that the Company's founder and Chief Executive Officer (""CEO""), Stephen A. Wynn, had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees, including instances of sexual assault, and that such misconduct could impact the Company's business and operations. | Specifically, on January 26, 2018, The Wall Street Journal  published an article revealing that Wynn's CEO had coerced and pressured several of the Company's employees to perform sex acts. Following these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the reported sexual misconduct allegations.",2,"60, 53","sexual assault, sexual misconduct"
"WYNN, WYNN","WYNN RESORTS LEAD PLAINTIFF DEADLINE ALERT Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses Exceeding $100,000 In Wynn...",26-Mar-18,PMZ,,"Class Action, Law & Legal Issues","The lawsuit focuses on whether the Company and its executives violated federal securities laws by failing to disclose that the Company's founder and Chief Executive Officer (""CEO""), Stephen A. Wynn, had engaged in a pattern of sexual misconduct with respect to Wynn Resorts employees, including instances of sexual assault, and that such misconduct could impact the Company’s business and operations. | Specifically, on January 26, 2018, The Wall Street Journal  published an article revealing that Wynn’s CEO had coerced and pressured several of the Company’s employees to perform sex acts. Following these revelations, the Massachusetts Gaming Commission announced that it would open a regulatory review into the Company over the reported sexual misconduct allegations.",2,"60, 53","sexual assault, sexual misconduct"
"WYNN, 09ZBR3",Wynn Resorts Ltd. Executives Under Investigation for Potential Breaches of Fiduciary Duties,2-Feb-18,PRN,Schubert Jonckheer & Kolbe LLP,,"SAN FRANCISCO, Feb. 2, 2018 /PRNewswire/ -- Shareholder and consumer rights law firm Schubert Jonckeer & Kolbe LLP has launched an investigation into whether certain officers and directors of Wynn Resorts Ltd. (NASDAQ: WYNN) breached their fiduciary duties by causing the company to issue false and misleading statements and failing to implement adequate corporate policies on sexual harassment and executive pay. Wynn Resorts Ltd. (""Wynn"") develops and operates casino resorts in Las Vegas and Macau. | On January 27, 2018, the Wall Street Journal reported that in 2005, Stephen Wynn, Chairman of the Board and Chief Executive Officer, paid out a $7.5 million settlement for ""allegations of assault"" against a manicurist then employed at his casino resort. The Wall Street Journal further reported that Mr. Wynn displayed ""behavior that cumulatively would amount to a decades-long pattern of sexual misconduct,"" including multiple instances of ""pressuring employees to perform sex acts."" In response, Wynn has created a special committee to retain independent counsel and conduct an investigation on behalf of the board.",2,"75, 94","sexual harassment, sexual misconduct"
WYNN,Wynn Resorts Ltd.(WYNN,US) Schedules Investor Day for 6-April-2016 500 PM ET,4,,,,,0,
WYNN,Wynn Resorts Ltd.(WYNN,US) Schedules Q1 2018 Earnings Call for 24-April-2018 430 PM ET,19,,,,,0,
WYNN,Wynn Resorts may lose its right to operate Massachusetts casino,WSJ - 01-Feb,18,,"Articles, Reports, Media Summaries, Other Regulatory, Regulatory  Related Stories:","The WSJ reports that at a meeting 31-Jan, state gambling commissioners raised concerns about sexual harassment allegations against Steve Wynn, and if they conclude that he's not a ""suitable"" casino operator, they have the ability to revoke the company's license. The WSJ reports that a commission official said that the allegations weren't made available to the commission before the 26-Jan publication of the WSJ article; a Wynn resorts spokesman says that the application process didn't seek the disclosure of such information. The article says that the commission official said that a review would include Steve Wynn, the company, and other people in the licensing review, and she didn't know how long the review might take. The WSJ reports that commission chairman Stephen Crosby said that the commission would pay close attention to how the Wynn Resorts board handles the situation. StreetAccount notes that the information in the article seems to have largely come from a press conference.",1,157,sexual harassment
"1128, WYNN",Wynn Resorts' probe of sexual misconduct riddled with missteps,#NAME?,Jun,,"Articles, Reports, Conjecture, Litigation, Media Summaries, Published Reports  Related Stories:","Wynn Resorts' probe of sexual misconduct riddled with missteps -- WSJ   Sunday, June 17, 2018 05:01:08 PM (GMT) | Wynn Resorts executives served as enablers for Steve Wynn's sexual misconduct - WSJ Wynn Resorts may lose its right to operate Massachusetts casino - WSJ Wynn Resorts trading lower; circulation of WSJ article alleging sexual misconduct by Steve Wynn cited | The WSJ continues its reporting on the sexual-misconduct allegations against Wynn Resorts' former CEO Steve Wynn. In this article, the paper describes how the company's internal investigation into the allegations has been marked by 'misfires'. One such 'misfire' involves John Hagenbuch, a Wynn Resorts board member who helped oversee the investigation and longtime friend of Mr. Wynn, who decided last month not to seek re-election to the board. Critics including three proxy-advisory firms have argued for weeks that he was not the right person to oversee the investigation. A number of other concerns about the investigation were described by some of the alleged victims and other former employees. These include: | 1) Employees were told how to report any sexual-misconduct complaints until two months after the allegations against Wynn were published. 2) Potential witnesses were asked to be interviewed on casino premises rather than in a more private setting. 3) Investigators told alleged victims that their names would be revealed to board members leading the probe.",4,"18, 40, 110, 55","sexual misconduct, sexual-misconduct"
WYNN,Wynn Resorts Sends Letter to Shareholders and Files Investor Presentation,2-May-18,PRN,Wynn Resorts,,"April 3: Closed on the sale of 5.3 million newly issued shares (4.9%) in Wynn Resorts to Galaxy Entertainment, a leading Chinese gaming company in Macau, raising $927 million to repay debt. April 9: Announced a new Culture & Community Department and Women's Leadership Forum to support diversity and inclusion, gender equality and a safe workplace. April 16: Settled longstanding litigation with Elaine Wynn with no payment by the Company. April 17: After a thorough search and rigorous vetting process, the Board elected three new, independent female directors – a process that was being finalized when Elaine Wynn issued an open letter requesting the Board re-open the nomination window so she could nominate new directors. Her request came three months after the deadline for shareholders to submit director nominations and just one day after settlement of her outstanding litigation with the Company. | As this timeline makes clear, the Board acted quickly and decisively to do what is right for the Company and its shareholders.  As a result of the Board's refreshment process, three highly qualified directors have been elected to the Board, strengthening its skill sets, experience and diversity.  We expect they will each be active and contributory participants in the boardroom.  Elaine Wynn had nothing to do with recruitment or appointment of the three new directors. | Materially Increased Board's Gender Diversity  – The Board is now 40% women, placing Wynn in | the top 10% of the S&P 500 for gender diversity. Significantly Reduced Board Tenure  – The median tenure of directors after 2018 Annual Meeting will be only 3 years.",4,"142, 75, 15, 29","gender equality, diversity"
WYNN,Wynn Resorts trading lower circulation of WSJ article alleging sexual misconduct by Steve Wynn cited,26-Jan-18,SA,,"Articles, Reports, Conjecture, Media Summaries, Published Reports","Wynn Resorts trading lower; circulation of WSJ article alleging sexual misconduct by Steve Wynn cited  Friday, January 26, 2018 05:12:22 PM (GMT) | Stock's move lower in the past few minutes is being attributed to the circulation of the article in which dozens of people are alleging a pattern of sexual misconduct by Wynn The WSJ reports interviewing 'dozens of people...who have worked at Wynn's casinos told of behavior that cumulatively would amount to a decades-long pattern of sexual misconduct by Mr. Wynn.""",2,"22, 60",sexual misconduct
WYNN,"Wynn Resorts, Limited  Elaine P. Wynn (co",founder and former director) - Company Makes Material Announcement Regarding Proxy Fight - 22,May,,,"On 4-23-2018, Ms. Wynn sent letter to shareholders and expressed concern towards the lack of independence and  responsible oversight of Wynn's current board. Ms. Wynn believed that Mr. Hagenbuch's departure from the board  would bring about new directors who could seek change that are free of holdovers from the past. In addition, Ms.  Wynn highlighted Mr. Hagenbuch's ineffectiveness as a member of the special committee which investigated  Stephen Wynn's sexual harassment allegation, and also the compensation committee which constantly repeated the  same mistakes. Finally, Ms. Wynn urged shareholders to vote against Mr. Hagenbuch at Wynn's 2018 annual  meeting.",1,98,sexual harassment
WYNN,"Wynn Resorts, Limited  Elaine P. Wynn (co",founder and former director) - Company Makes Material Announcement Regarding Proxy Fight - 30,May,,,"On 4-23-2018, Ms. Wynn sent letter to shareholders and expressed concern towards the lack of independence and  responsible oversight of Wynn's current board. Ms. Wynn believed that Mr. Hagenbuch's departure from the board  would bring about new directors who could seek change that are free of holdovers from the past. In addition, Ms.  Wynn highlighted Mr. Hagenbuch's ineffectiveness as a member of the special committee which investigated  Stephen Wynn's sexual harassment allegation, and also the compensation committee which constantly repeated the  same mistakes. Finally, Ms. Wynn urged shareholders to vote against Mr. Hagenbuch at Wynn's 2018 annual  meeting.",1,98,sexual harassment
WYNN,"Wynn Resorts, Limited  Elaine P. Wynn (co",founder and former director) Activist Campaign Escalated to Formal Proxy Fight - 23-Apr,18,,,"On 4-23-2018, Ms. Wynn sent letter to shareholders and expressed concern towards the lack of independence and  responsible oversight of Wynn's current board. Ms. Wynn believed that Mr. Hagenbuch's departure from the board  would bring about new directors who could seek change that are free of holdovers from the past. In addition, Ms.  Wynn highlighted Mr. Hagenbuch's ineffectiveness as a member of the special committee which investigated  Stephen Wynn's sexual harassment allegation, and also the compensation committee which constantly repeated the  same mistakes. Finally, Ms. Wynn urged shareholders to vote against Mr. Hagenbuch at Wynn's 2018 annual  meeting.",1,98,sexual harassment
WYNN,"Wynn Resorts, Limited  New York State Common Retirement Fund",Activist Campaign to Vote Against a Management Proposal Announced - 14-May,18,,,"On 5-14-2018, New York State Common Retirement Fund filed a notice of exempt solicitation containing a letter to  shareholders of Wynn Resorts, Limited urging them to withhold votes from the election of two of the company's  director nominees, John J. Hagenbuch and Patricia Mulroy, and to vote for New York State's proposal requesting a  report on the company's political contributions at the 2018 annual meeting. New York State claimed that Mr.  Hagenbuch and Ms. Mulroy failed to protect the company in light of the allegations of sexual abuse and harassment  against Stephen Wynn, founder, former CEO and former Chairman. New York State noted that along with New York  City pension funds, it filed a derivative suit against the directors and added that it would also withhold support from  Betsy Atkins, director, due to professional commitment concerns. New York State further noted that it submitted a  shareholder proposal requesting a report on the company's political contributions to promote transparency and  accountability in corporate political spending.",1,164,sexual abuse
WYNN,"Wynn Resorts, Limited  New York State Common Retirement Fund",Company Makes Material Announcement Regarding Activist Campaign - 22-May,18,,,"On 5-14-2018, New York State Common Retirement Fund filed a notice of exempt solicitation containing a letter to  shareholders of Wynn Resorts, Limited urging them to withhold votes from the election of two of the company's  director nominees, John J. Hagenbuch and Patricia Mulroy, and to vote for New York State's proposal requesting a  report on the company's political contributions at the 2018 annual meeting. New York State claimed that Mr.  Hagenbuch and Ms. Mulroy failed to protect the company in light of the allegations of sexual abuse and harassment  against Stephen Wynn, founder, former CEO and former Chairman. New York State noted that along with New York  City pension funds, it filed a derivative suit against the directors and added that it would also withhold support from  Betsy Atkins, director, due to professional commitment concerns. New York State further noted that it submitted a  shareholder proposal requesting a report on the company's political contributions to promote transparency and  accountability in corporate political spending.",1,164,sexual abuse
WYNN,"Wynn Resorts, Limited (WYNN) Investigated By Block & Leviton LLP For Violations Of The Federal Securities Laws",1-Feb-18,PRN,Block & Leviton LLP,,"On January 26, 2018, The Wall Street Journal published a story reporting that ""[d]ozens of people…who have worked at Mr. Wynn's casinos told of behavior that cumulatively would amount to a decades-long pattern of sexual misconduct by Mr. Wynn. Some described him pressuring employees to perform sex acts.""",1,48,sexual misconduct
"WYNN, WYNN","WYNN SHAREHOLDER ALERT The Law Offices of Vincent Wong Notifies Investors of Commencement of a Class Action Involving Wynn Resorts,...",23-Feb-18,PMZ,,"Class Action, Law & Legal Issues",,,0,
WYNN,"WYNN SHAREHOLDER ALERT The Law Offices of Vincent Wong Reminds Investors of a Class Action Involving Wynn Resorts, Limited and a Lea...",22-Mar-18,NEWS_ACW,,,"According to the complaint, throughout the Class Period, the Company issued materially false and  misleading statements and/or failed to disclose that: (i) the Company's founder and Chief Executive Officer  (""CEO""), Stephen A. Wynn had engaged in a pattern of sexual misconduct with respect to Wynn Resorts  employees, including instances of sexual assault; (ii) discovery of the foregoing misconduct would subject  the Company to heightened regulatory scrutiny and jeopardize Wynn's tenure at the Company; and (iii) as a  result of the foregoing, Wynn Resorts' shares traded at artificially inflated prices during the Class Period, and  class members suffered significant losses and damages.",1,101,sexual assault
YUM,Yum! Brands 2015 CSR Report Showcases Efforts to Feed the World for Good,19-Apr-16,BW,"Yum! Brands, Inc.","Corporate Social Responsibility, Product/Service","In 2015, the Company established a diversity and inclusion council called Leading Inclusion For Tomorrow (LIFT) to continue elevating the importance of diversity and inclusion in the business. | Yum! presented the inaugural Supplier Diversity Award at its annual supply chain awards, established to recognize suppliers that demonstrate significant leadership in the area of diversity and inclusion.",2,"28, 28",Diversity and Inclusion
"GRUB, YUM",Yum! Brands and Grubhub Announce New U.S. Growth Partnership,8-Feb-18,BW,Yum! Brands and Grubhub,"Contract/Agreement, Product/Service, Photo/Multimedia, Conference Call, Webcast","Yum! Brands, Inc., based in Louisville, Kentucky, has over 44,000 restaurants in more than 135 countries and territories and is one of the Aon Hewitt Top Companies for Leaders in North America. In 2018, Yum! Brands was recognized as part of the inaugural Bloomberg Gender-Equality Index. In 2017, Yum! Brands was named to the Dow Jones Sustainability North America Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. The company’s restaurant brands – KFC, Pizza Hut and Taco Bell – are the global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over six new restaurants per day on average, making it a leader in global retail development.",1,119,gender-equality
YUM,"Yum! Brands Announces CEO Succession Plan to Drive Next Chapter of Global Growth, Effective January 1, 2020",12-Aug-19,BW,"Yum! Brands, Inc.","Photo/Multimedia, Personnel","leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over eight new restaurants per day on average, making it a leader in global retail development. In 2018, Yum! Brands was named to the Dow Jones Sustainability North America Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2019, Yum! Brands was named to the Bloomberg Gender-Equality Index for the second consecutive year.",1,74,gender-equality
YUM,Yum! Brands Announces Technology,Centric Appointments to Elevate the Customer Experience and Accelerate Global Growth - 17-Sep,19,"Yum! Brands, Inc.","Photo/Multimedia, Personnel","About Yum! Brands  Yum! Brands, Inc., based in Louisville, Kentucky, has over 48,000 restaurants in more than 145 countries and territories primarily operating the company’s restaurant brands – KFC, Pizza Hut and Taco Bell – global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over eight new restaurants per day on average, making it a leader in global retail development. In 2018, Yum! Brands was named to the Dow Jones Sustainability North America Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2019, Yum! Brands was named to the Bloomberg Gender-Equality Index for the second consecutive year.",1,110,gender-equality
YUM,Yum! Brands Appoints GODIVA CEO Annie Young,Scrivner and InterContinental Hotels Group PLC CEO Keith Barr to Board - 13-Jan,20,"Yum! Brands, Inc.","Photo/Multimedia, Personnel","Yum! Brands, Inc., based in Louisville, Kentucky, has over 49,000 restaurants in more than 145 countries and territories primarily operating the company’s restaurant brands – KFC, Pizza Hut and Taco Bell – global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over eight new restaurants per day on average, making it a leader in global retail development. In 2018, Yum! Brands was named to the Dow Jones Sustainability North America Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2019, Yum! Brands was named to the Bloomberg Gender-Equality Index for the second consecutive year.",1,107,gender-equality
YUM,Yum! Brands Appoints Taco Bell Division and Pizza Hut Division Chief Executive Officers to Drive Global Brand Strategies and Growth,25-Jul-19,BW,"Yum! Brands, Inc.","Photo/Multimedia, Personnel","Yum! Brands, Inc., based in Louisville, Kentucky, has over 48,000 restaurants in more than 145 countries and territories primarily operating the company’s restaurant brands – KFC, Pizza Hut and Taco Bell – global leaders of the chicken, pizza and Mexican-style food. Worldwide, the Yum! Brands system opens over eight new restaurants per day on average, making it a leader in global retail development. In 2018, Yum! Brands was named to the Dow Jones Sustainability North America Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2019, Yum! Brands was named to the Bloomberg Gender-Equality Index for the second consecutive year.",1,106,gender-equality
"062D5X, YUM",Yum! Brands Canada selects Wavemaker as new media agency of record,25-Jun-18,CNW,Yum! Brands Canada,"Economy, Business, Finance, Business (General), New Products, Joint Ventures, Licensing, Patents, Finance: Markets, Stock Prices, Accounting, Banking, Real Estate, etc.","In 2018, Yum! Brands was recognized as part of the inaugural Bloomberg Gender-Equality Index and ranked among the top 100 Best Corporate Citizens by Corporate Responsibility Magazine. In 2017, Yum! Brands was named to the Dow Jones Sustainability North America Index. The company's restaurant brands – KFC, Pizza Hut  and Taco Bell – are global leaders of the chicken, pizza and Mexican-style food categories. Worldwide, the Yum! Brands system opens over seven new restaurants per day on average, making it a leader in global retail development.",1,86,gender-equality
"YUM, YUM",Yum! Brands' Chief People Officer Anne Byerlein Named One of Forbes' Top 10 Chief Human Resources Officers,12-Feb-15,BW,"Yum! Brands, Inc.","Award, Personnel, Photo/Multimedia","Byerlein, who has served as Chief People Officer since 2002, is one of an elite group of human resources executives on the list. In Myatt’s February 11 article on Forbes.com, he recognized Byerlein for her role in leading global Human Resources for Yum! Brands, which includes recruiting, staffing, benefits, people development and training, employee relations, diversity and inclusion, security, and facilities for more than 1.5 million employees and franchise associates across all the Company’s divisions. He noted that Byerlein has been behind many of the Company’s successes over the years. In addition, he said she has a reputation for strategic thinking, tactical precision and a nose for talent. Myatt also discussed how",1,112,Diversity and Inclusion
