who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
PVH Corp.,"Award, Corporate Social Responsibility, Photo/Multimedia, Event","Steiner’s award specifically recognized her commitment to corporate responsibility, which complements PVH’s dedication to make positive impacts in the communities where it does business. “It has been quite a journey to get here. In a strange way, my true passions and interests in life have completely converged in my role at PVH, from my passion for animals and nature, to my passion for diversity, inclusion and women’s empowerment, and last but not least, my love of fashion,” said Steiner at the event. “I feel blessed that my position at PVH has allowed me to make a difference in all of these areas, and to do what I love every day.”",1,110,diversity,PVH - Fashion 4 Development Honors PVH Corp. Chief Risk Officer Melanie Steiner - 25-Sep-18 - BW.pdf
PVH Corp.,"Corporate Social Responsibility, Product/Service","CEO Action for Diversity & Inclusion™ is the largest CEO-driven business commitment to advance diversity and inclusion within the workplace. Bringing together more than 350 CEOs of America’s leading organizations, the commitment outlines actions that participating companies pledge to take to cultivate a workplace where diverse perspectives and experiences are welcomed and respected, employees feel | comfortable and encouraged to discuss diversity and inclusion, and where best known—and unsuccessful —actions can be shared across organizations. The CEO Action for Diversity & Inclusion™ is led by a steering committee of CEOs and leaders from Accenture, BCG, Deloitte US, The Executive Leadership Council, EY, General Atlantic, KPMG, New York Life, Procter & Gamble, and PwC. The coalition represents 85 industries, all 50 US States, and millions of employees globally. Learn more at CEOAction.com and connect with us on Facebook: CEO Action for Diversity & Inclusion and Twitter: @CEOAction. | PVH Corp. today announced it has joined the growing coalition of companies pledging to advance inclusion and diversity in the workplace. Emanuel (Manny) Chirico, PVH Chairman and Chief Executive, has joined more than 350 CEOs that have come together for the CEO Action for Diversity & Inclusion™. | CEO Action for Diversity & Inclusion™ is cultivating a new type of ecosystem centered on collaboration and sharing. The actions, available via CEOAction.com, showcase real-life examples of the open and transparent conversations to cultivate more diverse and inclusive workplace environments. The addition of new signatories expands the impact of this work beyond the office to communities and industries. | “We are so proud that we are continuing to build momentum and support for the CEO Action for Diversity & Inclusion™ across companies, industries, and regions. This collaboration expands our reach and brings in unique values, actions and perspectives to continue to raise the bar for the entire business community,” said Tim Ryan, U.S. Chairman and Senior Partner of PwC and chair of the steering committee for the CEO Action for Diversity & Inclusion™. | About CEO Action for Diversity & Inclusion™ | PVH Corp. Joins More Than 350 CEOs in Unprecedented Commitment to Advance Inclusion and Diversity in the Workplace  Thursday, March 08, 2018 02:00:00 PM (GMT) | PVH is committed to investing in and supporting its associates in reaching their full potential, which is rooted in the Company’s Core Values: individuality, partnership, passion, integrity and accountability. PVH promotes fair talent practices that are free from bias, help associates learn about the benefits of inclusion and diversity, and develop diverse future leaders through business resource groups, voluntary, associate-led affinity groups that aim to foster inclusion in support of business goals. To learn more about the Company’s Inclusion & Diversity efforts, visit PVH.com. | Organizations joining the pledge are taking a step towards effecting positive change. An inclusive and diverse workforce facilitates community, but also drives innovation and creativity. A study found that 85 percent of those surveyed reported that diversity is a key component to fostering innovation.",9,"55, 90, 47, 58, 74, 7, 25, 84, 44","diversity, Diversity and Inclusion, Diversity & Inclusion",PVH - PVH Corp. Joins More Than 350 CEOs in Unprecedented Commitment to Advance Inclusion and Diversity in the Workplace - 08-Mar-18 - BW.pdf
PVH Corp.,"Contract/Agreement, Corporate Social Responsibility","PVH Corp. [NYSE: PVH] has expanded its engagement with the United Nations by signing onto the UN Global Compact, joining more than 9,000 corporate members in recognizing business’s ability to lead change on the global sustainable development agenda, with a focus on the apparel industry. PVH and its Tommy Hilfiger business have also signed the CEO Water Mandate, an initiative to mobilize business leaders to advance water stewardship and to improve access to clean water and sanitation. Earlier this year, PVH signed the UN Women’s Empowerment Principles to reinforce its commitment to gender equality in the workplace. | Earlier this year, PVH launched an enhanced global CR strategy structured with 10 commitments across three key focus areas: empowering people; preserving the environment; and supporting communities. The strategies support 14 of the UN’s 17 Sustainable Development Goals, covering issues such as building safety, chemical management, greenhouse gases, inclusion and diversity, and supporting the needs of women and children.",2,"97, 59","diversity, gender equality","PVH, 0956KK - PVH Corp. Signs UN Global Compact and CEO Water Mandate - 12-Dec-16 - BW.pdf"
PVH Corp.,"Award, Photo/Multimedia","PVH has taken actions to advance gender equality, including its commitment to the UN’s Women’s Empowerment Principles and support for initiatives such as the United Nations’ HeForShe initiative and the Human Rights Campaign. Earlier this year, PVH committed to the United Nations’ Free & Equal Campaign to support LGBTI rights and also joined the CEO Action for Diversity & Inclusion, a company pledge to take advance inclusion and diversity in the workplace. | Inclusion & Diversity is central to how PVH conducts business and the company continually advances its commitment to its associates by incorporating feedback from its associate engagement survey, known as PVH Listens. PVH has also introduced Business Resource Groups (BRGs), voluntary, associate-led groups that share commonalities to foster inclusivity and support the company’s business objectives. Current BRGs include groups supporting women, working parents, LGBTQ associates and African American associates. The company recently introduced several programs, such as a global pay equity audit, an expanded parental leave policy and the launch of a flexible workplace program in the United States in response to input from these initiatives. | Forbes, with data partner Statista, surveyed more than 40,000 employees, including 25,000 women, at companies across the country. The top 300 companies of those surveyed were named as The Best Employers for Women 2018. The ranking took into consideration general workplace factors, including diversity, development and working conditions in addition to topics particularly relevant for women, such as parental leave, flexibility, pay equity and family support. Forbes and Statista also examined diversity in top executive and board of director roles. | “As a member of PVH's Inclusion & Diversity Council, I’m proud to be involved in creating a culture where inclusivity is engrained in our Core Values, and women feel supported and empowered to reach their full potential,” added Dana Perlman, SVP, Treasurer, Business Development and Investor Relations. | PVH was also recognized by Forbes as one of the 2018 Best Employers for Diversity and named to its list",5,"72, 106, 80, 47, 20","parental leave, diversity, gender equality","PVH, 0B071P - PVH Corp. Named to Forbes' Inaugural List of the Best Employers for Women - 24-Jul-18 - BW.pdf"
Restaurant Brands International Inc.,Corporate Social Responsibility,"This letter contains certain forward-looking statements and information, which reflect management's current beliefs and expectations regarding future events, initiatives and operating performance and speak only as of the date hereof. These forward-looking statements are not guarantees of future performance and involve a number of risks and uncertainties. These forward-looking statements include statements about our expectations regarding the operations of our restaurants, the impact of changes to operations caused by the COVID-19 pandemic, our liquidity and the liquidity of our restaurant owners, our sustainability, diversity and inclusion initiatives, and the impact of our initiatives on the financial health of our franchisees. The factors that could cause actual results to differ materially from RBI's expectations are detailed in filings of RBI with the Securities and Exchange Commission and applicable Canadian securities regulatory authorities, such as its annual and quarterly reports and current reports on Form 8-K, and include the following: the length and scope of the impact of the pandemic, including stay at home orders and business closures, other risks related to unforeseen events, such as pandemics, risks related to its international operations; risks related to the availability and cost of capital, risks related to RBI's ability to compete domestically and internationally in an intensely competitive industry; risks related to technology; and changes in applicable laws and regulations, including tax laws or interpretations thereof. Other than as required under U.S. federal securities laws or Canadian securities laws, we do not assume a duty to update these forward-looking statements, whether as a result of new information, subsequent events or circumstances, change in expectations or otherwise. | Throughout this crisis, we have made better decisions by adding more voices to our discussions. We have been able to move quickly and decisively while also including far more perspectives in the decision making. But we still have substantial work to do to add more diversity to those voices.  | A year ago, we made a commitment to the whole company to increase gender diversity and foster a more inclusive environment for all. We highlighted subconscious biases in front of the whole company in town hall meetings and deliberately changed our approach to how we source and promote talent. In 2019, we promoted more women than we had before and, half-way into 2020, we have already hired more female senior leaders into the company than previously. We have a lot more work to do, but when we make something a priority, we deliver on it. | Despite some areas of progress in becoming more diverse as an organization, we have reflected on our insufficient racial diversity at RBI. A week and a half ago, we stopped and joined together as a team to learn more about ways we could all serve as catalysts for change through allyship and advocacy. While our charitable foundations do important work with African American and Black communities in the U.S. and Canada, I will not diminish the fact that we do not have enough racially diverse voices and perspectives in our company and we're going to change that.  | Starting immediately, I am making a commitment to ensure at least half of all final-round candidates interviewing for roles with our four RBI offices will be from groups that are demonstrably diverse, including race. I am taking on this commitment along with our Leadership Team to ensure that this becomes a permanent diversity shift that permeates every corner of RBI.",5,"262, 49, 95, 97, 60","Diversity and Inclusion, diversity","QSR, QSR - 100 Days Later  Recovery, Growth and Reflection - 29-Jun-20 - PRN.pdf"
Rite Aid Corporation,Award,"PCA is Philadelphia’s only child advocacy center for sexually abused children. The nonprofit organization brings together a team of professionals to allow abused children to tell their stories using a coordinated process in a safe and welcoming facility. When a report of child sexual abuse is made in Philadelphia, PCA’s intake team coordinates the investigation with a multi-disciplinary team approach, working closely with representatives from the Philadelphia Police Department’s Special Victims Unit, the Department of Human Services, and mental health and medical professionals on behalf of the victim. | “Chris is the embodiment of what it means to be a voice for the voiceless. Child sexual abuse is a national crisis that changes children’s lives forever. However, thanks to the work of Chris and the PCA, these children can reclaim their lives and ensure that the abuse doesn’t define who they are,” said Bryan Everett, chief operating officer of Rite Aid Corporation and president of The Rite Aid Foundation. “Not only has Chris worked to ensure that PCA fulfills its mission, she has also championed to expand PCA’s facility and provide care for more children than ever before, ensuring justice and healing for the innocent.” | Three years after PCA opened in 1989, Ms. Kirchner took on the role as the Alliance’s executive director. Initially, PCA was housed in a 3,300 square foot space in West Philadelphia with only one forensic interview room that allowed for only one child and family to be seen at a time. Ms. Kirchner made it her mission to advocate for a larger site and ensure PCA could serve every child who has faced sexual abuse. In 2010, the facility moved to a larger space in Center City that served 100 children a month. | In 2013, after seeing the incredible work Ms. Kirchner and PCA had accomplished, the City of Philadelphia built the Philadelphia Safety Collaborative to co-locate PCA and all partner agencies. The state-of-the-art facility houses the Philadelphia Police Department’s Special Victims Unit, the Philadelphia Department of Human Services social workers, child abuse prosecutors and PCA staff. This larger facility allows for 250 children to be served a month. In 2018, PCA responded to 3,274 reports of child sexual abuse, conducted 1,957 forensic interviews and ensured 1,264 children received counseling therapy. | “It is truly an honor to be presented with this KidChamp Award. I am incredibly thankful to The Rite Aid Foundation and KidCents for their support of PCA and our efforts to provide a safe space where children can heal and begin to reclaim their lives,” said Chris Kirchner, executive director, Philadelphia Children’s Alliance. “Our work has helped change how we approach sexual abuse cases for children. I’m so very proud of what we have accomplished and promise to continue advocating to ensure these children continue to get the support and care they deserve.” | As part of her role at PCA, Ms. Kirchner also oversees the Northeast Regional Children’s Advocacy Center (NRCAC), a federal grant project that provides training and technical assistance to communities in the northeastern United States that are interested in developing or maintaining a Child Advocacy Center. In addition, she and members of her management team lead trainings locally and nationally about the topic of child sexual abuse, and the importance of a collaborative response. | Executive Director of Philadelphia Children’s Alliance Honored for Outreach and Advocacy on Behalf of Sexually Abused Children | The Rite Aid Foundation announced today that Chris Kirchner, executive director of the  Philadelphia Children’s Alliance (PCA), in Philadelphia, Pennsylvania has been awarded its KidChamp Award. Ms. Kirchner was recognized for three decades of advocacy and outreach to ensure healing and justice for sexually abused children in Philadelphia. In recognition of her service, Ms. Kirchner received a $10,000 donation to the Philadelphia Children’s Alliance from The Rite Aid Foundation and a $500 Rite Aid gift card during a special ceremony at Philadelphia Children’s Alliance. | The Philadelphia Children’s Alliance is an independent non-profit organization that promotes healing and justice for sexually abused children in Philadelphia. Using a multidisciplinary approach, we collaborate with our partners in child protection, law enforcement, and medical and mental health services to provide forensic interviews, victim support and counseling services at the Philadelphia Safety Collaborative, a co-located child-friendly facility. PCA is committed to using best practices and we promotes this model locally and nationally.",9,"88, 106, 93, 88, 94, 74, 17, 84, 73","sexually abused, sexual abuse",RAD - Chris Kirchner Receives The Rite Aid Foundation's KidChamp Award - 01-Aug-19 - BW.pdf
Rite Aid Corporation and The Rite Aid Foundation,"Product/Service, Nonprofit","EVERFI, Inc. is the leading education technology company that provides learners of all ages education for the real world, through innovative and scalable digital learning. Founded in 2008, EVERFI has certified over 16 million learners in critical skill areas with more than 4,300 partners in all 50 U.S. States and Canada. EVERFI is an industry convener that builds Networks to tackle the toughest social issues, including the Campus Prevention Network, a coalition of higher education institutions committed to campus sexual assault and alcohol abuse prevention; and the Financial Capability Network, a coalition of industry leaders dedicated to improving financial outcomes for communities across the country. Some of America’s leading CEOs and venture capital firms are EVERFI investors including Amazon founder and CEO Jeff Bezos, Google Chairman Eric Schmidt, Twitter founder Evan Williams, TPG Growth, and The Rise Fund.",1,138,sexual assault,RAD - Rite Aid Foundation Launches New Prescription Drug Safety Initiative in Akron-Area High Schools - 25-Feb-19 - BW.pdf
Rite Aid Corporation,Product/Service,"EVERFI, Inc. is the leading education technology company that provides learners of all ages education for the real world, through innovative and scalable digital learning. Founded in 2008, EVERFI has certified over 16 million learners in critical skill areas with more than 4,300 partners in all 50 U.S. States and Canada. EVERFI is an industry convener that builds Networks to tackle the toughest social issues, including the Campus Prevention Network, a coalition of higher education institutions committed to campus sexual assault and alcohol abuse prevention; and the Financial Capability Network, a coalition of industry leaders dedicated to improving financial outcomes for communities across the country. Some of America’s leading CEOs and venture capital firms are EVERFI investors including Amazon founder and CEO Jeff Bezos, Google Chairman Eric Schmidt, Twitter founder Evan Williams, TPG Growth, and The Rise Fund.",1,138,sexual assault,RAD - Rite Aid Foundation Launches Prescription Drug Safety Initiative in Scranton-Area High Schools - 07-Dec-18 - BW.pdf
Rite Aid Corporation and The Rite Aid Foundation,"Contract/Agreement, Product/Service","EVERFI, Inc. is the leading education technology company that provides learners of all ages education for the real world, through innovative and scalable digital learning. Founded in 2008, EVERFI has certified over 16 million learners in critical skill areas with more than 4,300 partners in all 50 U.S. States and Canada. EVERFI is an industry convener that builds Networks to tackle the toughest social issues, including the Campus Prevention Network, a coalition of higher education institutions committed to campus sexual assault and alcohol abuse prevention; and the Financial Capability Network, a coalition of industry leaders dedicated to improving financial outcomes for communities across the country. Some of America’s leading CEOs and venture capital firms are EVERFI investors including Amazon founder and CEO Jeff Bezos, Google Chairman Eric Schmidt, Twitter founder Evan Williams, TPG Growth, and The Rise Fund.",1,138,sexual assault,RAD - Rite Aid Foundation Launches Prescription Drug Safety Initiative in Seattle-Area High Schools - 04-Oct-18 - BW.pdf
Rite Aid and Pittsburgh Penguins Foundation and Office of Attorney General Commonwealth of,"Contract/Agreement, Nonprofit","EVERFI, Inc. is the leading education technology company that provides learners of all ages education for the real world, through innovative and scalable digital learning. Founded in 2008, EVERFI has certified over 16 million learners in critical skill areas with more than 4,300 partners in all 50 U.S. States and Canada. EVERFI is an industry convenor that builds Networks to tackle the toughest social issues, including the Campus Prevention Network, a coalition of higher education institutions committed to campus sexual assault and alcohol abuse prevention; and the Financial Capability Network, a coalition of industry leaders dedicated to improving financial outcomes for communities across the country. Some of America’s leading CEOs and venture capital firms are EVERFI investors including Amazon founder and CEO Jeff Bezos, Google Chairman Eric Schmidt, Twitter founder Evan Williams, TPG Growth, and The Rise Fund.",1,138,sexual assault,"RAD - Rite Aid Foundation, Pittsburgh Penguins Foundation and Pennsylvania Attorney General Josh Shapiro Partner to Launch Prescription Drug Safet... - 22-Mar-18 - BW.pdf"
Rite Aid Corporation,Corporate Social Responsibility,"The report addresses the areas of governance in corporate social responsibility, data security, environmental sustainability, supply chain sustainability, health and wellness, including healthcare access, workplace environment, community involvement and workplace diversity and inclusion. Additionally, the report outlines Rite Aid’s commitment to continually evaluating and enhancing the company’s processes to provide the communities it serves with the highest level of value based care possible.",1,63,Diversity and Inclusion,RAD - Rite Aid Releases Inaugural Corporate Social Responsibility Report Demonstrating Commitment to CSR Initiatives - 28-Jun-19 - BW.pdf
Rite Aid Corporation,"Corporate Social Responsibility, Product/Service",,0,0,,RAD - Rite Aid's 2020 Corporate Social Responsibility Report Showcases Rapid Progress  - 08-Jun-20 - BW.pdf
The Rite Aid Foundation,"Corporate Social Responsibility, Funding, Product/Service","“Racism, injustice and intolerance have no home in the Rite Aid organization or in our communities,” said Heyward Donigan, President and CEO of Rite Aid. “We are committed to reflecting the diversity of the communities we serve. While this is a profoundly sad, difficult and important moment in our country, we also believe hope and progress is possible – one voice, one person, one family and one community at a time. Rite Aid can and will play an important role in the healing process through our support and involvement, and this initiative is the first step toward that goal.”",1,99,diversity,RAD - The Rite Aid Foundation Launches Racial Equity Awareness and Action Initiative - 12-Jun-20 - BW.pdf
Rite Aid Corporation,Product/Service,Camp Sunshine Inc. ConnectAbility Extra Special People Georgia Center for Child Advocacy Gwinnett Sexual Assault Center Lindsey's Place Camp Never Too Late Our House Special Olympics Georgia,1,27,sexual assault,"RAD, 06NX94 - Rite Aid Foundation Welcomes New Year with New Class of KidCents Charities - 12-Jan-17 - BW.pdf"
Regions Financial Corporation,Survey,"The CEI rates companies based on non-discrimination policies, employment benefits, demonstrated organizational competency and accountability around LGBTQ diversity and inclusion, public commitment to LGBTQ equality, and responsible citizenship. | “We’re not only building a bridge to inclusion at Regions, we’re also working to foster a sense of belonging for our colleagues who are part of the LGBTQ+ community,” said Clara Green, head of Diversity and Inclusion for Regions. “Achieving a perfect score on the CEI doesn’t mean that our work here is done, it means we’re on the right track. Regions will continue to innovate as it works towards cultivating a culture of belonging.”",2,"28, 75",Diversity and Inclusion,RF - Regions Bank earns perfect score in 2020 Corporate Equality Index - 29-Jan-20 - BW.pdf
Regions Bank,"Personnel, Photo/Multimedia","Regions Bank Names Clara Green Head of Diversity and Inclusion  Monday, August 06, 2018 01:00:00 PM (GMT) | Regions Bank today announced that it has named former General Electric Co. executive Clara Green to lead Diversity and Inclusion. | Green will lead the Diversity and Inclusion Center of Expertise in Regions’ Human Resources Group and report to Dave Keenan, head of Human Resources. | “The addition of this role is a continued step in building a strong culture and fostering a sense of inclusion and belonging across all levels of our organization,” said John Turner, Regions President and CEO. “We recognize that diversity and inclusion is not just a business imperative but a competitive advantage. We will rely on Clara to help us look across all aspects of the Regions work cycle to incorporate diversity and inclusion best practices.” | Green joins Regions as Executive Vice President, Head of Diversity and Inclusion. Prior to joining Regions she worked for General Electric Co. for 20 years, most recently as Diversity and Inclusion Leader for GE Power, a 60,000 employee global organization. Her previous roles at GE include Diversity and Inclusion Leader for GE Power’s Power Services subsidiary, and Organization and Talent Development leader for GE Power & Water Power Generation Services. Green graduated from the University of North Carolina at Chapel Hill with a bachelor of science degree in Industrial Relations. She is a member of the Society of Human Resources Managers (SHRM) and the Atlanta Diversity Managers Affinity Group (ADMAG). | Clara Green, Head of Diversity and Inclusion, Regions Bank (Photo: Business Wire)",6,"17, 20, 24, 75, 110, 12",Diversity and Inclusion,RF - Regions Bank Names Clara Green Head of Diversity and Inclusion - 06-Aug-18 - BW.pdf
Regions Financial Corporation,"Photo/Multimedia, Award",The publication notes Danella’s leadership across a variety of areas and her influence and partnership with Regions’ Human Resources group as the bank introduced an expanded parental leave policy.,1,29,parental leave,RF - Regions Bank's Kate Danella Named One of 25 Most Powerful Women to Watch in Banking and Finance by American Banker Magazine  - 25-Sep-19 - BW.pdf
Regions Financial Corporation,"Photo/Multimedia, Personnel","disclosures for investors Regions adopted a Human Rights Statement and Vendor Code of Conduct The Compensation Committee of the Board was renamed to the Compensation and Human Resources Committee to expand its oversight beyond traditional compensation matters to now include things such as corporate culture, human capital management, and diversity and inclusion Regions adopted its Environmental Sustainability Policy Statement and Environmental Sustainability Goals Providing oversight of ESG matters to the Nominating and Corporate Governance Committee The Board adopted a version of the Rooney Rule for director searches The Company began publishing an annual ESG Report Regions became a member of the Ceres Company Network Regions integrated the Sustainability Accounting Standards Board (SASB) reporting standards into its environmental, social and governance disclosures Regions began annual responses to the CDP Questionnaire Regions increased its rankings and scores with several of the largest ESG data providers The Company significantly enhanced its corporate governance shareholder engagement program, which now includes engagement with directors",1,159,Diversity and Inclusion,RF - Regions Chief Governance Officer Hope Mehlman named Governance Professional of the Year - 04-Dec-19 - BW.pdf
Regions Financial Corporation,,"“I join Grayson in congratulating Carolyn and John on this honor, and appreciate their many contributions to the Regions board,” said Charles McCrary, Lead Independent Director and Chair of the Nominating and Corporate Governance Committee. “Diversity and inclusion are essential to achieving and maintaining a thriving company, and the board seeks to maintain a diverse membership that reflect a range of talents, ages, skills, backgrounds, and expertise, as part of our overall commitment to strong corporate governance.” | Regions continues to be recognized for its corporate governance practices, including efforts to strengthen board diversity. Today Regions’ board is 36 percent diverse based on gender, race, ethnicity, or sexual orientation. In 2016 Directors Byrd and Maupin were named to Savoy magazine’s “Power 300: 2016 Most Influential Black Corporate Directors.” Additionally, Regions was recognized in 2016 as a 2020 Women on Boards Winning “W” Company, a designation assigned to public and private companies whose boards are comprised of 20 percent or more women.",2,"77, 83","Diversity and Inclusion, diversity",RF - Regions Financial Corporation Directors Carolyn H. Byrd and John E. Maupin Jr. Recognized on the 2017 Black Enterprise Registry of Corporate ... - 18-Sep-17 - BW.pdf
Regions Financial Corporation,Product/Service,"Regions Financial Enhances Parental Leave Policy, Increases Company 401(k) Match  Thursday, February 21, 2019 02:00:00 PM (GMT) | Regions Financial Corp. today announced a significant expansion of its associate benefits program, including an enhanced parental leave policy and an increase to the company’s 401(k) match. | The enhanced parental leave policy provides 12 weeks of fully paid leave for eligible birth mothers and six weeks of fully paid leave for eligible birth fathers and adoptive parents. The enhanced policy became effective Jan. 1, 2019, and applies to all benefits-eligible associates. | John Turner, President and CEO of Regions Financial, said, “Regions associates are truly the difference- makers for our customers and communities, and investing in our associates is foundational to our growth and success as a company. That’s why Regions is expanding our commitment to our teams and their families by enhancing our parental leave policy and increasing our 401(k) match. We believe these investments will increase engagement, reduce turnover and make us more competitive in the markets we serve.”",4,"17, 27, 44, 79",parental leave,"RF - Regions Financial Enhances Parental Leave Policy, Increases Company 401(k) Match - 21-Feb-19 - BW.pdf"
Regions Financial Corporation,Personnel,"“Diversity and inclusion are essential to achieving and maintaining a thriving company, and we are fortunate at Regions to have a talented and dedicated board that reflects a range of backgrounds, ages, and expertise. I want to personally extend my appreciation to board members Carolyn Byrd, Ruth Ann Marshall and Susan Matlock for their insights and contributions to our company,” said Regions Chairman and CEO Grayson Hall. “We are pleased to be recognized among a distinguished group of Winning “W” companies that are committed to continuously improving good governance practices that benefit customers, associates, communities, and shareholders.” | Regions Financial Recognized Nationally for Board Diversity  Friday, April 13, 2018 01:00:00 PM (GMT) | Regions Financial Corporation (NYSE:RF) has been recognized by 2020 Women on Boards as a Winning “W” Company for the year 2017. Winning companies champion board diversity by having 20 percent or more of their board seats held by women. | “We at 2020 Women on Boards congratulate Regions Financial for its focus on board diversity. Shareholders, the workforce and the community are best served when boards have women directors,” said Betsy Berkhemer-Credaire, CEO of 2020 Women on Boards. “Regions is an outstanding example of how positive change happens through intentional efforts toward best practices in governance.” | Today Regions’ board is 36 percent diverse based on gender, race, ethnicity, or sexual orientation. Continuing to search for diverse candidates is a significant focus, as the board believes that diversity is an important aspect of effective governance, diminishes the opportunity for groupthink, and reflects the communities Regions serves.",5,"97, 14, 39, 56, 49","Diversity and Inclusion, diversity",RF - Regions Financial Recognized Nationally for Board Diversity - 13-Apr-18 - BW.pdf
Regions Financial Corporation,"Corporate Social Responsibility, Photo/Multimedia","Created a Diversity and Inclusion Center of Expertise, led by the head of Diversity and Inclusion. | Introduced an expanded parental leave plan to provide 12 weeks of fully paid leave for birth mothers and six weeks of fully paid leave for birth and adoptive parents. | (1) Parental leave plan and 401(k) Plan changes went into effect January 1, 2019. (2) Regions contributed $40 million to the Regions Foundation in 2017 and $60 million in 2018. (3) 2015 baseline. Greenhouse gas emissions goal is for Scope 1 and 2 emissions. (4) Corporate Governance metrics are as of April 24, 2019, following the 2019 Annual Meeting.",3,"16, 29, 59","Diversity and Inclusion, parental leave","RF - Regions Financial releases 2018 Environmental, Social, and Governance Report - 11-Jun-19 - BW.pdf"
Regions Financial,Corporate Social Responsibility,"Diversity and Inclusion - A strong commitment to diversity and inclusion is a core part of the company’s strategy to achieve sustainable performance. In 2019, Regions hosted 10 Diversity Networks, representing more than 11,000 associates. Further, in 2019, Regions joined CEO Action for Diversity & Inclusion™, the largest CEO-driven coalition to advance diversity and inclusion in the workplace. The Talent Acquisition team partners closely with our internal Diversity and Inclusion Center of Expertise to attract diverse talent to Regions, and Regions is committed to hiring candidates with diverse backgrounds and experience. Upskilling and reskilling - The company continues to invest in career development and training. In 2019, Regions implemented additional learning solutions to help associates gain the skills they will need in tomorrow’s workplace through a pilot program focused on targeted learning paths. The program is designed to strategically upskill associates by projecting the knowledge and skills the company needs and prescribing learning content for associates based on individual skills assessments. Employing veterans - Regions is committed to employing veterans and military members who are seeking opportunities in the financial services industry. In 2019, Regions launched a military transition program called BRAVE—Building Regions Associate Veterans Experience, to help transitioning military service members build a successful career at Regions. Employing people with disabilities - In 2019, Regions strengthened relationships with local departments of rehabilitation by hosting a summer work program and updating the regions.com/careers page to affirm a commitment to employing people with disabilities. Regions is also leveraging automated technology that replicates job postings on state and local government disability job boards and sends them directly to disability employment contacts. Further, Regions has launched an internal campaign to encourage associates to self-disclose their disabilities in efforts to establish a baseline for future goal setting. HCM Dashboard - The Compensation and Human Resources (CHR) Committee of the board has recently implemented a Human Capital Management Dashboard (HCM Dashboard) comprised of metrics that provide information and analysis on workforce composition, workforce stability, associate engagement, learning and development, compensation, benefit and wellness program utilization and more. Through monitoring, subject-matter reviews and discussions with management, the CHR Committee assesses the effectiveness of Regions’ human capital management strategies and policies and their alignment with corporate culture and long-term strategic priorities. | Rooney Rule - Regions’ board adopted changes to the Corporate Governance Principles in 2019 that include a specific focus on seeking out diverse candidates when searching for a new director, often described as the Rooney Rule. This practice has also been adopted as it relates to filling all Section 16 Executive Officer positions. These changes further the company’s established practice of considering diversity when recruiting and nominating individuals for directorships or executive officer positions.",2,"374, 74","Diversity and Inclusion, diversity","RF - Regions Financial releases combined 2019 Annual Review and Environmental, Social and Governance Report - 25-Jun-20 - BW.pdf"
