who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
Symantec Corporation,Award,"“We live in a world where cyber attacks and data breaches can have a lasting negative impact on a brand. We’re honored to be chosen by Ford to help protect their critical business information and assets and honored to be given Ford’s Safe World Excellence Award,” said Steve Tchejeyan, senior vice president, Americas sales, Symantec. “Symantec’s Integrated Cyber Defense Platform delivers best-in-class cyber security technology to help organizations like Ford reduce cost and complexity while delivering superior protection against cyber threats.”",1,81,data breach,"NLOK, US871503108 - Ford Honors Symantec at 21st Annual World Excellence Awards - 10-Jul-19 - BW.pdf"
NortonLifeLock Inc.,Survey,"Three-quarters of U.S. consumers (74%) report being more alarmed than ever about their privacy: The top of consumers’ list of concerns1 include their personal information being exposed in a data breach and compromised by cyber criminals (52%) and their sensitive personal information being sold to third parties and used in decision-making processes without their consent (43%). One in six Americans are concerned that their personal information will be used to inappropriately influence how they vote: While much lower on the list of top concerns, it’s worth noting in a presidential election year that 16% of Americans are concerned that their personal information will be used to inappropriately influence how they vote in an election, a concern that is shared equally among Republicans (18%) and Democrats (16%). Americans who identified as Republicans and Democrats agree on the government’s role in data privacy: Despite the current tensions and political divide, data privacy and protection is one area where Republicans and Democrats are in sync—Republicans (47%) and Democrats (50%) are equally likely to feel that the U.S. government is not doing enough and that the U.S. is behind most other countries when it comes to data privacy laws, with Democrats at 55% and Republicans at 54%. Despite the potential for abuse or misuse, most Americans support the use of facial recognition: 68% of Americans believe facial recognition will likely be abused or misused in the next year, and 47% believe it will do more harm than good—with the biggest concern1 being that cyber criminals could access and/or manipulate their facial recognition data and steal their identity (39%). Nevertheless, after learning the advantages and disadvantages, the majority of Americans still support the use of facial recognition among law enforcement (67%), schools (65%), and to a lesser extent, retailers (54%).",1,295,data breach,"NLOK, US871503108 - More Americans Hold Themselves Accountable for Protecting Privacy Than They Do Government - 31-Mar-20 - BW.pdf"
Symantec Corporation,Product/Service,"In the wake of Facebook’s recent security vulnerability, and the prevalence of data breaches in today’s online world, Norton by Symantec (NASDAQ: SYMC) is encouraging consumers to take an active role in monitoring and helping protect their private and personal information. As this security vulnerability marks yet another incident affecting tens of millions of accounts worldwide, it’s an opportunity to educate consumers on what they can do to better protect their information and enhance their cyber safety. | It’s unclear what these hackers may have done when they accessed more than 50 million Facebook accounts, but when armed with the right mix of personal information, cybercriminals could take over online and financial accounts, create new ones, file fake tax returns, or even commit crimes in your name. Some of this information can be found on the Dark Web, where 500,000 email accounts with passwords from data breaches can be bought for as little as $90.1 | Stay two steps ahead: Switch on two-step verification or multi-factor authentication wherever offered to help prevent unauthorized access to your online accounts.",3,"77, 77, 22","Multi-factor authentication, data breach","NLOK, US871503108 - Norton by Symantec Urges Consumers to Help Protect Their Personal Data - 02-Oct-18 - BW.pdf"
Symantec,"Contract/Agreement, Product/Service","Keep Your Personal Information Close: Protect your Personally Identifiable Information, or PII, such as your Social Security Number (SSN); keep your tax records secure; use multi-factor authentication when available; and secure all your accounts with strong, unique passwords. Never give your personal information over the phone. Hang up, look up the company or organization that is making the request, and call them back directly to make sure it is a legitimate request.",1,72,Multi-factor authentication,"NLOK, US871503108 - Norton LifeLock and Liberty Tax Urge Consumers to Take Steps to Stay Safe This Tax Season - 01-Apr-19 - BW.pdf"
Symantec Corporation,Product/Service,"As consumers’ information and online activities are increasingly tracked, bought, sold or even exposed, the surveillance economy thrives. But consumers are usually the ones who pay, losing control of what, and with whom, they share online. In an increasingly connected world where each day seems to bring new data breaches, privacy incursions and compromises to our cyber safety, Norton LifeLock is tapping into Symantec’s vast arsenal of cyber security and identity theft protection expertise to be an ally in the fight to help consumers manage their online privacy. With Norton Privacy Manager, consumers will be empowered to communicate and browse online within the app without exposing their personal information.",1,109,data breach,"NLOK, US871503108 - Norton LifeLock Develops New App to Help Consumers Begin to Take Control of Their Online Privacy - 28-Jan-19 - BW.pdf"
Symantec Corporation,"Survey, Photo/Multimedia, Webcast","Data breaches continue to impact the enterprise. In fact, large businesses that are targeted for attack will on | average be targeted three more times within the year. Additionally, we saw the largest data breach ever publicly reported last year with 191 million records compromised in a single incident. There were also a record-setting total of nine reported mega-breaches. While 429 million identities were exposed, the number of companies that chose not to report the number of records lost jumped by 85 percent. A conservative estimate by Symantec of those unreported breaches pushes the real number of records lost to more than half a billion.",2,"18, 86",data breach,"NLOK, US871503108 - One New Zero-Day Discovered on Average Every Week in 2015, Twice the Rate of a Year Ago as Advanced Attackers Exploit, Stockpi... - 12-Apr-16 - BW.pdf"
Symantec Corporation,"Contract/Agreement, Trade Show, Product/Service","Modern enterprises have been transformed by the cloud, creating a new reality for security teams tasked with protecting critical workloads and information. While operating in the cloud has unleashed a number of benefits for businesses, new research from Symantec reveals that it has left IT departments scrambling to keep up. According to a recent survey from Symantec, nearly 70 percent of companies fear the risk of data breaches in the cloud, and an alarming 83 percent of IT personnel believe they do not have processes in place to effectively take action on cloud security incidents.",1,95,data breach,"NLOK, US871503108 - Symantec Brings Remediation and Threat Intelligence Automation Capabilities to Cloud Security with New Service for Amazon Guar... - 25-Jun-19 - BW.pdf"
Symantec Corporation,"Webcast, Product/Service, Event","Own IT features Paige Hanson, chief of identity theft education at Norton LifeLock, and National PTA as they advise consumers on social media safety, the importance of updating privacy settings, and best practices for using device applications. Secure IT features Dina Steinke,  senior director and interim security leader at Norton LifeLock, alongside TechSoup to discuss creating strong passphrases, using multi-factor authentication, practicing safe online shopping, and spotting and avoiding phishing scams. Protect IT features Kevin Haley, senior director of Symantec Security Technology & Response, who informs consumers on the importance of updating security software, web browser and operating systems; offers Wi-Fi safety information; and provides tips on how consumers can keep their data and personal information safe.",1,117,Multi-factor authentication,"NLOK, US871503108 - Symantec Celebrates National Cybersecurity Awareness Month With New Educational Microsite Promoting Online Safety and Privacy - 02-Oct-19 - BW.pdf"
Symantec Corporation,"Podcast, Product/Service","Episode 5: New research on  PowerShell attacks, as well as a discussion on extortion scams and the financial cost of data breaches for businesses.",1,24,data breach,"NLOK, US871503108 - Symantec Debuts the Cyber Security Brief Podcast - 25-Jul-18 - BW.pdf"
Symantec Corporation,Product/Service,"Symantec’s WSS is a single-service offering that includes Secure Web Gateway (SWG), Web Isolation, malware inspection engines, sandboxing, data loss prevention (DLP), and cloud access security broker (CASB), and integrates with multi-factor authentication. The new features provide businesses with a comprehensive, easy-to-use, cloud-based network security service that safeguards critical business information for secure and compliant cloud application and web use.",1,60,Multi-factor authentication,"NLOK, US871503108 - Symantec Introduces Industry's First Cloud-Based Network Security Solution With Web Isolation adds Complete Endpoint Protection - 07-Jun-18 - BW.pdf"
Symantec Corporation,Product/Service,"In addition to access controls, the solution provides unique visibility and content scanning capabilities, allowing enterprises to enforce consistent DLP policies on information being sent to cloud and web destinations, and threat inspection for content downloads. Additional integrations with Symantec VIP for multi-factor authentication and Symantec Web Isolation for enhanced threat prevention further extend the solution. | SaaS Application Security  – CloudSOC Mirror Gateway™ (patent-pending) uses Symantec Web Isolation capabilities to deliver the industry’s first robust set of Cloud Access Security Broker (CASB) security controls for unmanaged devices, covering all modern SaaS applications. Users now have real-time, in-line security controls over the use of public cloud applications from any device. Additionally, new integrations in CloudSOC CASB Gateway enable granular policy controls throughout a cloud session based on adaptive multi-factor authentication via Symantec VIP or solutions from Symantec TIPP partner Okta. IaaS Application Security – Content uploaded or downloaded to corporate applications deployed in IaaS and other environments can be inspected with industry-leading Symantec DLP for enforcement of information security policies, as well as antivirus and sandboxing technologies for threat prevention. These innovative capabilities are available in Symantec Secure Access Cloud, based on technology Symantec acquired from Zero Trust pioneer Luminate in February 2019. The service uses a Software Defined Perimeter (SDP) approach to provide a simple and secure way to give users | access to only the specific corporate applications and resources for which they are authorized, regardless of where they are deployed. In addition to the new content scanning features, the service now also includes multi-factor authentication capabilities to enable continuous risk-based identity verification. Web & Internet Security  – New integrations and device support have been released for the Web Security Service, Symantec’s cloud-delivered network security service securing employees’ web and internet access and use. The service now integrates with Secure Access Cloud, enabling sharing of web sessions and authenticated user information to simplify the operation and use of the services. Additionally, Web Security Service has expanded support to include Windows 10 and Chromebook devices. Email Security – The isolation of suspicious email attachments has been added to Email Security.cloud’s existing embedded link isolation capability. Now users can verify that the attachment is both genuine and safe before it is released into their environment. Combined with link isolation, this unique, integrated approach insulates users from email threats such as phishing, ransomware, and account takeover.",3,"56, 165, 172",Multi-factor authentication,"NLOK, US871503108 - Symantec Introduces the Industry's Most Comprehensive Cloud Access Security Solution - 16-Jul-19 - BW.pdf"
Symantec Corporation,Product/Service,Easier monitoring for GDPR compliance-related data risk with the use of new DLP in-built policy templates and powerful risk-based reporting capabilities provided via Symantec Information Centric Analytics (ICA).,1,28,GDPR compliance,"NLOK, US871503108 - Symantec Protects Office 365 With Industry-Leading Data Loss Prevention and New Data Rights Management - 25-Sep-18 - BW.pdf"
Symantec Corp.,Product/Service,"Security Analytics, Advanced Threat Protection,  and Endpoint Detection and Response (EDR) help to rapidly detect data breach incidents and assist in remediation, while also providing valuable contextual information on the breach that’s needed for a thorough notification to authorities | Managed Security Services  and Incident Response Services help organizations deliver core expertise where they might otherwise lack robust data breach detection and response capabilities. | On-demand webinars, including “GDPR: The Importance of Looking Beyond 25 May, 2018” and “GDPR: Identifying and Responding to a Data Breach” | It is further critical that organizations fully understand the range of technological resources that can help them demonstrate their efforts to maintain compliance. Symantec is focused on helping organizations achieve GDPR compliance excellence and offers a number of technology solutions which help organizations maintain key areas of GDPR compliance such as: | Control Compliance Suite offers a GDPR Compliance Readiness Assessment that enables organizations to identify and target broad areas of risk so that they can prioritize their compliance efforts on those key risk areas.",5,"39, 24, 21, 51, 33","GDPR compliance, data breach","NLOK, US871503108 - Symantec Provides Support for Companies Struggling with GDPR - 04-Jun-18 - BW.pdf"
Symantec Corporation,Survey,"“The adoption of new technology has almost always led to gaps in security, but we’ve found the gap created by cloud computing poses a greater risk than we realize, given the troves of sensitive and business-critical data stored in the cloud. In fact, our research shows that 69% of organizations believe their data is already on the Dark Web for sale and fear an increased risk of data breaches due to their move to cloud,” said Nico Popp, senior vice president, Cloud & Information Protection, Symantec. “Data breaches can have a clear impact on enterprises’ bottom line, and security teams are desperate to prevent them. However, our 2019 CSTR shows it’s not the underlying cloud technology that has exacerbated the data breach problem – it’s the immature security practices, overtaxed IT staff and risky end-user behavior surrounding cloud adoption.” | While the cloud has introduced new efficiencies and capabilities to the enterprise, the CSTR reveals that too many companies are not confronting the security risks that cloud adoption has introduced, including an increased risk of data breaches. Investment in cloud cyber security platforms that leverage automation and AI to supplement visibility and overtaxed human resources is a clear way to automate defenses and enforce data governance principles. However, as the consequences of cyber security become increasingly impactful to business success, it is also time to recalibrate culture and adopt security best practices at a human level. | Companies are struggling to modernize their security practices at the same pace that they adopt cloud – 73% experienced a security incident due to immature practices. Lack of visibility into cloud workloads is the leading cause – an overwhelming majority of survey respondents (93%) report issues with keeping tabs on all cloud workloads. For example, Symantec’s research found that while companies estimate they use 452 cloud apps on average, the actual number is nearly four times higher, at 1,807. As a result of these immature practices, including poor configuration or failing to use encryption or multi-factor authentication (MFA), enterprises are facing an increased risk of insider threats – ranked by respondents as the third biggest threat to cloud infrastructure. CSTR data shows that 65% of organizations fail to implement MFA in IaaS configurations and 80% don’t use encryption.",3,"139, 96, 138","Multi-factor authentication, data breach","NLOK, US871503108 - Symantec Research Finds More Than Half of Enterprises Believe Security Can't Keep Up With Cloud Adoption - 24-Jun-19 - BW.pdf"
Symantec Corporation,Product/Service,,,,,"NLOK, US871503108 - Symantec to Open New Privacy & Data Protection Lab in Germany to Address Growing Global Concern Over Consumer Data - 23-May-18 - BW.pdf"
Symantec Corporation,"Award, Product/Service","""Cloud infrastructure creates an entirely new class of data breaches. In addition to software vulnerabilities, a single misconfigured cloud workload or storage could cost a company millions or land it in a compliance nightmare,"" said Art Gilliland, EVP and GM Enterprise Products, Symantec. ""Symantec's Cloud Workload Protection helps DevOps engineers ensure these critical security holes are plugged. We're honored to be recognized by The Channel Company for our innovation in creating this cloud-native, cost-efficient, easy-to- deploy solution.""",1,77,data breach,"NLOK, US871503108 - Symantec's Cloud Workload Protection Named a 2018 CRN Product of the Year Winner  - 19-Dec-18 - BW.pdf"
,Company Announcement,"Supporting patient data confidentiality, integrity, and availability are part of the IntelliSpace Portal 11 security policy. The solution can be tailored to the customer environment, allowing flexible settings for patient and role-based access controls, designed to protect sensitive data from unauthorized access.",1,42,data confidentiality,PHIA - Philips introduces IntelliSpace Portal 11 at ECR 2019 to support diagnostic confidence - 26-Feb-19 - PMZ.pdf
"Lexmark International, Inc.","Acquisitions, Mergers & Takeovers, Conference Call Announcements","""Safe Harbor"" Statement under the Private Securities Litigation Reform Act of 1995: Statements in this release which are not historical facts are forward-looking and involve risks and uncertainties which may cause the company's actual results or performance to be materially different from the results or performance expressed or implied by the forward-looking statements. Factors that may impact such forward-looking statements include, but are not limited to, continued economic uncertainty related to volatility of the global economy; inability to execute the company's strategy to become an end-to-end solutions provider; uncertainty as a result of a slowdown in government spending; decreased supplies consumption; failure to successfully integrate newly acquired businesses; fluctuations in foreign currency exchange rates; inability to realize all of the anticipated benefits of the company's acquisitions; possible changes in the size of expected restructuring costs, charges, and savings; market acceptance of new products; aggressive pricing from competitors and resellers; changes in the company's tax provisions or tax liabilities; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; periodic variations affecting revenue and profitability; excessive inventory for the company's reseller channel; failure to manage inventory levels or production capacity; credit risk associated with the company's customers, channel partners, and investment portfolio; entrance into the market of additional competitors focused on office printing and imaging and software solutions, including enterprise content management, business process management, document output management, intelligent data capture and search; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on the company's products or litigation costs required to protect the company's rights; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward- looking statement.",1,426,data breach,"RSOF.B, LXK - Lexmark commences tender offer for all outstanding shares of ReadSoft - 06-May-14 - PRN.pdf"
"Lexmark International, Inc.",Offerings,"company's reseller channel; failure to manage inventory levels or production capacity; credit risk associated with the company's customers, channel partners, and investment portfolio; entrance into the market of additional competitors focused on office printing and imaging and software solutions, including enterprise content management, business process management, document output management, intelligent data capture and search; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on the company's products or litigation costs required to protect the company's rights; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward- looking statement.",1,207,data breach,"RSOF.B, LXK - Lexmark increases tender offer price for all outstanding shares of ReadSoft - 05-Aug-14 - PRN.pdf"
"Lexmark International, Inc.","Acquisitions, Mergers & Takeovers","expected restructuring costs, charges, and savings; market acceptance of new products; aggressive pricing from competitors and resellers; changes in the company's tax provisions or tax liabilities; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; periodic variations affecting revenue and profitability; excessive inventory for the company's reseller channel; failure to manage inventory levels or production capacity; credit risk associated with the company's customers, channel partners, and investment portfolio; entrance into the market of additional competitors focused on office printing and imaging and software solutions, including enterprise content management, business process management, document output management, intelligent data capture and search; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on the company's products or litigation costs required to protect the company's rights; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward- looking statement.",1,294,data breach,"RSOF.B, LXK - Lexmark increases tender offer price for all outstanding shares of ReadSoft - 14-Jul-14 - PRN.pdf"
"Lexmark International, Inc.",Offerings,"""Safe Harbor"" Statement under the Private Securities Litigation Reform Act of 1995: Statements in this release which are not historical facts are forward-looking and involve risks and uncertainties which may cause the company's actual results or performance to be materially different from the results or performance expressed or implied by the forward-looking statements. Factors that may impact such forward-looking statements include, but are not limited to, continued economic uncertainty related to volatility of the global economy; inability to execute the company's strategy to become an end-to-end solutions provider; uncertainty as a result of a slowdown in government spending; decreased supplies consumption; failure to successfully integrate newly acquired businesses; fluctuations in foreign currency exchange rates; inability to realize all of the anticipated benefits of the company's acquisitions; possible changes in the size of expected restructuring costs, charges, and savings; market acceptance of new products; aggressive pricing from competitors and resellers; changes in the company's tax provisions or tax liabilities; the inability to develop new products and enhance existing products to meet customer needs on a cost competitive basis; reliance on international production facilities, manufacturing partners and certain key suppliers; increased investment to support product development and marketing; the financial failure or loss of business with a key customer or reseller; periodic variations affecting revenue and profitability; excessive inventory for the company's reseller channel; failure to manage inventory levels or production capacity; credit risk associated with the company's customers, channel partners, and investment portfolio; entrance into the market of additional competitors focused on office printing and imaging and software solutions, including enterprise content management, business process management, document output management, intelligent data capture and search; inability to perform under managed print services contracts; increased competition in the aftermarket supplies business; fees on the company's products or litigation costs required to protect the company's rights; inability to obtain and protect the company's intellectual property rights and defend against claims of infringement and/or anticompetitive conduct; the outcome of litigation or regulatory proceedings to which the company may be a party; unforeseen cost impacts as a result of new legislation; the inability to attract, retain and motivate key employees; changes in a country's political or economic conditions; the failure of information technology systems, including data breaches or cyber attacks; disruptions at important points of exit and entry and distribution centers; business disruptions; terrorist acts; acts of war or other political conflicts; or the outbreak of a communicable disease; and other risks described in the company's Securities and Exchange Commission filings. The company undertakes no obligation to update any forward- looking statement.",1,426,data breach,"RSOF.B, LXK - Lexmark's statement on counter offer to the shareholders of ReadSoft - 08-Jul-14 - PRN.pdf"
AT&T Inc.; Sprint; T-Mobile; Verizon,,"Developed collaboratively by the four largest U.S. wireless carriers, the prototype reveals the taskforce's approach to multi-factor authentication, which combines the carriers' proprietary, network-based authentication capabilities with other methods to verify a user's identity. Once the user signs up and provides consent, the solution then generates a device-based ID that serves as the user profile at the center of the authentication process.",1,62,Multi-factor authentication,"S, T, TMUS... - C O R R E C T I O N -- AT&T Inc. - 12-Sep-18 - PRN.pdf"
AT&T,,"AT&T Comments on Equifax Data Breach   Saturday, September 09, 2017 08:07:00 PM (GMT) | ""The security of our customers' personal information is paramount to us.  For that reason, our security team has been assessing Equifax's data breach since it was announced.  There was no breach of AT&T systems or the data we maintain and the perpetrators targeted only Equifax systems.  However, we understand that the impacts include current and former consumer and business customers of AT&T.   | View original content: http://www.prnewswire.com/news-releases/att-comments-on-equifax-data-breach- 300516730.html",3,"13, 62, 5","data-breach, data breach",T - AT&T Comments on Equifax Data Breach - 09-Sep-17 - PRN.pdf
AT&T Inc.,New Products & Services,"""Earlier this year, AT&T joined Senator Schumer, FCC Chairman  Julius Genachowski, New York  Police Commissioner Ray Kelly, Washington, D.C. Police Chief Cathy Lanier, NYPD Deputy Chief Phil Pulaski and other wireless carriers at an event to discuss the growing problem of wireless device theft,"" said Bob Quinn, senior vice president of Federal Regulatory and Chief Privacy Officer.  ""As part of our many efforts to address this important issue, we launched a new website in May to help educate our customers on protecting their wireless device, and in July we began the initial phase of our stolen phone database.  Our customers' safety is a top priority for AT&T and we look forward to continuing our work in this area.""",1,118,Chief Privacy Officer,T - AT&T Completes Stolen Phone Database To Help Curb Mobile Phone Theft - 01-Nov-12 - PRN.pdf
AT&T Inc.,,"""The university community is, simultaneously, one of the greatest targets for network intrusions and data breaches and a source of some of the most innovative approaches to network security.  As a result, I'm looking greatly forward to speaking at Boston University later this month,"" Mr. Bilderback said.",1,47,data breach,"T - AT&T Director, Cybersecurity Services Kim Bilderback To Speak Aug. 21 At Boston University Conference On University-Sector Enterprise Network... - 18-Aug-14 - PRN.pdf"
AT&T Communications,"Corporate Social Responsibility, Public Safety",AT&T Call Protect - We recently added AT&T Call Protect2 for millions of AT&T wireless customers at no charge. It's a network-level service that automatically blocks suspected fraud calls. It also labels spam and other categories of calls so you can choose to answer or not. AT&T Mobile Security - This app can help protect you against fake apps that may try to take advantage of the COVID-19 pandemic. It also provides you with alerts about data breaches.,1,78,data breach,T - AT&T Expands Support for Customers Amid COVID-19 - 03-Apr-20 - PRN.pdf
AT&T Inc.,"Corporate Social Responsibility, New Products & Services","""Bravo to AT&T, to the NYC Parks Department, led by Commissioner and proud daughter of Bay Ridge, Veronica White, and NYC Digital, led by Chief Digital Officer  Rachel Haot, for expanding the 'service' provided by these mobile charging units,"" said Brooklyn Borough President  Marty Markowitz . ""Brooklyn's beaches have always been fantastic places for New Yorkers to cool off and 'recharge'—and now, thanks to the AT&T Street Charge initiative, their cell phones will get the same treatment! The solar mobile charging unit project extension to some of the city's most popular summer destinations, including Coney Island, Brighton Beach, and Manhattan Beach, will keep these classic spots just as 'plugged in' as they've always been.""",1,114,Chief digital officer,T - AT&T Street Charge Hits The Beach - 09-Jul-13 - PRN.pdf
AT&T Inc.,New Products & Services,"2 2013 Identity Fraud Report: Data Breaches Become a Treasure Trove for Fraudsters, Javelin Strategy & Research, February 2013.",1,19,data breach,T - AT&T to Pilot New International Location-Based Service to Help Companies Prevent Fraud - 05-Jun-14 - PRN.pdf
,,,,,,"T - AT&T, Inc.(T-US) Schedules Stifel Nicolaus Technology, Internet & Media Conference for 11-February-2014 1030 AM ET - 04-Feb-14 - FCSTEV.pdf"
AT&T Inc.,"Corporate Development, New Products & Services","Formed last year to develop a mobile authentication solution to help protect enterprises and consumers from identity theft, bank fraud, fraudulent purchases and data theft, the Mobile Authentication Taskforce has dedicated resources developing a highly secure and trusted multi-factor authentication platform powered by the carrier networks. The taskforce vision includes interoperability with GSMA's Mobile Connect technology.",1,56,Multi-factor authentication,"T - AT&T, Sprint, T-Mobile and Verizon unveil next-generation mobile authentication platform details - 01-Mar-18 - PRN.pdf"
AT&T Inc.,New Products & Services,"""Internet access for all is the foundation of a digital city, and AT&T's technology partnership brings us another vital step closer to realizing New York City's  innovative potential,"" said Rachel Haot, Chief Digital Officer. ""Through the expansion of WiFi and the introduction of solar-powered mobile charging stations in more public spaces, we are helping to provide ubiquitous connectivity to New Yorkers everywhere. We appreciate AT&T's support in helping us to achieve another milestone in Mayor Bloomberg's Digital Roadmap for New York City .""",1,83,Chief digital officer,T - C O R R E C T I O N -- AT&T Inc. - 18-Jun-13 - PRN.pdf
AT&T,Public Safety,"In April of 2018, FirstNet sponsored an AT&T hackathon in  Fishers, Ind., focused on creating solutions for the public safety community. More than 600 developers, engineers, entrepreneurs, students, first responders and state officials gathered – including Congresswoman Susan Brooks, State of Indiana Chief Data Officer Darshan Shah, City of Fishers Mayor  Scott Fadness, Indiana State Police Superintendent Douglas G. Carter, Indianapolis Fire Chief Ernest Malone, and Indianapolis EMS Chief of IT & Informatics Tom Arkins.",1,75,chief data officer,T - FirstNet Indiana One Year In - 11-Oct-18 - PRN.pdf
AT&T Inc.,Corporate Social Responsibility,"Nearly two-thirds of U.S. small businesses do not have an emergency or disaster preparedness plan in place (Ad Council). This despite the fact that about one in four small businesses will experience ""a significant crisis"" – hurricane, wildfire, tornado, power outage, flash flood, cyber breach, etc. – in any given year. (Association of Small Business Development Centers) Sadly, four out of 10 of small businesses affected by a natural or man-made disaster never reopen their doors. (Insurance Information Institute)",1,79,cyber breach,"T - Majority of U.S. Small Businesses Unprepared for Emergencies, Natural and Man-made Disasters - 06-Jun-12 - PRN.pdf"
The City Of New York Office of the Mayor,"Government Policies & News, New Products & Services","NEW YORK , June 9, 2011 /PRNewswire/ -- Mayor  Michael R. Bloomberg and AT&T Chairman and CEO Randall Stephenson today announced a five-year initiative to provide free Wi-Fi service at 26 locations in 20 New York City parks across the five boroughs. Starting today, AT&T Wi-Fi is available free of charge to any users at Battery Bosque in Battery Park, the north-end playground in Joyce Kilmer Park in the Bronx, and around the recreation center at Thomas Jefferson Park in East Harlem, with 23 additional park locations to follow throughout the summer. New Yorkers will be able to stay connected with their laptop computers, smartphones, tablets and other Wi-Fi enabled devices as they enjoy everything City parks, big and small, have to offer. The initiative advances some of the goals of Road Map for the Digital City , the City's comprehensive strategy to make New York  the nation's leading digital city. Mayor Bloomberg and Stephenson made the announcement in Thomas Jefferson Park in East Harlem, where they were joined by State Senator Jose M. Serrano, Assembly Member Robert J. Rodriguez, Council Members Fernando Cabrera and Melissa Mark-Viverito and Chief Digital Officer  Rachel Sterne. | Contacts: Stu Loeser or Andrew Brent, +1-212-788-2958; or AT&T, Alexa Kaufman, +1-301-742-0888; or Parks, Vickie Karp, +1-212-360-1311; or DoITT, Nick Sbordone, +1-212-788-6602; or Chief Digital Officer,",2,"193, 26",Chief digital officer,T - Mayor Bloomberg and AT&T Chairman and CEO Randall Stephenson Launch Free Wi-Fi Service in 20 New York City Parks - 09-Jun-11 - PRN.pdf
AT&T Inc.,Human Interest Groups,"Barbara Cohn, Chief Data Officer, NYS Office of Information Technology Services Rachel Haot, New York State Chief Digital Officer & Deputy Secretary for Technology Brad Hargreaves, Co-Founder of General Assembly Todd Haselton, Executive Director of Mobile, TechnoBuffalo Scott Heiferman, CEO and a Co-Founder of Meetup Andrew Nicklin, New York State Director of #OpenNY Michael Salvato, Program Manager, Enterprise Asset Management, MTA Marissa Shorenstein, President of AT&T New York Omar Usmani, Executive Partner at Aeon Nexus Corp. | A panel of leading experts in digital, transit and tech from across the state judged the competition. MTA Chairman and CEO Thomas F. Prendergast and Marissa Shorenstein, New York State President of AT&T, announced the winners at an awards ceremony and app demonstration in Grand Central Terminal's Vanderbilt Hall, where they were joined by New York State Chief Digital Officer & Deputy Secretary for Technology Rachel Haot, Transit Wireless CEO William Bayne, App Quest judges and design teams.  | ""Congratulations to all of the winners of the third annual MTA App Quest Challenge. Improving customer service and efficiency through technology is vital to Governor Cuomo's vision for New York State, and the MTA App Quest is a powerful example of the innovation made possible by the Governor's award-winning Open NY digital data platform,"" said Rachel Haot, New York State  Chief Digital Officer & Deputy",3,"76, 78, 65","chief data officer, Chief digital officer",T - MTA & AT&T Announce App Quest 3.0 Winners - 19-Mar-15 - PRN.pdf
AT&T Inc.,Licensing & Marketing Agreements,"""AT&T, Georgia Power and The  City of Atlanta  share our vision of creating a new type of digital infrastructure for all people in cities,"" said John Gordon, Chief Digital Officer of Current, powered by GE. ""Together we are looking forward to unleashing the creativity of the people of Atlanta to make it an even better place to live, work and play.""",1,61,Chief digital officer,"T, 0G76NH, SO... - AT&T, Current, Georgia Power and the City of Atlanta Light the Way for Smart City Innovation - 31-Jan-17 - PRN.pdf"
