who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Barclays Americas Select Franchise Conference for 15-May-2019 600 AM ET - 08-May-19 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Business Update Call for 22-July-2019 900 AM ET - 22-Jul-19 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Credit Suisse Global Services Conference for 10-March-2014 630 PM ET - 06-Mar-14 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Evercore ISI Payments and FinTech Innovators Forum for 7-March-2019 240 PM ET - 01-Mar-19 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules J.P. Morgan Ultimate Services Investor Conference for 12-November-2018 1115 AM ET - 31-Oct-18 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules J.P. Morgan Ultimate Services Investor Conference for 15-November-2016 945 AM ET - 09-Nov-16 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q2 2013 Earnings Call for 25-July-2013 830 AM ET - 09-Jul-13 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q2 2018 Earnings Call for 26-July-2018 830 AM ET - 19-Jul-18 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q2 2019 Earnings Call for 25-July-2019 830 AM ET - 22-Jul-19 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q3 2012 Earnings Call for 25-October-2012 830 AM ET - 08-Oct-12 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q3 2014 Earnings Call for 23-October-2014 830 AM ET - 09-Oct-14 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q3 2017 Earnings Call for 10-November-2017 830 AM ET - 08-Nov-17 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q4 2013 Earnings Call for 14-February-2014 830 AM ET - 16-Jan-14 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Q4 2017 Earnings Call for 2-March-2018 830 AM ET - 28-Feb-18 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Stephens Fall Investment Conference for 6-November-2018 730 AM ET - 31-Oct-18 - FCSTEV.pdf"
,,,,,,"EFX - Equifax, Inc.(EFX-US) Schedules Stephens Spring Investment Conference for 3-June-2015 100 PM ET - 22-May-15 - FCSTTS.pdf"
,Product / Services Announcement,"“Equifax will play an important role as an early adopter in the Verified.Me service,” said Greg Wolfond, Founder and CEO, SecureKey Technologies. “As our strategic relationship grows, we look forward to expanding a network that enhances consumers’ digital experiences, while protecting their right to privacy and providing them with greater control over their data.”",1,54,right to privacy,EFX - Equifax® joins Verified.Me™ - 21-May-19 - PMZ.pdf
ERI,Economic News/Analysis,"ERI’s John Shegerian Calls Equifax Data Breach Class-Action Lawsuit ‘Tip of the Iceberg’  Tuesday, September 12, 2017 06:18:00 PM (GMT) | Last week’s announcement of a class-action lawsuit against credit reporting company Equifax after its recent massive data breach is a game changer that will likely open the door to thousands more lawsuits in similar situations, according to John Shegerian, Founder and Executive Chairman of ERI, the nation’s leading recycler of electronic waste and the world’s largest IT asset disposition (ITAD) and cybersecurity- focused hardware destruction company. | The data breach is among the worst in history because of the number of people affected and the sensitive types of information exposed. As many as 143 million people in the United States were hit. Others in the U.K. and Canada were also impacted. Credit card numbers for about 209,000 U.S. customers were compromised, in addition to “personal identifying information” on about 182,000 U.S. customers. | “This lawsuit surrounding the Equifax data breach comes at a time when hackers have become more sophisticated and data is simply not being protected well enough,” said Shegerian. “It’s truly the tip of the iceberg and it’s very likely that thousands more lawsuits will be filed as more and more of these data breaches happen. A big part of the problem that is not being properly addressed is hardware mismanagement.”",4,"20, 66, 65, 70",data breach,EFX - ERI's John Shegerian Calls Equifax Data Breach Class-Action Lawsuit 'Tip of the Iceberg' - 12-Sep-17 - BW.pdf
"Haeggquist & Eck, LLP",Lawsuit,"Haeggquist & Eck, LLP Announces Ongoing Investigation Involving Equifax Inc. Data Breach  Friday, September 08, 2017 09:47:00 PM (GMT) | Haeggquist & Eck, LLP, a leading shareholder and consumer rights litigation firm, is investigating concerns as to whether Equifax Inc. (“Equifax” or the “Company”) (NYSE: EFX), and certain of its officers and/or directors, have violated consumer rights, violated federal and/or state securities laws, or breached their fiduciary duties to the Company’s shareholders in connection with a massive data breach targeting consumer data entrusted to Equifax. | Likewise, if you were affected by this data breach at Equifax, or if you have received a letter or other notification from Equifax that your personal and/or financial information has been compromised or hacked, then please contact us immediately to protect your rights. We represent consumers nationwide, and are ready to assist you regardless of your state of residence.",3,"19, 65, 59",data breach,"EFX - Haeggquist & Eck, LLP Announces Ongoing Investigation Involving Equifax Inc. Data Breach - 08-Sep-17 - BW.pdf"
,,"""Across the different age groups in the country, it seems that Generation Y is singled out largely due to a significantly higher reported fraud volume than any other generation across all provinces,"" said John Russo, Equifax Canada's Chief Privacy Officer. ""The data also indicates that approximately half of all fraud is being perpetrated against this group - 20 points higher than the next age group - Generation X.""",1,68,Chief Privacy Officer,EFX - New Equifax Survey Highlights That More Than Half of Canadians Have Been Identity Theft and Financial Fraud Victims - 07-Mar-16 - INW.pdf
,Litigation,"NY financial services regulator issues subpoena to Equifax regarding data breach -- Reuters   Wednesday, September 27, 2017 06:23:11 PM (GMT) | According to a person familiar with the matter, the NY state financial services regulator sent a subpoena to Equifax on 14-Sep requesting more information about the data breach.",2,"20, 28",data breach,EFX - NY financial services regulator issues subpoena to Equifax regarding data breach -- Reuters - 27-Sep-17 - SA.pdf
Robbins Geller Rudman & Dowd LLP,Lawsuit,"Robbins Geller and Hagens Berman File Comprehensive Multi-State Class Action Lawsuit Against Equifax for Massive Data Breach  Friday, September 22, 2017 10:40:00 PM (GMT) | Plaintiffs from 43 states filed a class-action lawsuit against Equifax today, following the credit bureau’s data breach affecting an estimated 143 million consumers. Robbins Geller and Hagens Berman, two of the nation’s most successful firms specializing in nationwide class-action cases on behalf of consumers and investors, are fighting for reimbursement and genuine protection from identity theft for consumers with a legal team including experts in data breach class actions and former federal prosecutors, including a former federal cyber-prosecutor. | Hagens Berman attorneys developed a comprehensive Equifax data breach FAQ for those affected by the hack, where they answer key questions about protecting your identity, the lawsuit, and what consumers can expect from a class-action lawsuit against Equifax. The firms’ comprehensive lawsuit seeks to make affected consumers whole and seeks remedies for Equifax’s negligence and violations of 62 state consumer protection and data breach laws. Find out your rights. | “The massive data breach could have been prevented and should have been detected and disclosed earlier,” the suit states. | Paul Geller, founding partner and the head of Robbins Geller’s Consumer Fraud and Multi-District Litigation Practice Group who has led many class actions involving data breaches and privacy laws, said, “The scope and breath of this security breach is staggering. Equifax collects and stores private data on millions of Americans every day, and its failure to protect that data from hackers shocks the conscience.” | Steve Berman, Hagens Berman’s managing partner stated: “It’s ironic that one of the largest sellers of identity theft protection, itself disregarded the basic and industry standard practice of installing security patches. This data breach will have devastating and long-lasting repercussions for nearly half the adult population of the United States.” | Stuart Davidson, the partner at Robbins Geller leading its data breach practice added: “Equifax recently boasted more than $3.1 billion in revenue and nearly $1 billion in profits in its 2016 annual report. It clearly had the resources to make sure that all available security patches were promptly installed, and had it done so, it would have prevented this massive breach of the most sensitive data belonging to 143 million consumers.” | The suit details that for two months before the data breach started, Equifax had notice of the software vulnerability that hackers exploited. Despite press reports of widespread use of this vulnerability, Equifax failed to install an available patch or take its vulnerable systems offline. | Loeser, who prosecuted hackers for data breach crimes when he worked for the Department of Justice, explained: “While consumers can readily change credit card account numbers and close vulnerable bank accounts, Social Security numbers and driver’s license numbers are usually permanent and difficult and costly to change. This means that criminals and identity thieves can wait months, years, even decades, before using the stolen information to open loans, obtain credit cards, and file false federal tax returns in unsuspecting victims’ names.” | Teaming up to litigate what is by large measure the largest data breach ever stemmed from the two firms’ past working relationship and mutual respect. According to Geller, “our firms each have the human and financial resources to take on the largest and most powerful corporations, and we’ve each achieved some of the most significant class action recoveries in history. As a pairing, we’re a formidable team that is laser focused on achieving real justice for the public.”",10,"24, 78, 69, 19, 64, 50, 71, 44, 81, 78",data breach,EFX - Robbins Geller and Hagens Berman File Comprehensive Multi-State Class Action Lawsuit Against Equifax for Massive Data Breach - 22-Sep-17 - BW.pdf
"Sanford Heisler Sharp, LLP",Legal Issues,"FIRM FILES ITS SECOND DATA BREACH AND PRIVACY CLASS ACTION AGAINST EQUIFAX WITHIN A WEEK | ""Equifax has a long history of data breaches going back to 2013. The company should have rectified its processes and bolstered its security to ensure there were no further breaches,"" said Sharp. ""Equifax did not employ even the basic standard of care in protecting the highly sensitive information of their customers."" | While timely notification is standard practice once a breach occurs and is required by most states, the complaint notes that Equifax took no action to inform consumers of the data breach for over a month. ""Waiting more than a month to notify consumers that they were at enormous risk potentially inflicted further damage on consumers,"" added Sharp.",3,"15, 51, 57",data breach,EFX - Sanford Heisler Sharp Takes On Equifax In Tennessee - 12-Sep-17 - PRN.pdf
"Scott+Scott, Attorneys at Law, LLP",Lawsuit,"After the market closed on September 7, 2017, Equifax announced a “cybersecurity incident potentially impacting approximately 143 million U.S. consumers.” The data breach purportedly began in May 2017 and continued until July 29, 2017. The hackers accessed names, Social Security numbers, birth dates, addresses, and driver’s license numbers.",1,48,data breach,"EFX - Scott+Scott, Attorneys at Law, LLP Announces Securities Fraud Investigation of Equifax, Inc. (EFX) - 08-Sep-17 - BW.pdf"
WeissLaw LLP,,"The Company also reported that on August 1 and 2, more than a month prior to the announcement and less than a week after its discovery of the cyber-breach incident, three top executives at EFX sold nearly $2 million in EFX shares.",1,42,cyber-breach,"EFX - SHAREHOLDER ALERT FROM WEISSLAW LLP Equifax, Inc. is the Subject of a Legal Investigation - 12-Sep-17 - PRN.pdf"
,"Street Takeaways, Street Takeaways - Other  Related Stories:","Views the data breach as an opportunity for long-term investors to enter the stock at its lowest relative multiple in seven years, while also acknowledging a near-term overhang Expects limited impact to core USIS business but notes likely disruption to the consumer business, believing the most significant disruption will be to the lower-margin direct-to-consumer US business. Models half of US consumer direct revenue falling away Believes the costs appear manageable, expecting costs to reach low to mid-hundred millions and noting that the company delivered ~620M in free cash flow in FY16 Citing the combination of a slight impact to USIS and a disruption to consumer segment, lowers CY18 EPS by ~4% Lowers price target to $140 from $165, rating is overweight",1,121,data breach,EFX - Street Takeaways - Equifax cybersecurity breach - 12-Sep-17 - SA.pdf
Equifax Inc.,,"The report, titled ""With Just One Click: The Impact of Technology on Identity Theft,"" examines how a data breach, a stolen smartphone, social media, phishing attacks and weak passwords can lead to identity theft. The report gives consumers tips and resources to empower them in protecting their information. | Identity theft is a fast-growing problem, with multiple, large companies being victimized by major data breaches in the past year – and the pace is accelerating.  More than 200 million data records were stolen in just the first quarter of 2014, according to research by SafeNet. One in three people who are victims of data breaches will quickly become victims of fraud, found Javelin Strategy and Research. | ""Data breaches continue to be a pervasive problem in the digital age, and we expect that trend to continue,"" Mitic said. ""Our tendency to share personal information online leaves that information vulnerable to hackers and identity thieves."" | Make sure your security software is up-to-date on both your computer and smartphone. Free solutions are available from reputable sources. Keep your phone locked with an access code. Turn off Bluetooth and Wi-Fi. Download the latest software updates for your device to fix security holes. Be on the lookout for email scams. Keep your social media accounts private and don't share common identifying information like your mother's maiden name or your birthdate. Use unique and complex passwords. After a data breach, change your passwords, place a fraud alert with the credit reporting agencies, close affected accounts and monitor your credit report.",4,"48, 67, 37, 101",data breach,EFX - The Risk of Technology and Identity Theft - 23-Oct-14 - PRN.pdf
Equifax Inc.,,"According to Javelin, new-account fraud will have increased 44 percent between 2014 and 2018, and the trend isn't expected to slow after that. Increasingly frequent data breaches give fraudsters easy access to consumer data that helps create seemingly legitimate identities.",1,40,data breach,EFX - Tips from Equifax for Battling Synthetic ID Fraud - 30-Jun-16 - PRN.pdf
Zamansky LLC,Lawsuit,"Zamansky LLC announces that it is investigating Equifax Inc. (NYSE:EFX), for potential breaches of fiduciary duties to shareholders. In August 2017, Equifax discovered that it had been hacked and that sensitive personal information of nearly 146 million Americans had been exposed. This massive data breach was so shocking that the Senate Banking Committee convened a hearing at which Equifax’s CEO testified. Equifax has since offered credit protection and other services to try to protect and ameliorate any harm done to the victims. | On September 18, 2017, a securities class action was filed against Equifax for purchases of its stock. According to Jake Zamansky, investment fraud attorney, Equifax’s corporate officers and directors owe their shareholders fiduciary duties which include duties of loyalty. Separate from the securities case, we are examining whether Equifax’s recent data breaches may have violated fiduciary duties owed to its long-term shareholders, Zamansky says.",2,"82, 64",data breach,EFX - Zamansky LLC Investigates Equifax (EFX) For Potential Breaches of Fiduciary Duties to Shareholders - 20-Oct-17 - BW.pdf
Cohen Milstein Sellers & Toll PLLC,Lawsuit,"The lawsuit is in response to Equifax’s announcement on September 7, 2017 that a massive cybersecurity data breach had occurred in its data systems from mid-May through July 2017. This hack allowed criminals to access personally identifiable information (“PII”) such as names, Social Security numbers, birth dates, addresses, and driver’s license numbers, for millions of individuals. In addition, Equifax reported that the hackers gained access to approximately 209,000 customers’ credit card numbers, and had gained access to financial dispute documents containing PII for approximately 182,000 U.S. customers. | The complaint alleges that Equifax’s wrongful conduct includes failing to take adequate and reasonable measures to ensure its data systems were protected, failing to take available steps to prevent and stop the breach from ever happening, failing to disclose the material facts that it did not have adequate computer systems and security practices to safeguard consumers’ financial and personal data, and failing to provide timely and adequate notice of the data breach. | Cohen Milstein’s Andrew N. Friedman brings unparalleled experience to this Equifax class action. Mr. Friedman is also Co-Lead Plaintiffs’ Counsel in In Re Anthem, Inc. Data Breach Litigation, a class action lawsuit against Anthem, Inc., one of the nation’s largest for-profit managed health care companies, over a 2015 cyberattack and its failure to take adequate and reasonable measures to ensure its data systems were protected. As a result, the personal information of 78.8 million insured customers was stolen. On June 23, 2017, a proposed settlement was reached. The $115 million settlement, if approved by the Court, will be the largest data breach settlement in history. | Founded in 1969, Cohen Milstein Sellers & Toll PLLC is a national leader in plaintiff class action lawsuits and litigation, including consumer fraud and data breach litigation. As one of the premier firms in the country handling major complex cases, Cohen Milstein, with 90 attorneys, has offices in Washington, DC; Chicago, IL; New York, NY; Philadelphia, PA; Palm Beach Gardens, FL; Denver, CO; and Raleigh, NC. For more information, visit http://www.cohenmilstein.com or call 202 408 4600.",4,"87, 72, 105, 76",data breach,"EFX, 007PBJ - Cohen Milstein Sellers & Toll PLLC Files Data Privacy Breach Class Action Lawsuit Against Equifax, Inc. - 13-Sep-17 - BW.pdf"
Equifax Inc.,,"""This partnership is a natural fit because Equifax strives to provide consumers with insights and information they can trust and use about their credit and identity,"" said Susan Mauldin, Chief Security Officer at Equifax. ""Every year, data breaches and cyber attacks become more prevalent and we want to find ways to better educate the public on how to protect themselves. Our partnership allows us to provide the Center with resources to deepen their research and educational pursuits.""",1,77,data breach,"EFX, 0615NY - Equifax Partners with University of Texas' Center for Identity - 01-Jul-15 - PRN.pdf"
"The International Association of Information Technology Asset Managers, Inc. (IAITAM), Canton,","Contracts, Not For Profit Organizations","IAITAM: Congress Should Rescind IRS Contract With Equifax Until Firm Can Demonstrate Its ""Chronic Data Breach Problem Is Over""  Thursday, October 12, 2017 02:17:00 PM (GMT) | Within days of the latest Equifax data breach coming to light, the IRS awarded the company the ""critical"" service contract for taxpayer and personal identity verification services.  On October 4th, IAITAM's Dr. Rembiesa said that a former Equifax CEO testifying before Congress was misleading lawmakers and the public about the latest breach by ""scapegoating"" one former employee for what was actually a failure of the company's management. | Today, Dr. Rembiesa said:   ""On the very day that Equifax's former chief executive misled Congress by scapegoating a single employee for their second major data breach in four years, the IRS announced that it was awarding the company with a contract which will allow it to leak out even more personally identifiable information about taxpayers.  Equifax should have fixed things after its first major breach in 2013.  It did not.  Now, with the new breach it is showing that it still does not get it by shifting the blame off management."" | View original content: http://www.prnewswire.com/news-releases/iaitam-congress-should-rescind-irs-contract- with-equifax-until-firm-can-demonstrate-its-chronic-data-breach-problem-is-over-300535647.html",4,"26, 67, 91, 5","data breach, data-breach","EFX, 09W03S - IAITAM Congress Should Rescind IRS Contract With Equifax Until Firm Can Demonstrate Its Chronic Data Breach Problem Is Over - 12-Oct-17 - PRN.pdf"
"Levi & Korsinsky, LLP",Lawsuit,"On September 7, 2017, Equifax disclosed it had identified a “cybersecurity incident potentially impacting 143 million U.S. consumers.” According to Equifax, they learned of the data breach on July 29, 2017 and determined that the unauthorized access occurred from mid-May through July 2017. In addition to accessing names, Social Security numbers, birth dates, and addresses of certain users, the hackers “also accessed credit card numbers for approximately 209,000 U.S. consumers…” Following this news, shares of Equifax were down more than 13% on intraday trading on September 8, 2017. To obtain additional information, go to:",1,94,data breach,"EFX, 0BGL4K - SHAREHOLDER ALERT Levi & Korsinsky, LLP Reminds Investors of an Investigation Involving Possible Securities Fraud Violations by the... - 08-Sep-17 - BW.pdf"
"Sanford Heisler Sharp, LLP",Legal Issues,"Sanford Heisler Sharp Takes On Equifax In Data Breach And Privacy Class Action   Monday, September 11, 2017 01:00:00 PM (GMT) | ""Ehud, Hannah and all other consumers in this class trusted Equifax with this information, and the company should have taken adequate measures to keep this information private and confidential,"" added Fuschetti. ""Equifax also unnecessarily delayed notifying consumers of the data breach."" | ""Equifax has a long history of data breaches going back to 2013,"" said Sharp. ""The company knew the risks of such breaches, including the damage to consumers inherent in delayed reporting, yet it failed to act to protect millions of Americans."" | The complaint also notes that although Equifax took no action to inform consumers of the data breach for over a month, three of the company's senior executives sold shares worth $1.8 million within days of discovering the massive hack.",4,"20, 41, 41, 39",data breach,"EFX, 0DGGJC - Sanford Heisler Sharp Takes On Equifax In Data Breach And Privacy Class Action - 11-Sep-17 - PRN.pdf"
Equifax Inc.,New Products & Services,"""Marketers need help harnessing the power of data so they can build a clear understanding of their customers and prospects,"" said Jeff Sporn, chief digital officer at Equifax Data-driven Marketing. ""Equifax DDM's unique and diverse data assets will produce more robust audiences and provide marketers on the Eyeota platform the ability to act on critical insights they need to drive marketing decisions and weave them into the fabric of the optimal omnichannel customer experiences.""",1,74,Chief digital officer,"EFX, 0G17T8 - Equifax Data-Driven Marketing Digital Customer Insights Now Available Through the Eyeota Audience Marketplace - 13-Aug-19 - PRN.pdf"
,"Class Action, Company Announcement, Law & Legal Issues","On September 7, 2017, EFX revealed that its systems were vastly hacked and impacted nearly 143 million U.S. consumers, driving the price of EFX shares down 13.7% to close at $123.23 on September 8, 2017.  EFX revealed that it learned about the unauthorized access on July 29, 2017.  Before informing investors and the public about the data breach, the Company’s Chief Financial Officer and two other corporate insiders sold shares for profits of $1.7 million.  Additional unusual option activity in late August also potentially exploited inside knowledge of the security breach in order to profit on information not available to the public.",1,102,data breach,"EFX, EFX - EFX Investor Deadline Reminder Hagens Berman Reminds Equifax Inc. Investors of the November 13, 2017 Lead Plaintiff Deadline - 27-Oct-17 - PMZ.pdf"
,"Class Action, Law & Legal Issues","On September 7, 2017, EFX revealed that its systems were vastly hacked and impacted nearly 143 million U.S. consumers, and driving the price of EFX shares down 13.7% to close at $123.23 on September 8, 2017.  EFX revealed that it learned about the unauthorized access on July 29, 2017.  Before informing investors and the public about the data breach, the Company’s Chief Financial Officer and two other corporate insiders sold shares for profits of $1.7 million.  Additional unusual option activity in late August also potentially exploited inside knowledge of the security breach in order to profit on information not available to the public.",1,103,data breach,"EFX, EFX - EFX Investor Update and Deadline Reminder Hagens Berman Alerts Equifax Inc. Investors to CEO Departure and Reminds Them of the Novemb... - 27-Sep-17 - PMZ.pdf"
,"Class Action, Law & Legal Issues","The alleged false and misleading statements and omissions include, but are not limited to, that: (i) the Company failed to implement proper security protection measures over its data systems; (ii) the Company failed to implement proper security monitoring systems to detect possible data breaches; and (iii) as a result of the foregoing, Equifax’s financial statements were materially false and misleading at all relevant times.",1,64,data breach,"EFX, EFX - EQUIFAX SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL KAHN SWICK & FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100... - 12-Sep-17 - PMZ.pdf"
,"Class Action, Company Announcement, Law & Legal Issues","SAN DIEGO, Dec. 05, 2017 (GLOBE NEWSWIRE) -- The Shareholders Foundation, Inc. announces that a lawsuit is pending for certain purchasers of NYSE:EFX shares against Equifax Inc. in connection with the massive data breach.",1,34,data breach,"EFX, EFX - Lawsuit for Investors in NYSEEFX shares against Equifax Inc. announced by Shareholders Foundation - 05-Dec-17 - PMZ.pdf"
,"Class Action, Law & Legal Issues","NEW YORK, Sept. 08, 2017 (GLOBE NEWSWIRE) -- Safirstein Metcalf LLP announces that a class action lawsuit was filed against Equifax, Inc. relating to the recently disclosed data breach.  According to reports, the data breach purportedly began in May 2017 and continued until July 29, 2017. The hackers accessed names, Social Security numbers, birth dates, addresses, and driver’s license numbers.",1,60,data breach,"EFX, EFX - Safirstein Metcalf LLP Announces that A Class Action Has Been Filed Against Equifax, Inc. EFX - 08-Sep-17 - PMZ.pdf"
,Product / Services Announcement,"This new combined offering from Equifax and iovation provides comprehensive, multi-layered fraud mitigation during customer enrollment and ongoing transactions to help protect against key issues such as account takeover, synthetic and true-name fraud, data breaches, and internal fraud risks. | Equifax Identity and Fraud (IDF) platform offers a comprehensive solution to help positively verify and proof online identities using consistent and objective score-driven analytics that incorporate multiple data assets including credit and proprietary data sources. By evaluating the propensity of a device to be used for fraudulent online activity, ReputationManager 360 enhances Equifax solutions to let businesses more effectively mitigate fraudulent activity. After the risk is assessed the consumer can then be presented with an appropriate authentication challenge through Equifax multi-factor authentication technology.",2,"39, 83","data breach, Multi-factor authentication","EFX, FORR, EFX - Equifax and iovation Work Together to Create a World-Class Fraud Prevention Portfolio - 30-Sep-13 - PMZ.pdf"
Equifax Inc.,"Earnings, Dividends & Forecasts","From 2007 to 2010, Wilson was global head of innovation and advanced technology at Kaiser Permanente with responsibility for overseeing the strategies and implementation of leading edge data-driven analytical programs.  From 2010 to 2012, Wilson was chief data officer of Citigroup and Global Head of Decision Sciences responsible for spearheading new analytical capabilities companywide.  From 2012 to 2016, Wilson was chief data officer at American International Group, Inc. (AIG), with responsibility of the firm's data program and next generation data infrastructure. Wilson has served as chief data scientist of L Brands, an American fashion retailer where she has led several transformational initiatives over the last three years.",1,107,chief data officer,"EFX, LB - Equifax names Heather H. Wilson as new independent director - 22-Feb-19 - PRN.pdf"
,"Articles, Reports, Conjecture, Litigation, Media Summaries, Published Reports  Related Stories:","US preparing to indict Chinese hackers for Marriott data breach - WSJ   Tuesday, February 11, 2020 04:31:29 AM (GMT) | Equifax issues statement on U.S. DOJ indictment alleging China carried out 2017 Cyber attack Marriott data breach allegedly linked to Chinese intelligence-gathering effort - NY Times",2,"19, 26",data breach,"EFX, MAR - US preparing to indict Chinese hackers for Marriott data breach - WSJ - 10-Feb-20 - SA.pdf"
Equifax Inc.,Contracts,"""Financial institutions rely on Equifax to provide them with the most complete picture available of consumer financial behavior,"" said Ian Wright, Chief Data Officer, Data-driven Marketing from Equifax. ""The combination of our unique data insights and Neustar's respected expertise in the creation of segmentation solutions is a powerful one. Together, we are giving bank marketers the opportunity to leverage segmentation solutions without using protected class demographics.""",1,66,chief data officer,"EFX, NSR - Equifax And Neustar Enter Into Agreement To Deliver Superior Segmentation Solutions For The Financial Services Industry - 20-Nov-19 - PRN.pdf"
Lifshitz & Miller Law Firm,,Lifshitz & Miller announces an investigation on behalf of EFX investors concerning whether EFX lacked adequate internal controls after EFX disclosed a data breach affected the personal information of as many as 143 million people.,1,35,data breach,"EFX, TFCFA, ICPT... - Lifshitz & Miller LLP Announces Investigation of Equifax Inc., Intercept Pharmaceuticals, Inc., Inventure Foods, Inc., Puma... - 03-Oct-17 - PRN.pdf"
EarthLink Holdings Corp.,New Products & Services,"PCI Protect  to deliver financial data breach protection and a self-service PCI portal with a set of tools to help retailers meet PCI requirements, including web-based employee training, a self-assessment questionnaire, security policy templates, record-keeping, quarterly self- service ASV vulnerability scans and breach protection for each location. PCI Assist which includes guidance on portal usage, vulnerability remediation assistance, a PCI compliance management roadmap and expert assistance to ensure compliance tasks are met throughout the year. PCI Certify which provides customized, expert professional services to validate the self- assessment questionnaire (SAQ) or deliver a full-service PCI audit needed as for evidence of PCI compliance. | ""When we speak with retail CIOs, the increasing risk of data breaches and cost-effective PCI compliance remain top of mind, but many do not know where to start or lack the in-house expertise to tackle the issue,"" said Rick Froehlich, EarthLink Executive Vice President, Products and Consumer. ""The consequences of a data breach are severe and that's why EarthLink, with more than 20 years of experience delivering security protection and managed security services, developed this comprehensive suite with financial breach protection and compliance support in partnership with ANX, the leader in PCI compliance.""",2,"103, 93",data breach,ELNK - EarthLink Launches Enhanced PCI Compliance Solutions™ at Gartner SymposiumITxpo - 07-Oct-14 - PRN.pdf
,Calendar of Events,"Cloud Express, for improved performance of SaaS apps hosted with leading cloud vendors Application Performance Optimization, to cost effectively add bandwidth while gaining visibility and control Security and Compliance services to protect retailers from damage from retail data breaches Secure WiFi to empower shoppers and mobile apps to enhance and speed the in-store experience Hosted Voice and Contact Center solutions for improved customer support and responsiveness A range of current/coming network solutions, including MPLS, Hybrid Networks and SD-WAN Professional Services to select and build the ideal network/vendor infrastructure for your needs",1,91,data breach,ELNK - EarthLink Showcases Importance of Business and Cloud Network Optimization to Win Demanding Tech-Savvy Omni-Channel Consumers at NRF 2016 - 18-Jan-16 - PMZ.pdf
EarthLink Holdings Corp.,New Products & Services,"ATLANTA, Feb. 24, 2015 /PRNewswire/ -- EarthLink Holdings Corp. (NASDAQ: ELNK), a leading managed network and cloud solutions provider for multi-location businesses, has unveiled a new Managed Security Monitoring Service designed to actively monitor customers' network, servers, routers, Point of Sale (POS) devices, laptops and desktops to detect security events before they turn into disruptive and costly data breaches.  By partnering with EarthLink to develop a comprehensive Managed Security Monitoring solution, clients can go beyond basic compliance requirements and implement meaningful security designed to protect valuable business and customer data, enabling their IT teams to spend more time focusing on strategic business activities. From card swipe to servers, Managed Security Monitoring uses advanced analytics to detect threats to critical IT and network infrastructure. View a short video that outlines why this protection is crucial in today's threat environment. | EarthLink offers a complimentary  Data Breach Assessment Tool  designed to help companies identify gaps | and offer remediation strategies to avoid data breaches. Using key factors common among recent data breaches, questions in the tool help identify holes in a company's risk management program and provides a customized report with strategies and best practices to help reduce breach risk.",3,"138, 14, 44",data breach,ELNK - EarthLink's New Managed Security Monitoring Service Helps Businesses Achieve Compliance Objectives and Defend Against Security Threats - 24-Feb-15 - PRN.pdf
EarthLink Holdings Corp.,,"Hancock Fabrics also will use EarthLink's PCI Compliance Solutions to provide additional financial protection from potential data breaches, and to help them achieve and maintain PCI compliance including employee training, security policies, record-keeping, and quarterly vulnerability scans.",1,37,data breach,ELNK - Fabric and Crafts Retailer Hancock Fabrics Enhances Customer Shopping Experience and Security with EarthLink Comprehensive Managed Network... - 10-Dec-14 - PRN.pdf
EarthLink Holdings Corp.,Licensing & Marketing Agreements,"Of the company's new managed network and security solution,  Bill Floyd, CIO, Gold's Gym, said, ""With all of the data breaches in the media, our executive team is focused on protecting our members' security.  With EarthLink, we can provide a secure network for our company and secure WiFi connectivity for our members in addition to addressing PCI compliance, further protecting the Gold's Gym brand and member experience. Once fully implemented, EarthLink's solution will save Gold's Gym approximately 30 percent over our previous providers, even though it includes more robust functionality and protection.""",1,92,data breach,ELNK - Leading Health and Fitness Chain Gold's Gym Boosts Security and Member Experience with EarthLink Managed Network and Security Solution - 12-Jan-15 - PRN.pdf
,,,,,,EMR - Emerson Electric Co.(EMR-US) Schedules Investor Meeting for 13-February-2020 800 AM ET - 21-Jan-20 - FCSTEV.pdf
