who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
KKR,Contract/Agreement,"As Thomas Kaiser, Ringier AG's Chief Digital Officer, with management responsibility for the Ringier Digital division and member of Scout24 Schweiz AG’s Board of Directors, puts it, “The partnership with KKR provides our teams with an excellent opportunity to work with leading experts on accelerating the growth of the online marketplaces and to augment our leadership in the Swiss online classifieds market. We will be working with our existing successful management team on seizing this opportunity.”",1,76,Chief digital officer,"KKR, 05L7SN - Ringier and KKR Partner to Invest in the Growth of Ringier's Digital Businesses - 14-Jul-14 - BW.pdf"
KKR,"Award, Photo/Multimedia","OVH is a global provider of hyperscale cloud, which offers businesses a benchmark for value and performance in the sector. Founded in 1999, the group manages and maintains 27 datacentres in 12 sites across 4 continents, deploys its own global fibre optic network, and manages the entire supply chain for web hosting. Running on its own infrastructures, OVH provides simple, powerful tools for businesses, revolutionising the way that more than 1 million customers work across the globe. Respect for individuals’ right to privacy and equal access to new technologies are central to the company’s values. For OVH, “Innovation is Freedom.”",1,100,right to privacy,"KKR, US48248M102 - US Foods Announced as 2017 Winner of KKR's Eco-Innovation Award - 02-Nov-17 - BW.pdf"
,,,,,,KSS - Kohl's Corp.(KSS-US) Schedules Investor Meeting for 29-October-2014 900 AM ET - 20-Oct-14 - FCSTEV.pdf
Kohl’s Department Stores,Product/Service,"“With tens of thousands of online exclusives and new unexpected products added all the time, Kohls.com offers customers an outstanding assortment of the best brands, vast product categories and show-stopping Cyber Week savings without ever leaving the comfort of their homes,” said Krista Berry, Kohl’s executive vice president, chief digital officer. “Kohl’s wants customers to shop online with ease and speed so they can get back to what matters most this holiday season – spending time with family and friends. Kohl’s has invested in enhancing our online experience and we are thrilled to introduce a faster, expedited checkout process and the ability for customers to track savings in real-time for an easy and seamless shopping experience on Kohls.com.”",1,118,Chief digital officer,"KSS, KSS, US500255104 - Spectacular Cyber Week Savings on Kohls.com - 25-Nov-14 - BW.pdf"
Kohl’s,Product/Service,"“This Cyber Week, Kohls.com will offer phenomenal deals on the most desired gifts,” said Krista Berry, Kohl’s executive vice president, chief digital officer. ""Beyond great value, Kohl’s is committed to offering our customers a digital experience that is second to none this holiday season. Our new omnichannel shopping bag makes it really easy to keep track of every item you want whether shopping at home, on-the-go or in- store. Our new world class app simplifies savings in a way that only Kohl’s can. To get items faster than ever, customers can buy online and pick up in store at every one of our nearly 1,200 locations. From browse to buy to shop, Kohl's is making the holidays easier than ever.""",1,120,Chief digital officer,"KSS, US500255104 - Kohls.com Kicks Off Eight Digital Days of Savings with Cyber Week Spectacular - 24-Nov-15 - BW.pdf"
Kohl’s Corporation,Personnel,"Cosset is Senior Vice President, Chief Information Officer of The Kroger Co. He previously served as Global Vice President and Chief Digital Officer of Kroger from January 2017 to February 2019 and as Chief Information Officer / Chief Commercial Officer of 84.51˚ LLC, a wholly-owned subsidiary of Kroger from April 2015 to January 2017. Prior to joining Kroger, Cosset held senior management positions at dunnhumby Ltd., a customer data science and consulting services firm, having most recently served as Global Chief Information Officer from 2010 to April 2015. Prior to dunnhumby Ltd., Cosset held senior management positions at MicroStrategy Incorporated, a business intelligence and analytics enterprise software company.",1,108,Chief digital officer,"KSS, US500255104 - Yael Cosset Appointed to Kohl's Corporation Board of Directors - 03-Feb-20 - BW.pdf"
"Tailored Brands, Inc.",,"This press release contains forward-looking information, including the Company's statements regarding bringing Men's Wearhouse and Moores to new heights and increasing market share and attracting new customers at these brands. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward- looking statements.  The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995.  Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward- looking statements as a result of various factors.  Factors that might cause or contribute to such differences include, but are not limited to:  actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.",1,264,data breach,"TLRD - Carrie Ask Joins Tailored Brands As Brand President, Men's Wearhouse And Moores - 01-Oct-18 - PRN.pdf"
"Tailored Brands, Inc.",Product/Service,"strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; public health crises, including the recent coronavirus outbreak; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,103,data breach,TLRD - Tailored Brands Adopts Short-Term Shareholder Rights Plan - 31-Mar-20 - BW.pdf
"Tailored Brands, Inc.",,"This press release contains forward-looking information, including the Company's statements regarding its ability to create shareholder value and its ability to strengthen its leadership position in the marketplace. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.",1,253,data breach,TLRD - Tailored Brands Announces Leadership Transition - 28-Aug-18 - PRN.pdf
"Tailored Brands, Inc.",,"This press release contains forward-looking information, including the Company's statements regarding how the Partial Redemption will be financed. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements.  The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995.  Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors.  Factors that might cause or contribute to such differences include, but are not limited to:  actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and",1,241,data breach,TLRD - Tailored Brands Announces Partial Redemption Of $175 Million Of Senior Notes - 21-Jun-18 - PRN.pdf
"Tailored Brands, Inc.",Product/Service,"This press release contains forward-looking information, including the Company’s statements regarding its ability to reopen stores. Such forward-looking statements include statements relating to our plans for reopening stores. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward- looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward- looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: public health crises, including the recent coronavirus outbreak; actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key employees; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,285,data breach,TLRD - Tailored Brands Announces Phased Store Reopening Plans - 07-May-20 - BW.pdf
"Tailored Brands, Inc.","Webcast, Conference Call, Earnings","This press release contains forward-looking information, including the Company’s statements regarding its anticipated second quarter fiscal 2019 net sales, comparable sales, effective tax rate and diluted earnings per share, and its strategy to focus on core retail business and reduce debt. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward-looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,278,data breach,TLRD - Tailored Brands Announces Sale of Corporate Apparel Business for $62 Million in Cash Provides Update on Fiscal 2019 Second Quarter Results - 19-Aug-19 - BW.pdf
"Tailored Brands, Inc.",Personnel,"This press release contains forward-looking information, including the Company's statements regarding its ability to exceed customer expectations and position Tailored Brands for long-term sustainable growth, and to deliver value for our shareholders. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings; and the impact of climate change.",1,262,data breach,TLRD - Tailored Brands Appoints Dinesh Lathi as President and CEO and Theo Killion as Chairman of the Board - 28-Mar-19 - BW.pdf
"Tailored Brands, Inc.",Personnel,cybersecurity threats or data breaches; legal proceedings and the impact of climate change.,1,13,data breach,"TLRD - Tailored Brands Bolsters Men's Wearhouse Executive Team to Advance Marketing, Merchandising and Digital Strategies - 07-Aug-19 - BW.pdf"
"Tailored Brands, Inc.",Merger/Acquisition,"This press release contains forward-looking information, including the Company’s statements regarding its plans to apply the proceeds of the sale towards debt repayment. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward-looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward- looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key employees; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; public health crises, including the recent coronavirus outbreak; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,279,data breach,TLRD - Tailored Brands Closes the Sale of the Joseph Abboud Trademarks to WHP Global for $115 Million - 05-Mar-20 - BW.pdf
"Tailored Brands, Inc.",Licensing & Marketing Agreements,"After launching a pilot program in 2017 in various key markets across  the United States, Tailored Brands saw an impressive double digit lift in average order value and a dramatic conversion rate increase prompting an aggressive phased rollout. By September of 2018, over 3,000 Men's Wearhouse and Jos. A. Bank wardrobe consultants will be connected making Tailored Brands the first enterprise retailer to launch Hero on such a scale. ""We are constantly looking to take our business to the next level and partnering with groundbreaking start-ups like Hero is a key part of our innovation strategy. Hero's platform is the ideal complement to our customer service model, allowing us to improve the omnichannel experience for our Men's Wearhouse and Jos. A. Bank customers,"" says Ben Baum, EVP of Customer Experience and Chief Digital Officer. Through real-time messaging and content shot live from the shop floor, associates will serve their online customers in a way that will allow them to personalize the shopping experience, just like they do in-store. ""No one else in the market is as well-positioned to deliver a seamless omnichannel customer experience as we are because we have the ability to leverage our existing, expertly trained in-store wardrobe consultants,"" says Baum.",1,203,Chief digital officer,TLRD - Tailored Brands Innovates With New Omnichannel Customer Experience - 18-Apr-18 - PRN.pdf
"Tailored Brands, Inc.",,"This press release contains forward-looking information, including the Company's statements regarding its goal to deliver a superior customer experience and launch new digital innovations. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements.  The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995.  Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors.  Factors that might cause or contribute to such differences include, but are not limited to:  actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings. | Tailored Brands Names Richard Hansen SVP, Strategy & Analytics; Appoints Samantha Lee SVP, Chief Digital Officer  Wednesday, August 15, 2018 08:15:00 PM (GMT) | FREMONT, Calif., Aug. 15, 2018 /PRNewswire/ -- Tailored Brands, Inc. (NYSE: TLRD) today announced the appointment of Richard Hansen as senior vice president, strategy & analytics, reporting to  Doug Ewert, chief executive officer, and the appointment of Samantha Lee as senior vice president, chief digital officer.  Ms. Lee will report to Bruce Thorn, president and chief operating officer.  | Samantha Lee Named SVP, Chief Digital Officer | ""Samantha has been an outstanding leader of our customer experience team and has been instrumental in executing our strategic omni-channel roadmap,"" said Thorn.  ""It gives me great pleasure to announce the appointment of Samantha as chief digital officer."" | The Company also announced that Ben Baum, executive vice president, customer experience and chief digital officer, is leaving to pursue another role. | richard-hansen-svp-strategy--analytics-appoints-samantha-lee-svp-chief-digital-officer-300697873.html",7,"249, 23, 58, 7, 38, 22, 1","data breach, Chief-digital-officer, Chief digital officer","TLRD - Tailored Brands Names Richard Hansen SVP, Strategy & Analytics Appoints Samantha Lee SVP, Chief Digital Officer - 15-Aug-18 - PRN.pdf"
"Tailored Brands, Inc.",,government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.,1,22,data breach,TLRD - Tailored Brands Refinances $900 Million Senior Secured Term Loan - 09-Apr-18 - PRN.pdf
"Tailored Brands, Inc.",Product/Service,"deflation; the loss of, or changes in, key employees; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; public health crises, including the recent coronavirus outbreak; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,140,data breach,TLRD - Tailored Brands Reopens E-Commerce Fulfillment Centers - 31-Mar-20 - BW.pdf
"Tailored Brands, Inc.",Earnings,"This press release contains forward-looking information, including the Company’s statements regarding the gradual rebuild of sales and its ability to preserve liquidity as it navigates this uncertain environment. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward-looking statements. The forward- looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: the effects of the COVID-19 pandemic and uncertainties about its depth and duration, including the health and well-being of our employees and customers, temporary store closures, increases in the unemployment rate, furlough or temporary layoffs of our employees, our ability to increase our liquidity and preserve financial flexibility, and social distancing measures or changes in consumer spending behaviors; actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key employees; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products, including changes in apparel trends and changing consumer preferences; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; regional or national civil unrest or acts of civil disobedience; public health crises, including the recent coronavirus outbreak; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,361,data breach,"TLRD - Tailored Brands, Inc. Provides Business Update Reports Select Preliminary First Quarter Fiscal 2020 Financial Metrics  - 10-Jun-20 - BW.pdf"
"Tailored Brands, Inc.","Conference Call Announcements, Earnings, Dividends & Forecasts","stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.",1,54,data breach,"TLRD - Tailored Brands, Inc. Provides Preliminary Estimate For Q2 2018 EPS - 28-Aug-18 - PRN.pdf"
"Tailored Brands, Inc.","Conference Call Announcements, Earnings, Dividends & Forecasts","This press release contains forward-looking information, including the Company's statements regarding its 2018 outlook for earnings per share, comparable sales, effective tax rate, capital expenditures, depreciation and amortization, and net store closures. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements.  The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995.  Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors.  Factors that might cause or contribute to such differences include, but are not limited to:  actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.",1,257,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2017 Fourth Quarter And Year End Results - 14-Mar-18 - PRN.pdf"
"Tailored Brands, Inc.","Conference Call Announcements, Earnings, Dividends & Forecasts",with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.,1,35,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2018 First Quarter Results - 13-Jun-18 - PRN.pdf"
"Tailored Brands, Inc.","Earnings, Conference Call, Webcast","This press release contains forward-looking information, including the Company’s statements regarding its Q1 2019 outlook for adjusted earnings per share, comparable sales, corporate apparel sales, effective tax rate and store closures. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward- looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward- looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings; and the impact of climate change.",1,271,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2018 Fourth Quarter and Year End Results - 13-Mar-19 - BW.pdf"
"Tailored Brands, Inc.","Conference Call Announcements, Earnings, Dividends & Forecasts","This press release contains forward-looking information, including the Company's statements regarding its 2018 outlook for adjusted earnings per share, comparable sales, effective tax rate, inventory, capital expenditures, depreciation and amortization, and net store closures. In addition, words such as ""expects,"" ""anticipates,"" ""envisions,"" ""targets,"" ""goals,"" ""projects,"" ""intends,"" ""plans,"" ""believes,"" ""seeks,"" ""estimates,"" ""guidance,"" ""may,"" ""projections,"" and ""business outlook,"" variations of such words and similar expressions are intended to identify such forward-looking statements.  The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995.  Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward-looking statements as a result of various factors.  Factors that might cause or contribute to such differences include, but are not limited to:  actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings.",1,266,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2018 Second Quarter Results - 12-Sep-18 - PRN.pdf"
"Tailored Brands, Inc.","Earnings, Conference Call, Webcast","trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches and legal proceedings; and the impact of climate change.",1,76,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2018 Third Quarter Results - 12-Dec-18 - BW.pdf"
"Tailored Brands, Inc.","Earnings, Conference Call, Webcast","This press release contains forward-looking information, including the Company’s statements regarding its Q2 2019 outlook for adjusted earnings per share, comparable sales, corporate apparel sales, effective tax rate and store closures. In addition, words such as “expects,” “anticipates,” “envisions,” “targets,” “goals,” “projects,” “intends,” “plans,” “believes,” “seeks,” “estimates,” “guidance,” “may,” “projections,” and “business outlook,” variations of such words and similar expressions are intended to identify such forward- looking statements. The forward-looking statements are made pursuant to the Safe Harbor provisions of the Private Securities Litigation Reform Act of 1995. Any forward-looking statements that we make herein are not guarantees of future performance and actual results may differ materially from those in such forward- looking statements as a result of various factors. Factors that might cause or contribute to such differences include, but are not limited to: actions or inactions by governmental entities; domestic and international macro-economic conditions; inflation or deflation; the loss of, or changes in, key personnel; success, or lack thereof, in formulating or executing our internal strategies and operating plans including new store and new market expansion plans; cost reduction initiatives and revenue enhancement strategies; changes in demand for clothing or rental product; market trends in the retail business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,270,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2019 First Quarter Results - 12-Jun-19 - BW.pdf"
"Tailored Brands, Inc.","Webcast, Conference Call, Earnings","initiatives and revenue enhancement strategies; changes to our capital allocation policy; changes in demand for our retail clothing or rental products; market trends in the retail or rental business; customer confidence and spending patterns; changes in traffic trends in our stores; customer acceptance of our merchandise strategies, including custom clothing; performance issues with key suppliers; disruptions in our supply chain; severe weather; public health crises, including the recent coronavirus outbreak; foreign currency fluctuations; government export and import policies, including the enactment of duties or tariffs; advertising or marketing activities of competitors; the impact of cybersecurity threats or data breaches; legal proceedings and the impact of climate change.",1,107,data breach,"TLRD - Tailored Brands, Inc. Reports Fiscal 2019 Fourth Quarter and Year End Results - 18-Mar-20 - BW.pdf"
