identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
KR,Kroger Ranks Among the Top 50 Organizations for Multicultural Business Opportunities,16-Jan-12,PRN,The Kroger Co.,"Corporate Social Responsibility, Human Interest Groups","""Kroger is honored to be selected as one of the top 50 companies for creating multicultural business opportunities,"" said Reuben Shaffer, Kroger's chief diversity officer. ""We are inspired daily to foster a diverse, respectful and inclusive business by the nearly 1,000 minority and women-owned businesses we work with. What makes this recognition so important to us is that the Div50 is directly selected by diversity business owners in the U.S."" | CINCINNATI, Jan. 16, 2012 /PRNewswire/ -- The Kroger Co. (NYSE: KR) today was honored to be named one of the ""Top 50 Organizations for Multicultural Business Opportunities"" by DiversityBusiness.com. | Kroger was selected by more than 1.2 million women and minority-owned business owners who voted in an online election to name the Div50 ""ì a listing of the top 50 corporate and organizational buyers of diversity products and services throughout the U.S. This is the third consecutive year that Kroger has received this recognition. | Kroger has been a leader in supplier diversity in all aspects of its business for more than 30 years. Kroger currently spends more than $1 billion annually with diversity businesses. | The full list of the Div50 can be found here: http://www.diversitybusiness.com/Resources/DivLists/2012/DivTop50/2012Div50C.htm.",5,"70, 29, 54, 30, 11","diversity, Chief Diversity Officer"
KR,Kroger Recognized for Top Supplier Diversity Program for Hispanics,15-Aug-13,PRN,The Kroger Co.,Human Interest Groups,"""We are honored to be included in Hispanic Network Magazine's  'Best of the Best' list,"" said Reuben Shaffer, Kroger's chief diversity officer. ""Kroger's commitment is to identify, create and develop sustainable business partnerships with minority-owned and women-owned businesses that support our growth and business objectives, and help us consistently meet the needs of our customers."" | Kroger Recognized for Top Supplier Diversity Program for Hispanics  Thursday, August 15, 2013 02:15:00 PM (GMT) | CINCINNATI, Aug. 15, 2013 /PRNewswire/ -- The Kroger Co. (NYSE: KR) today was named one of the nation's 2013 ""Best of the Best"" by Hispanic Network Magazine for Top Supplier Diversity Programs for Hispanics.   | Kroger, one of the world's largest retailers, employs 343,000 associates who serve customers in 2,419 supermarkets and multi-department stores in 31 states under two dozen local banner names including Kroger, City Market, Dillons, Jay C, Food 4 Less, Fred Meyer, Fry's, King Soopers, QFC, Ralphs and Smith's. The company also operates 784 convenience stores, 322 fine jewelry stores, 1,182 supermarket fuel centers and 37 food processing plants in the U.S. Recognized by Forbes as the most generous company in America, Kroger supports hunger relief, breast cancer awareness, the military and their families, and more than 30,000 schools and grassroots organizations. Kroger contributes food and funds equal to 200 million meals a year through more than 80 Feeding America food bank partners. A leader in supplier diversity, Kroger is a proud member of the Billion Dollar Roundtable and the U.S. Hispanic Chamber's Million Dollar Club.",4,"55, 16, 34, 144","diversity, Chief Diversity Officer"
KR,Kroger Reports Third Quarter 2019 Results,5-Dec-19,PRN,The Kroger Co.,"Earnings, Dividends & Forecasts",Continued investment in Kroger associates with average hourly rate now over  $20 with comprehensive benefits factored in Achieved record employee retention in one of the tightest labor markets in years Recognized among the top 20 companies in the Wall Street Journal  diversity and inclusion ranking for S&P 500 companies Six emerging Kroger leaders named 2019 Progressive Grocer's GenNext Award winners,1,60,Diversity and Inclusion
"05MFWB, 05F5B3, HBAN",Michigan State University and Huntington Bank Announce Multi,Sport Sponsorship to Support $10 Million Stadium Project - 24-Jul,12,Huntington Bancshares Incorporated,Contract/Agreement,,0,0,
"H, 05XDJJ, CMCSA...","NBCUniversal Office of Diversity & Inclusion Names Sal Mendoza, Vice","President, Diversity & Inclusion - 31-Jul",12,NBCUniversal,"Corporate Social Responsibility, Personnel","NBCUniversal announced that Sal Mendoza has been named Vice President of Diversity & Inclusion, reporting to Craig Robinson, Executive Vice President, Chief Diversity Officer. In this new position, Mendoza will be responsible for the development of long-term strategies in the areas of workforce, community investment and management of the NBCUniversal employee resource groups, with a focus on enhancing the company's diverse and inclusive environment. | Mendoza comes to NBCUniversal from Hyatt Hotels & Resorts, where he most recently served as VP, Global Diversity and Inclusion. In his fifteen years at Hyatt, he worked to integrate the company's diversity & inclusion strategies across recruitment, staffing, employee and labor relations, learning & development, procurement, employee network groups and communications. In addition, he was responsible for building and maintaining partnerships with national and international diverse organizations on behalf of Hyatt's global workforce of more than 80,000 employees. ""Sal's impact on Hyatt's culture is reflected in their many diversity and inclusion awards throughout his tenure""ù, said Robinson. ""We have one of the best teams in the business and Sal's addition will help us in achieving our goal to be the industry leader and employer of choice in the media and entertainment industries."" | ""At 14, I came to this country from Honduras"", said Mendoza. ""Not speaking the language and having to adapt to a new culture and environment was an incredibly formative experience that sparked my passion for diversity and inclusion. My career is grounded with experiences that began in my college years, working with the LULAC National Educational Service Centers, mentoring high school students in the Hispanic community to help them obtain a college education, recruiting and working with several multicultural programs at two universities, and, most recently, with Hyatt. As I begin this next chapter, I am thrilled to be joining NBCUniversal, a company that has long been a pioneer in creating content and platforms that give voice to an array of diverse perspectives.""ù | NBCUniversal Office of Diversity & Inclusion Names Sal Mendoza, Vice-President, Diversity & Inclusion  Tuesday, July 31, 2012 08:46:00 PM (GMT)",4,"64, 133, 123, 20","Diversity & Inclusion, Diversity and Inclusion, Chief Diversity Officer"
"HSY, HSY","New Hershey Learn to Grow Program to Impact Nearly 9,000 Cocoa Farmers in Cote d'Ivoire",22-Oct-14,BW,The Hershey Company,"Product/Service, Photo/Multimedia","All of these actions are part of Hershey's commitment to CocoaAction, the industry's collaborative strategy for improving cocoa farms and communities in Ghana and Cote d'Ivoire. Hershey and CocoaAction are also actively working to address gender equality and increase economic empowerment for women in the cocoa communities.",1,47,gender equality
HPQ,On International Women's Day HP Invites Girls Everywhere to Reinvent Their Stories,8-Mar-18,PMZ,,"Company Announcement, Calendar of Events","""At HP we are celebrating the women who drive us forward and empowering the next generation of female leaders,""ù said Dion Weisler, President and CEO, HP Inc. ""Together we must take action and propel the industry forward through diversity and inclusion. This is more than a week to celebrate women, it's an ongoing movement.""ù",1,54,Diversity and Inclusion
HPQ,"On International Women's Day, HP Inc. Expands Social Impact Partnerships to Support Education",8-Mar-19,PMZ,,Company Announcement,"Sponsors new short film from Girl Rising, ""Brave Girl Rising,""ù celebrating one girl's courage to change the world Invests in Women Deliver social action with Young Leaders to support gender equality Hosts Black Girls CODE program at SXSW, inspiring young girls to code Features Rising Together programs across its global campuses, affirming its focus on empowerment, leadership and equality | Elevating the voices of women and girls is another way HP approaches its gender equity advocacy. Last year, HP and Women Deliver launched ""Stories of Advocacy,""ù a unique partnership to support its global Young Leaders Program. This program empowers youth advocates to catalyze gender equality action for girls and women in their communities. HP provides ongoing support, as well as the technology, that drives the young leaders' advocacy platforms forward. | At the upcoming Women Deliver conference, billed as the largest gathering in the world devoted to gender equality, HP will host breakout discussions and experiential storytelling with the Young Leaders themselves. | ""This is a time for us to reflect on the remarkable contributions that women have made to HP and to society, while also committing to do even more,""ù said Dion Weisler, President and CEO, HP Inc. ""We celebrate this day by providing inspiration, leadership and service to women everywhere. Diversity and inclusion is a part of our innovation strategy, is core to our values as a company, and contributes to the overall success of our business.""ù",4,"59, 70, 31, 76","gender equality, Diversity and Inclusion"
HPQ,Portrait of All,American Family is Out of Date According to New HP Study - 28-Aug,18,,Company Announcement,"""The Reinvent Mindsets study findings reinforce that to connect with everyone, everywhere, we must strip away bias and stereotypes and celebrate our differences,""ù said Lesley Slaton-Brown, Chief Diversity Officer, | HP. ""Diversity and inclusion is a business imperative with our board, leadership team and employees. Studies like this are a reminder of our responsibility to always reflect our diverse customer base because it mirrors who we are as a company and it is good for business.""ù  | HP in Diversity and Inclusion With one of the most diverse boards of directors in the U.S., HP has a range of initiatives and commitments promoting greater diversity and inclusion, including mandating its marketing agencies, law firms and supply chain partners to increase diversity on teams supporting HP.  | Participants of social experiment stand together, showcasing today's diversity of an All-American family portrait",4,"29, 46, 48, 14","diversity, Diversity and Inclusion, Chief Diversity Officer"
"IHTM, IHRTQ, PG",Seneca Women and iHeartMedia Team Up to Launch New Slate of Women,Focused Podcasts - 09-Mar,20,iHeartMedia,"Contract/Agreement, Product/Service","""Since the Seneca Falls convention of 1848, women in the U.S. have been on a journey to equal rights. That journey continues here and for women around the world,""ù said Ambassador Melanne Verveer, Chair and Co- Founder of Seneca Women. ""The recent Global Gender Gap Report from the World Economic Forum predicts it will take another 99 years for us to get to equality. The launch of the Seneca Women Podcast Network and this new partnership with iHeartMedia, will help accelerate women's progress, as we believe progress for women is progress for all.""ù",1,93,gender gap
"003VXB, HSBA",Seymour to succeed Stuart as HSBC Canada President & CEO,1-Jun-20,CNW,HSBC Bank Canada,"Economy, Business, Finance, Business (General), Corporate Development: Mergers, Acquisitions, Offers, Spinoffs, Etc., Labor, Human Resource and Employment Issues, Economic Issues","Linda succeeds  Sandra Stuart  who informed HSBC Holdings plc and the HSBC Canada Board of Directors of her retirement plans in late 2019, triggering succession plans and a search process. June marks two career milestones for Sandra: five years as President and CEO of the bank in Canada, and 40 years with HSBC. Throughout her career, Sandra has been a recognized champion for diversity and inclusion and was named Catalyst Canada Honours Champion in 2019.",1,75,Diversity and Inclusion
"TCOM, HLT, PK...",Technical Research on Lodging Equities,#NAME?,Sep,dailystocktracker.com,Investment Opinions,"On August 24th, 2017, Ctrip.com announced that it pledged to support Women's Empowerment Principles. The Company will implement the seven guiding principles to promote gender equality. Currently, female employees represent over 50% of the workforce, with balance representation in senior management positions. The Company will continue to commit to improving the status of women in the workplace.",1,57,gender equality
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Annual General Meeting for 15-May-2019 1230 PM ET,4,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Business Update Call for 4-December-2017 900 AM ET,4,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Q1 2019 Earnings Call for 2-May-2019 800 AM ET,1,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Q2 2015 Earnings Call for 28-July-2015 900 AM ET,10,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Q2 2019 Earnings Call for 2-August-2019 900 AM ET,8,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Q4 2017 Earnings Call for 9-February-2018 900 AM ET,8,,,,0,0,
HIG,"The Hartford Financial Services Group, Inc.(HIG",US) Schedules Q4 2018 Earnings Call for 5-February-2019 900 AM ET,5,,,,0,0,
"HIG, HIG",The Hartford Named A Best Place To Work For LGBT Equality,9-Jan-13,BW,The Hartford,Award,"The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | ""We are thrilled to be named a Best Place to Work for LGBT Equality,""ù said Marty Gervasi, executive vice president of Human Resources at The Hartford. ""Diversity and inclusion, which is a core value within our organization, enables us to attract, develop and retain top talent. We are committed to ensuring our workplace programs and policies are competitive in today's marketplace, and we aspire to create an environment that values the backgrounds, skills and experiences that each of our employees brings to the workplace.""ù | As part of its commitment to supporting diversity in the workforce, The Hartford has seven Employee Resource Groups (ERGs) that contribute to a sustainable organization by developing partnerships and initiatives in support of the D&I strategy. GLOBE (Gay, Lesbian, Bisexual and Transgendered Organization Benefiting Everyone), one of the seven ERGs, champions the growth and development of its members and allies by providing the enterprise with a center of expertise for LGBT awareness, networking and business practices.",3,"45, 84, 76","D&I, gender equality, Diversity and Inclusion"
"HIG, 071MGK",The Hartford Named A Best Place To Work For LGBT Equality For Eighth Year,18-Nov-15,BW,The Hartford,"Award, Photo/Multimedia","The Human Rights Campaign is America's largest civil rights organization working to achieve lesbian, gay, bisexual and transgender equality. By inspiring and engaging all Americans, HRC strives to end discrimination against LGBT citizens and realize a nation that achieves fundamental fairness and equality for all. | GLOBE is one of The Hartford's eight employee resource groups that support diversity and inclusion in the workforce. For more, visit http://thehartford.com/our- company/diversity. | ""The Hartford is honored to be recognized as a top workplace for the LGBT community,""ù said Marty Gervasi, head of human resources at The Hartford. ""We know that a culture that values diversity and cultivates an inclusive work environment improves the experience of our employees and helps us better serve our customers and business partners.""ù | The Hartford has a long history of supporting diversity in the workplace, and proudly supporting the LGBT community. Gervasi serves as executive sponsor of The Hartford's GLOBE (Gay, Lesbian, Bisexual and Transgendered Organization Benefiting Everyone) employee resource group, which led the way as The Hartford's first employee resource group, established in 1996.",4,"45, 23, 55, 52","diversity, gender equality, Diversity and Inclusion"
"HIG, 071MGK",The Hartford Named A Best Place To Work For LGBT Equality For Ninth Year,5-Dec-16,BW,The Hartford,Award,"The Hartford has a long history of supporting diversity in the workplace, and proudly supporting the LGBT community. Gervasi serves as executive sponsor of The Hartford's GLOBE (Gay, Lesbian, Bisexual and Transgendered Organization Benefiting Everyone) employee resource group, which champions the growth and development of its members by providing the company with a center of expertise for LGBT awareness, networking and business practices. GLOBE led the way as The Hartford's first employee resource group and recently celebrated its 20th anniversary. GLOBE is one of The Hartford's eight employee resource groups that support diversity and inclusion in the workforce. For more information, visit http://thehartford.com/our- company/diversity. | ""An inclusive work environment that values diversity improves the experience of our employees and is critical in helping The Hartford better serve our customers and business partners,""ù said Marty Gervasi, The Hartford's chief human resources officer. ""The Hartford is honored to be recognized as a top workplace for the LGBT community.""ù",2,"104, 51","diversity, Diversity and Inclusion"
HIG,The Hartford Named A Best Place To Work For LGBTQ Equality For 10th Year,14-Nov-17,BW,The Hartford,"Award, Survey","The Hartford has a long history of supporting diversity in the workplace, and proudly supporting the LGBTQ community. Gervasi serves as executive sponsor of The Hartford's GLOBE (Gay, Lesbian, Bisexual and Transgendered Organization Benefiting Everyone) employee resource group, which champions the growth and development of its members by providing the company with a center of expertise for LGBTQ awareness, networking and business practices. GLOBE is one of The Hartford's eight employee resource groups that support diversity and inclusion in the workforce. For more information, visit http://thehartford.com/our-company/diversity.",1,86,Diversity and Inclusion
HIG,The Hartford Named A Best Place To Work For LGBTQ Equality For 11th Year,28-Mar-19,BW,The Hartford,"Award, Survey","""The Hartford has a long history of proudly supporting and advocating for the LGBTQ community,""ù said The Hartford's Chief Diversity & Inclusion Officer, Susan Johnson. ""We are honored to be recognized for the work we do every day to cultivate a diverse workforce and inclusive workplace where all employees are empowered to engage and contribute to the company's long-term success.""ù | In addition to strong leadership support, the company's employees are actively engaged in LGBTQ advocacy. This includes sponsoring and marching in local Pride Parades and participating in GLOBE (Gay, Lesbian, Bisexual and Transgendered Organization Benefiting Everyone), the first of the company's nine employee resource groups. GLOBE, which was founded in 1996, champions the growth and development of its members by providing the company with a center of expertise for LGBTQ awareness, networking and business practices. For more information, visit http://thehartford.com/our-company/diversity.",2,"60, 80","Diversity & Inclusion, diversity"
"HIG, 06HZZB, 0GK7M2",The Hartford Named One Of America's Most 'JUST' Companies,10-Dec-18,BW,The Hartford,"Award, Survey","The Hartford's sustainability strategy is built on measurable goals intended to both create long-term shareholder value and contribute positively to society at large, as outlined in the most recent Sustainability Highlight Report. Earlier this year, The Hartford was included in the FTSE4Good Index Series, a Financial Times Stock Exchange (FTSE) series designed to measure the performance of companies demonstrating strong environmental, social and governance practices and was one of only 200 companies included in the inaugural portfolio of the Impact Shares YWCA Women's Empowerment Exchange Traded Fund (NYSE: WOMN). WOMN tracks the Morningstar Women's Empowerment Index, a rule-based index that selects leading companies in women's empowerment across all sectors of the US economy, using the Gender Equality Score provided by Equileap, an organization aiming to accelerate progress toward gender equality.",1,130,gender equality
"HIG, 06D48M",The Hartford Named To 2017 Bloomberg Financial Services Gender,Equality Index - 24-Jan,17,The Hartford,"Award, Product/Service","The Hartford has been named to the 2017 Bloomberg Financial Services Gender-Equality Index (BFGEI), which recognizes companies that have demonstrated strong commitments to gender equality. The Hartford is one of 52 firms included in the 2017 BFGEI and was named to the inaugural index in 2016. | ""We are proud to be recognized again this year for our commitment to gender equality,""ù said Susan Johnson, head of diversity and inclusion at The Hartford. ""In addition to the growing evidence linking gender diversity and better business performance, we know from our employee survey data that our focus on diversity and inclusion contributes directly to our high employee engagement scores and our ability to attract, develop and retain top talent.""ù | The Hartford is committed to building an inclusive and engaging culture, where people are respected for who they are, recognized for how they contribute and celebrated for what they can become. The company has focused investments in talent development initiatives related to diversity and inclusion strategies, which include training, mentoring programs, and programming from the company's eight employee resource groups, including its Professional Women's Network. The Hartford has been named a 2020 Women on Boards Winning Company, in recognition of its representation of women on its board of directors. To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate- diversity. | The Hartford Named To 2017 Bloomberg Financial Services Gender-Equality Index  Tuesday, January 24, 2017 07:11:00 PM (GMT)",4,"46, 71, 102, 17","gender-equality, gender equality, Diversity and Inclusion"
HIG,The Hartford Named To 2018 Bloomberg Gender,Equality Index - 22-Jan,18,The Hartford,"Award, Product/Service","""As investors continue to seek more information on companies' approaches to environmental, social and governance (ESG) factors, the 2018 Bloomberg Gender-Equality Index allows investors to compare companies' commitments to gender equality across industries,""ù said Kiersten Barnet, Deputy Chief of Staff to the Chairman at Bloomberg. ""More data and greater transparency in this space will allow investors to make better-informed decisions and help companies better understand their own progress towards gender equality.""ù | The Hartford is committed to fostering a diverse and inclusive workplace where people are respected for who they are, recognized for how they contribute, and celebrated for what they can become. The company has focused investments in talent development initiatives related to diversity and inclusion strategies, including leadership training, mentoring and the company's eight employee resource groups, which includes the Professional Women's Network. The Hartford has been consistently named a 2020 Women on Boards 'W' Company, which recognizes gender diversity in the company's board. To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate-diversity. | ""We are proud to be recognized again for our best-in-class gender policies and practices,""ù said Susan Johnson, Chief Diversity & Inclusion Officer for The Hartford. ""Our transparent approach and deliberate focus on fostering an inclusive work environment, where people can continue to progress in their careers, makes us a company of choice for employees, business partners and customers.""ù | The Hartford Named To 2018 Bloomberg Gender-Equality Index  Monday, January 22, 2018 12:00:00 PM (GMT) | The Hartford has been named to the 2018 Bloomberg Gender-Equality Index (GEI) for the third consecutive year. The Hartford is one of 104 companies commended this year, and was included in both 2017 and the inaugural index in 2016. | To be considered for the index, The Hartford voluntarily participated in a Bloomberg GEI survey that asks questions related to each of the four categories: gender statistics, company policies, product offerings and community engagement. The survey was designed to encourage disclosure and the aggregation of company- specific data about gender. Companies are scored based on the information provided, and those with scores high enough to meet a certain threshold are included in the index. Evidence demonstrates gender-equality policies and practices can affect a company's financial performance, productivity and ability to retain top talent, according to Bloomberg.",6,"71, 96, 58, 15, 39, 96","gender-equality, Diversity & Inclusion, gender equality, Diversity and Inclusion"
HIG,The Hartford Named To 2019 Bloomberg Gender,Equality Index - 16-Jan,19,The Hartford,"Award, Product/Service","To be considered for the index, The Hartford voluntarily participated in a Bloomberg GEI survey that focused on the promotion of gender equality across four key areas: company statistics, policies, community engagement and products and services. The survey was designed to encourage disclosure and the aggregation of company-specific data about gender. Companies are scored based on the information provided, and those with scores above the globally-established threshold, are included in the index. Evidence demonstrates gender-equality policies and practices can affect a company's financial performance, productivity and ability to retain top talent, according to Bloomberg. | ""We applaud The Hartford and the other 229 firms tracked by the index for their action to measure gender equality through the Bloomberg GEI framework,""ù said Peter T. Grauer, Chairman of Bloomberg and Founding Chairman of the U.S. 30% Club. ""The Hartford's GEI inclusion is a strong indicator to its employees, investors and industry peers alike that it is leading by example to advance ongoing efforts for a truly inclusive workplace.""ù | The Hartford is committed to fostering a diverse and inclusive workplace where people are respected for who they are, recognized for how they contribute, and celebrated for what they can become. The company has focused investments in talent development initiatives related to diversity and inclusion strategies, including leadership training, mentoring and the company's eight employee resource groups, which includes the Professional Women's Network. In 2018 The Hartford was named a Best Employer for Women by Forbes, which recognizes companies focused on cultivating a culture that is beneficial to women. To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate-diversity. | ""We are proud to be recognized again for our industry-leading, gender-equality policies and practices,""ù said The Hartford's Chief Diversity & Inclusion Officer, Susan Johnson. ""Throughout the company employees are trained on inclusion and appreciating differences, cultivating an environment where everyone feels valued for their uniqueness and can perform at their full potential. Our continued focus on maintaining a diverse and inclusive workforce makes us a company of choice for employees, business partners and customers.""ù | The Hartford Named To 2019 Bloomberg Gender-Equality Index  Wednesday, January 16, 2019 01:30:00 PM (GMT) | The Hartford has been named to the 2019 Bloomberg Gender-Equality Index (GEI) for the fourth consecutive year. The Hartford is one of 230 companies commended this year and was included in the inaugural index in 2016.",6,"94, 71, 101, 74, 15, 36","gender-equality, Diversity & Inclusion, gender equality, Diversity and Inclusion"
HIG,The Hartford Named To 2020 Bloomberg Gender,Equality Index For Fifth Consecutive Year - 21-Jan,20,The Hartford,"Photo/Multimedia, Award","To be considered for the index, The Hartford voluntarily participated in a Bloomberg GEI survey that focused on the promotion of gender equality across five key pillars: female leadership and talent pipeline, equal pay and gender pay parity, inclusive culture, sexual harassment policies, and pro-women brand. Companies included in the 2020 GEI have provided a comprehensive look at their investment in workplace gender equality and the communities in which they operate. The Hartford was included in this year's index for scoring at or above a global threshold established by Bloomberg to reflect a high level of disclosure and overall performance across the framework's five pillars. | ""The 325 companies included in the 2020 GEI have shown their commitment to transparency and demonstrated leadership in gender-related data reporting,"" said Peter T. Grauer, Chairman of Bloomberg. ""Disclosure of company statistics and practices is an important first step in supporting gender equality globally."" | The Hartford is committed to fostering a diverse and inclusive workplace where people are respected for who they are, recognized for how they contribute, and celebrated for what they can become. The company has focused investments in talent development initiatives related to diversity and inclusion strategies, including leadership training, mentoring and the company's nine employee resource groups, which includes the Professional Women's Network. To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate-diversity. | ""We are proud to be recognized again for our industry-leading, gender-inclusive policies and practices,""ù said The Hartford's Chief Diversity & Inclusion Officer, Susan Johnson. ""At The Hartford, gender diversity plays an important role in cultivating an environment where everyone feels valued for their uniqueness and can contribute to the long-term success of the company. Our continued focus on maintaining a diverse and inclusive workforce makes us a company of choice for employees, business partners and customers.""ù | The Hartford Named To 2020 Bloomberg Gender-Equality Index For Fifth Consecutive Year  Tuesday, January 21, 2020 01:30:00 PM (GMT) | The Hartford announced that it is one of 325 companies across 50 industries included in the 2020 Bloomberg Gender-Equality Index (GEI). This marks the fifth consecutive year The Hartford has been named to the index since its inauguration in 2016.",6,"105, 44, 75, 76, 19, 40","gender equality, gender-equality, Diversity and Inclusion, Diversity & Inclusion, sexual harassment"
HIG,The Hartford Named To Inaugural Bloomberg Financial Services Gender,Equality Index - 02-Jun,16,The Hartford,"Award, Product/Service","Company one of 26 firms recognized for strong commitment to gender equality | The Hartford was named to the 2016 Bloomberg Financial Services Gender-Equality Index (BFGEI). The 26 firms recognized on the index demonstrated strong commitments to gender equality, including dedicated social disclosure policies and practices. | ""Evidence demonstrates that gender-equality policies and practices can affect a company's financial performance, productivity and ability to retain top talent,""ù said Angela Sun, Head of Strategy and Corporate Development at Bloomberg. ""While more and more firms are focused on addressing gender equality in the workplace, we've lacked a holistic set of data to better understand the issues facing companies, employees and clients. The BFGEI gives investors an important new decision-making tool by providing objective, concrete data around difficult-to-measure areas like policies and products."" | The Hartford is committed to building an inclusive and engaging culture, where people are respected for who they are, recognized for how they contribute and celebrated for what they can become. The company has focused investments in talent development initiatives related to diversity and inclusion strategies, including leadership training, mentoring programs, and programming from the company's eight employee resource groups, which includes the Professional Women's Network. To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate-diversity. | ""We are truly honored to be included on the Bloomberg Financial Services Gender-Equality Index,""ù said Beth Bombara, chief financial officer at The Hartford. ""Greater gender diversity has been shown to positively impact the quality of decision-making and the operational and financial performance of a company. Our teams are stronger when our workforce reflects the diverse customer-base we serve.""ù | The Hartford Named To Inaugural Bloomberg Financial Services Gender-Equality Index  Thursday, June 02, 2016 06:30:00 PM (GMT)",6,"12, 33, 83, 78, 58, 17","gender-equality, diversity, gender equality, Diversity and Inclusion"
HIG,The Hartford Names Lori Rodden Chief Human Resources Officer,10-Sep-19,BW,The Hartford,"Photo/Multimedia, Personnel","Swift added, ""We are grateful to Marty, who led and executed a multi-year cultural transformation, which included the creation of a vision statement, the expansion of our diversity and inclusion strategies and outcomes, as well as the modernization of our benefits policies and processes. She leaves a strong legacy of attracting and retaining top talent, and our human resources organization has benefited from her exceptional leadership.""ù | Rodden will oversee all human-resources functions for approximately 19,000 employees, including talent management, compensation, benefits, and diversity and inclusion. She has more than 20 years of experience with The Hartford, during which time she served in roles of increasing responsibility. Most recently, Rodden was the lead HR business partner for Property & Casualty, Group Benefits, Claims and Actuarial. Previously, she was the HR lead for Middle Market, Large Commercial, Sales & Distribution and Underwriting. Prior to joining The Hartford in 1997, she served in human resources positions for Ames Department Stores and Barnett Bank of Tampa. Rodden holds a bachelor of science in business with a concentration in HR Management from Binghamton University.",2,"66, 113",Diversity and Inclusion
"HIG, HIG",The Hartford Names Susan L. Johnson Vice President Of Diversity And Inclusion,8-May-13,BW,The Hartford,"Personnel, Photo/Multimedia","The Hartford Names Susan L. Johnson Vice President Of Diversity And Inclusion  Wednesday, May 08, 2013 01:05:00 PM (GMT) | The Hartford named Susan L. Johnson vice president of Diversity and Inclusion. She is responsible for leading the company's initiatives to hire and retain diverse talent, as well as develop strategies that drive employee engagement and extend the company's contemporary work practices. | Susan L. Johnson, Vice President of Diversity and Inclusion (Photo: Business Wire) | Prior to joining The Hartford, Johnson was vice president of executive succession and diversity strategies at Pitney Bowes. She has held a variety of human resource management positions at Pepsi-Cola and Campbell Soup Company. Johnson's experience also includes participation in local, state and national political campaigns, as well as work on domestic policy and management issues in the public sector.",4,"19, 42, 12, 60","diversity, Diversity and Inclusion"
HIG,The Hartford Ranks No. 1 Among Property,Casualty Insurers In Forbes' List Of America's Best Employers For Diversity - 28-Jan,20,The Hartford,"Photo/Multimedia, Award","Named to the 2020 Bloomberg Gender-Equality Index (GEI) for the fifth consecutive year. To be considered, The Hartford voluntarily participated in a Bloomberg GEI survey that focused on the promotion of gender equality across five key pillars: female leadership and talent pipeline, equal pay and gender pay parity, inclusive culture, sexual harassment policies, and pro-women brand; Achieved a 100 percent on the 2020 Corporate Equality Index (CEI), a national benchmarking survey and report on corporate policies and practices related to lesbian, gay, bisexual, transgender and queer (LGBTQ) workplace equality, administered by the Human Rights Campaign Foundation. This was the | ""We are honored to be recognized again for our industry-leading, diversity and inclusion practices,""ù said The Hartford's Chief Diversity & Inclusion Officer, Susan Johnson. ""At The Hartford, we believe that having a workforce which mirrors the communities we serve is essential to our ability to support the wide range of customers and stakeholders who rely on us, and to attract the top talent needed for the company's long-term success.""ù | for how they contribute, and empowered to engage and collaborate at work. The company's investments focus on talent development initiatives that support diversity and inclusion strategies, including leadership training, mentoring and the company's nine employee resource groups. | The Hartford has recently received additional accolades for its commitment to diversity and inclusion, including: | To learn more about diversity and inclusion at The Hartford, visit https://www.thehartford.com/careers/corporate-diversity. | Forbes partnered with Statista, a market research company, to create the list based on surveys of 60,000 Americans working for businesses with 1,000 or more employees. The survey respondents were asked to rate their organizations on criteria such as age, gender, ethnicity, disability and sexual orientation equality, as well as that of general diversity, according to Forbes. Survey responses were reviewed for survey gaps. For example, if a minority group rated an organization poorly on diversity, but non-minority groups gave the organization high marks, Statista took that information into account. Additionally, the final ranking of 500 employers also factors in diversity on the board of directors and among the executives as well as the most proactive diversity and inclusion initiatives. | The Hartford Ranks No. 1 Among Property-Casualty Insurers In Forbes' List Of America's Best Employers For Diversity  Tuesday, January 28, 2020 01:30:00 PM (GMT) | The Hartford is the highest ranked property-casualty insurance company in Forbes' annual list of America's Best Employers for Diversity. The Hartford ranked 11th overall in the list of 500 companies representing a broad array of industries nationwide. | The Hartford is the highest ranked property-casualty insurance company in Forbes' annual list of America's Best Employers for Diversity. (Graphic: Business Wire)",9,"99, 69, 37, 15, 12, 120, 24, 37, 22","diversity, sexual harassment, Diversity and Inclusion"
