identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
VOYA,Voya Financial Selected as New Service Provider for Rollins College Tax Deferred 403(b) Retirement Plan,18-Feb-20,BW,"Voya Financial, Inc.",Product/Service,"socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,72,gender equality
VOYA,Voya Financial Selected as Single Service Provider for City of Hartford's Defined Contribution Plans,29-Oct-19,BW,"Voya Financial, Inc.",Product/Service,"to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $560 billion in total assets under management and administration as of June 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,169,gender equality
VOYA,Voya Financial Selected for 2019 Bloomberg Gender,Equality Index in Recognition of Commitment to Advancing Women in the Workplace - 16-Jan,19,"Voya Financial, Inc.","Corporate Social Responsibility, Product/Service, Photo/Multimedia","To qualify for the index, Voya disclosed details of its policies and practices with respect to how the company promotes gender equality across four separate areas — company statistics, policies, community engagement, and products and services. Voya and other companies included in the 2019 Bloomberg Gender-Equality Index scored above a globally established threshold, based on the extent of disclosures and the achievement of best-in-class statistics and policies. | “We applaud Voya and the other 229 firms tracked by the index for their action to measure gender equality through the Bloomberg GEI framework,” said Peter T. Grauer, chairman of Bloomberg and founding chairman of the U.S. 30% Club. “Voya’s GEI inclusion is a strong indicator to its employees, investors and industry peers alike that it is leading by example to advance ongoing efforts for a truly inclusive workplace.” | About Voya Financial ® Voya Financial, Inc. (NYSE:VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya. | Voya Financial Selected for 2019 Bloomberg Gender-Equality Index in Recognition of Commitment to Advancing Women in the Workplace  Wednesday, January 16, 2019 01:00:00 PM (GMT) | “We are pleased and proud to again be recognized on the Bloomberg Gender-Equality Index, which reinforces our commitment to continually improving our business through a culture of inclusion that ultimately benefits our customers, investors, employees, partners and other stakeholders,” said Rodney O. Martin Jr., Voya Financial chairman and CEO, and member of the U.S. 30% Club. “Voya’s commitment to inclusion of a broad range of perspectives, skills, experiences and backgrounds at every level of our organization has made us a stronger, more innovative and effective competitor.” | A full list of member companies on the 2019 Bloomberg Gender-Equality Index is available.",6,"67, 69, 200, 25, 86, 14","gender equality, gender-equality"
VOYA,Voya Financial Supports 'Mansfield Rule' Initiative to Advance Diversity in Law Firm Leadership,24-Aug-17,PRN,"Voya Financial, Inc.","Contracts, Corporate Social Responsibility, Human Interest Groups","""If we want to be successful in helping all Americans prepare for a secure retirement, then we need to make a conscious decision to build a culture that reflects the diverse makeup of our country,"" said Voya Financial Chief Legal Officer Trish Walsh. ""Our participation in the Mansfield Rule initiative reinforces Voya's commitment to drive better thinking and decision-making through diversity and inclusion at every level of our organization and with our partners. We welcome the opportunity to join our colleagues in the legal profession to support this movement, and advance diversity within the legal and business community."" | Voya Financial Supports 'Mansfield Rule' Initiative to Advance Diversity in Law Firm Leadership   Thursday, August 24, 2017 03:00:00 PM (GMT) | NEW YORK , Aug. 24, 2017 /PRNewswire/ -- Voya Financial, Inc. (NYSE: VOYA), announced today that it has partnered with Diversity Lab to support the ""Mansfield Rule,"" an initiative that measures whether law firms are actively considering qualified women and attorneys of color for promotions, senior level hiring and significant leadership roles. The Mansfield rule is inspired by the NFL's Rooney Rule, which has resulted in a 20 percent increase in the likelihood of a diverse candidate filling a head coach vacancy in the NFL. More than forty leading law firms will pilot the program over the next year with a goal of advancing diverse leadership in the legal profession. | The Mansfield Rule assesses whether or not firms consider women or attorneys of color for at least 70 percent of vacant leadership roles in their organization during the review period. Law firms that successfully implement Diversity Lab's criteria will be designated ""Mansfield Certified"" and invited to send their recently promoted leaders to a two-day Client Forum, where they will have the opportunity to develop relationships with and learn from influential in-house counsel at leading businesses in the United States. Voya Financial's legal department is one of more than 60 publicly-traded, private and nonprofit institutions that have committed to attending the Client Forum in late 2018. | The Mansfield Rule is named after  Arabella Mansfield, the first woman admitted to the practice of law in  the United States. The rule was one of the winning ideas from the 2016 Women in Law Hackathon, which was sponsored by Diversity Lab, Bloomberg Law and Stanford Law. | View original content with multimedia: http://www.prnewswire.com/news-releases/voya-financial-supports- mansfield-rule-initiative-to-advance-diversity-in-law-firm-leadership-300508861.html",6,"98, 20, 110, 105, 47, 7","diversity, Diversity and Inclusion"
VOYA,"Voya Financial Supports Scholarships for Veterans and Spouses, with a Focus on Advancing Diversity in the Field of Finance",26-Oct-15,PRN,Voya Financial,"Corporate Social Responsibility, Human Interest Groups","Voya Financial Supports Scholarships for Veterans and Spouses, with a Focus on Advancing Diversity in the Field of Finance  Monday, October 26, 2015 02:00:00 PM (GMT) | NEW YORK , Oct. 26, 2015 /PRNewswire/ -- Voya Financial, Inc. (NYSE: VOYA), announced today that it has awarded the first in a series of scholarships to help veterans and their spouses further a career in financial services. The scholarships, which are awarded through The American College of Financial Services , are available to all qualified applicants but have a specific focus on helping to advance diversity in this field.  | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/voya-financial- supports-scholarships-for-veterans-and-spouses-with-a-focus-on-advancing-diversity-in-the-field-of-finance- 300165771.html",3,"26, 70, 12",diversity
VOYA,Voya Financial Survey Results Highlight the Power of Financial Advice,26-Nov-18,BW,"Voya Financial, Inc.","Survey, Photo/Multimedia","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
"VOYA, 071ZLV, 0FQM12",Voya Financial Teams Up with PlanSource to Transform the Benefits Experience,28-May-20,PMZ,,"Company Announcement, Partnerships","About Voya Financial ® Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,199,gender equality
VOYA,Voya Financial to Present at 2019 Bank of America Merrill Lynch Insurance Investor Conference,7-Feb-19,BW,"Voya Financial, Inc.","Conference, Webcast","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $467 billion in total assets under management and administration as of Dec. 31, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Financial to Present at 2020 Bank of America Merrill Lynch Insurance Investor Conference,6-Feb-20,BW,"Voya Financial, Inc.","Conference, Trade Show","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $568 billion in total assets under management and administration as of Sept. 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,Voya Financial to Present at 2020 Credit Suisse Financial Services Forum,20-Feb-20,BW,"Voya Financial, Inc.","Webcast, Trade Show, Conference","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,"Voya Financial to Present at Citi 2020 Asset Managers, Broker Dealer, Exchanges and Insurance Investor Conference",19-Feb-20,BW,"Voya Financial, Inc.","Conference, Trade Show","About Voya Financial ®  Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,199,gender equality
VOYA,Voya Financial to Present at KBW 2019 Insurance Conference,4-Sep-19,BW,"Voya Financial, Inc.","Webcast, Trade Show, Conference","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $560 billion in total assets under management and administration as of June 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Financial to Present at UBS Virtual Insurance Conference,13-May-20,BW,"Voya Financial, Inc.","Conference, Webcast","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,Voya Financial to Present at Wells Fargo Virtual Financial Services Forum,15-May-20,BW,"Voya Financial, Inc.","Webcast, Trade Show, Conference","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
VOYA,Voya Financial to Present on J.P. Morgan Life Insurance CIO Call,3-Jun-20,BW,"Voya Financial, Inc.","Conference, Webcast","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya.",1,195,gender equality
"VOYA, 0JQGK5",Voya Financial to Sell Individual Life Business and Other Closed Blocks,18-Dec-19,BW,"Voya Financial, Inc.","Contract/Agreement, Merger/Acquisition, Webcast, Divestiture, Conference Call","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $568 billion in total assets under management and administration as of Sept. 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Financial to Webcast 2018 Investor Day,5-Nov-18,BW,"Voya Financial, Inc.","Conference, Personnel, Webcast","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
VOYA,Voya Financial wins Eastbridge Consulting Group's 2019 Voluntary Sales Growth Leader in the Large Carrier Category,27-May-20,PMZ,,Company Announcement,"About Voya Financial ® Voya Financial, Inc. (NYSE: VOYA) helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $538 billion in total assets under management and administration as of March 31, 2020. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company ®. Certified as a “Great Place to Work” by the Great Place to Work ® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit www.voya.com. Follow Voya Financial on  Facebook , LinkedIn and Twitter  @Voya.",1,202,gender equality
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Bank of America Merrill Lynch Insurance Conference for 14-February-2019 1000 AM ET,7,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules CECP CEO Investor Forum for 19-September-2017 200 PM ET,18,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Investor Day for 13-November-2018 100 PM ET,19,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA","US) Schedules Keefe, Bruyette, & Woods Insurance Conference for 5-September-2019 840 AM ET",4,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Q1 2018 Earnings Call for 2-May-2018 1000 AM ET,4,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Q1 2019 Earnings Call for 8-May-2019 1000 AM ET,8,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Q4 2017 Earnings Call for 14-February-2018 1000 AM ET,11,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Q4 2018 Earnings Call for 6-February-2019 1000 AM ET,8,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules Q4 2019 Earnings Call for 11-February-2020 1000 AM ET,8,,,,0,0,
VOYA,"Voya Financial, Inc.(VOYA",US) Schedules UBS Virtual Insurance Conference for 14-May-2020 900 AM ET,14,,,,0,0,
VOYA,Voya Foundation Announces Distance Learning Funding for COVID,19 Relief - 07-Apr,20,"Voya Financial, Inc.","Funding, Corporate Social Responsibility","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya. | “We know the important role these museums play in our communities because of the success of Voya STEM Futures, one of our signature programs,” said Angela Harrell, SVP, Chief Diversity and Corporate Responsibility Officer and President, Voya Foundation. “We’re proud to work again with ASTC for this rapid response method to keep our children learning during this unprecedented time.”",2,"195, 59","diversity, gender equality"
VOYA,"Voya Helps Fund Innovative Teaching Programs by Offering $140,000 in Grants Application Ends Soon",23-Mar-20,BW,"Voya Financial, Inc.","Funding, Corporate Social Responsibility","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $7.5 billion in revenue in 2019. The company had $603 billion in total assets under management and administration as of Dec. 31, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as a 2020 World’s Most Admired Company by Fortune magazine; one of the 2020 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter  @Voya. | “For over 20 years, our support of educators as they work to prepare our leaders of tomorrow for the 21st century workforce has been reinforced through our Unsung Heroes program,” said Angela Harrell, Chief Diversity and Corporate Responsibility Officer, and president, Voya Foundation. “The program brings to life educators’ innovative teaching ideas — underscoring Voya’s commitment to investing in the communities where our employees live and work, and empowering educators to design curriculum that inspires their students.”",2,"195, 77","diversity, gender equality"
VOYA,"Voya Helps Fund Innovative Teaching Programs by Offering $240,000 in Grants Application Ends Soon",13-Mar-19,BW,"Voya Financial, Inc.","Corporate Social Responsibility, Product/Service","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $467 billion in total assets under management and administration as of Dec. 31, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,Voya Honors Baltimore Principal with Second,Place Unsung Heroes Program Award - 31-Oct,18,"Voya Financial, Inc.","Award, Photo/Multimedia","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $543 billion in total assets under management and administration as of September 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
VOYA,"Voya Honors Buda, Texas Teachers With First",Place Unsung Heroes Program Award - 04-Nov,19,"Voya Financial, Inc.","Photo/Multimedia, Corporate Social Responsibility, Award","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 13.8 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.5 billion in revenue in 2018. The company had $560 billion in total assets under management and administration as of June 30, 2019. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2019 World’s Most Ethical Companies® by the Ethisphere Institute; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on  Facebook, LinkedIn and Twitter @Voya.",1,186,gender equality
VOYA,"Voya Honors Deville, Louisiana Teacher with Third Place Unsung Heroes Program Award",24-Sep-18,BW,"Voya Financial, Inc.","Award, Photo/Multimedia, Nonprofit","Voya Financial, Inc. (NYSE: VOYA), helps Americans plan, invest and protect their savings — to get ready to retire better. Serving the financial needs of approximately 14.3 million individual and institutional customers in the United States, Voya is a Fortune 500 company that had $8.6 billion in revenue in 2017. The company had $528 billion in total assets under management and administration as of June 30, 2018. With a clear mission to make a secure financial future possible — one person, one family, one institution at a time — Voya’s vision is to be America’s Retirement Company®. Certified as a “Great Place to Work” by the Great Place to Work® Institute, Voya is equally committed to conducting business in a way that is socially, environmentally, economically and ethically responsible. Voya has been recognized as one of the 2018 World’s Most Ethical Companies® by the Ethisphere Institute; one of the 2018 World’s Most Admired Companies by Fortune magazine; as a member of the Bloomberg Gender Equality Index; and as a “Best Place to Work for Disability Inclusion” on the Disability Equality Index by Disability:IN. For more information, visit voya.com. Follow Voya Financial on Facebook, LinkedIn and Twitter @Voya.",1,197,gender equality
