who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
United Airlines,Offerings,"of any other disease or similar public health threat that affects travel demand or travel behavior; the final terms of borrowing pursuant to the Loan Program under the CARES Act, if any, and of the grant and promissory note through the Payroll Support Program under the CARES Act; the costs and availability of financing; the Company's ability to maintain adequate liquidity; the Company's ability to comply with the terms of its various financing arrangements; the Company's ability to execute its strategic operating plan, including its growth, revenue-generating and cost-control initiatives; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the Company's ability to realize the full value of its intangible assets and long- lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019 as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,558,data breach,UAL - UAL Announces Pricing of Public Offering of Common Stock - 21-Apr-20 - PRN.pdf
United Airlines,Offerings,"The Company's actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the existing global COVID-19 pandemic and the outbreak of any other disease or similar public health threat that affects travel demand or travel behavior; the final terms of borrowing pursuant to the Loan Program under the CARES Act, if any, and of the grant and promissory note through the Payroll Support Program under the CARES Act; the costs and availability of financing; the Company's ability to maintain adequate liquidity; the Company's ability to comply with the terms of its various financing arrangements; the Company's ability to execute its strategic operating plan, including its growth, revenue-generating and cost-control initiatives; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the Company's ability to realize the full value of its intangible assets and long- lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019 as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,586,data breach,UAL - UAL Announces Proposed Public Offering of Common Stock - 21-Apr-20 - PRN.pdf
United Airlines,,"Brett Hart named Executive Vice President, Chief Administrative Officer and General Counsel Linda Jojo named Executive Vice President, Technology and Chief Digital Officer Andrew Nocella named Executive Vice President and Chief Commercial Officer | As United continues to build a more customer-centric airline, technology will only increase in its importance in the company's ability to deliver on this commitment. To ensure United continues to innovate and execute across all technology and digital fronts, United has named Linda Jojo executive vice president, technology and chief digital officer. In addition to her current responsibility for United's technology platforms and analytics, Jojo will lead the strategy, development and deployment of United's e-commerce, mobile app and commercial web platforms. This expanded role builds on her contributions over the past three years transforming United's state-of-the-art technology capabilities such as the company's mobile tools and apps for customers and employees. Jojo was previously executive vice president and chief information officer.",2,"33, 120",Chief digital officer,UAL - United Airlines Announces Expanded Responsibilities for Executive Leadership Team - 15-Jun-17 - PRN.pdf
United Airlines,"Conference Call Announcements, Earnings, Dividends & Forecasts","prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact our operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; our capacity decisions and the capacity decisions of our competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in our supply of aircraft fuel; our ability to cost-effectively hedge against increases in the price of aircraft fuel, if we decide to do so; the effects of any technology failures or cybersecurity or significant data breaches; disruptions to services provided by third- party service providers; potential reputational or other impact from adverse events involving our aircraft or operations, the aircraft or operations of our regional carriers or our code share partners or the aircraft or operations of another airline; our ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in our fleet; disruptions to our regional network, as a result of the COVID-19 pandemic or otherwise; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of our investments in other airlines, including in other parts of the world, which involve significant challenges and risks, particularly given the impact of the COVID-19 pandemic; industry consolidation or changes in airline alliances; the ability of other air carriers with whom we have alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of our aircraft orders; disruptions in the availability of aircraft, parts or support from our suppliers; our ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with our union groups; any disruptions to operations due to any potential actions by our labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where we operate; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; our ability to realize the full value of our intangible assets and long-lived assets; any impact to our reputation or brand image; and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of our Annual Report on Form 10-K for the fiscal year ended December 31, 2019, as updated by our Current Report on Form 8-K dated April 21, 2020, as well as other risks and uncertainties set forth from time to time in the reports we file with the U.S. Securities and Exchange Commission.",1,476,data breach,UAL - United Airlines Announces First Quarter 2020 Financial Results - 30-Apr-20 - PRN.pdf
United Airlines,"Corporate Social Responsibility, Human Interest Groups","""Women are in critical leadership roles across United and what better way to demonstrate our commitment to women in aviation than arriving with more than 100-strong at the largest airshow in the world,"" said Linda Jojo, executive vice president of technology and chief digital officer. ""We are proud of our strong legacy of supporting women in this field, but we are also excited to be a part of shaping the future of aviation so that it includes even more women.""",1,80,Chief digital officer,UAL - United Airlines Flies 787 Dreamliner With All-female Crew to World's Largest Airshow - 24-Jul-19 - PRN.pdf
,,,,,,"UAL - United Airlines Holdings, Inc.(UAL-US) Schedules Q2 2019 Earnings Call for 17-July-2019 1030 AM ET - 01-Jul-19 - FCSTEV.pdf"
,,,,,,"UAL - United Airlines Holdings, Inc.(UAL-US) Schedules Q3 2019 Earnings Call for 16-October-2019 1030 AM ET - 01-Oct-19 - FCSTEV.pdf"
United Airlines,,Birnbaum will continue to report to Executive Vice President of Technology and Chief Digital Officer  Linda Jojo.,1,17,Chief digital officer,UAL - United Airlines Names Jason Birnbaum Senior Vice President of Digital Technology - 30-Jul-19 - PRN.pdf
United Airlines,Offerings,"strategic operating plans in the long term; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third- party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network as a result of the COVID-19 pandemic or otherwise; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world, which involve significant challenges and risks, particularly given the impact of the COVID- 19 pandemic; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the Company's ability to realize the full value of its intangible assets and long-lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019, as updated by the Company's Quarterly Report on Form 10-Q for the quarter ended March 31, 2020 and the Company's Current Report on Form 8-K filed June 15, 2020, as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,528,data breach,UAL - United Announces Proposed Senior Secured Notes Offering by MileagePlus Subsidiaries - 23-Jun-20 - PRN.pdf
United Airlines,,"energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third- party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network as a result of the COVID-19 pandemic or otherwise; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world, which involve significant challenges and risks, particularly given the impact of the COVID- 19 pandemic; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the Company's ability to realize the full value of its intangible assets and long-lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019, as updated by the Company's Quarterly Report on Form 10-Q for the quarter ended March 31, 2020 and the Company's Current Report on Form 8-K filed June 15, 2020, as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,498,data breach,UAL - United Announces Upsized Pricing of MileagePlus Senior Secured Notes Offering - 25-Jun-20 - PRN.pdf
,,,,,,"UAL - United Continental Holdings, Inc.(UAL-US) Schedules Cowen & Co. Global Transportation Conference for 6-September-2017 835 AM ET - 09-Aug-17 - FCSTEV.pdf"
United Airlines,,"The Company's actual results could differ materially from these forward-looking statements due to numerous factors including, without limitation, the following: the duration and spread of the ongoing global COVID-19 pandemic and the outbreak of any other disease or similar public health threat and the impact on the business, results of operations and financial condition of the Company; the risk that the MileagePlus financing is not completed; the lenders' ability to accelerate the MileagePlus indebtedness, foreclose upon the collateral securing the MileagePlus indebtedness or exercise other remedies if the Company is not able to comply with the covenants in the MileagePlus financing agreement; the final terms of borrowing pursuant to the Loan Program under the CARES Act, if any, and the effects of the grant and promissory note through the Payroll Support Program under the CARES Act; the costs and availability of financing; the Company's significant amount of financial leverage from fixed obligations and ability to seek additional liquidity and maintain adequate liquidity; the Company's ability to comply with the terms of its various financing arrangements; the material disruption of the Company's strategic operating plan as a result of the COVID-19 pandemic and the Company's ability to execute its strategic operating plans in the long term; general economic conditions (including interest rates, foreign currency exchange rates, investment or credit market conditions, crude oil prices, costs of aircraft fuel and energy refining capacity in relevant markets); risks of doing business globally, including instability and political developments that may impact its operations in certain countries; demand for travel and the impact that global economic and political conditions have on customer travel patterns; the Company's capacity decisions and the capacity decisions of its competitors; competitive pressures on pricing and on demand; changes in aircraft fuel prices; disruptions in the Company's supply of aircraft fuel; the Company's ability to cost-effectively hedge against increases in the price of aircraft fuel, if it decides to do so; the effects of any technology failures, cybersecurity or significant data breaches; disruptions to services provided by third-party service providers; potential reputational or other impact from adverse events involving the Company's aircraft or operations, the aircraft or operations of its regional carriers or its code share partners or the aircraft or operations of another airline; the Company's ability to attract and retain customers; the effects of any terrorist attacks, international hostilities or other security events, or the fear of such events; the mandatory grounding of aircraft in the Company's fleet; disruptions to the Company's regional network as a result of the COVID-19 pandemic or otherwise; the impact of regulatory, investigative and legal proceedings and legal compliance risks; the success of the Company's investments in other airlines, including in other parts of the world, which involve significant challenges and risks, particularly given the impact of the COVID-19 pandemic; industry consolidation or changes in airline alliances; the ability of other air carriers with whom the Company has alliances or partnerships to provide the services contemplated by the respective arrangements with such carriers; costs associated with any modification or termination of the Company's aircraft orders; disruptions in the availability of aircraft, parts or support from its suppliers; the Company's ability to maintain satisfactory labor relations and the results of any collective bargaining agreement process with its union groups; any disruptions to operations due to any potential actions by the Company's labor groups; labor costs; the impact of any management changes; extended interruptions or disruptions in service at major airports where the Company operates; U.S. or foreign governmental legislation, regulation and other actions (including Open Skies agreements, environmental regulations and the United Kingdom's withdrawal from the European Union); the seasonality of the airline industry; weather conditions; the costs and availability of aviation and other insurance; the Company's ability to realize the full value of its intangible assets and long-lived assets; any impact to the Company's reputation or brand image and other risks and uncertainties set forth under Part I, Item 1A., ""Risk Factors,"" of the Company's Annual Report on Form 10-K for the fiscal year ended December 31, 2019, as updated by the Company's Quarterly Report on Form 10-Q for the quarter ended March 31, 2020 and the Company's Current Report on Form 8-K filed June 15, 2020, as well as other risks and uncertainties set forth from time to time in the reports it files with the SEC.",1,724,data breach,UAL - United Expects To Have Approximately $17 Billion In Available Liquidity By September 2020 - 15-Jun-20 - PRN.pdf
United Airlines,"Corporate Social Responsibility, Human Interest Groups","United's efforts to bring more women into aviation extend beyond pilots. United was also the first commercial airline to sponsor an all-female technicians team in the international aerospace skills competition and its cyber security group is comprised of approximately 40% women, which is nearly four times higher than the industry average. Additionally, United's Executive Vice President of Technology and Chief Digital Officer Linda Jojo was recently named one of the Top 50 Most Powerful Women in Technology by the National Diversity Council.",1,82,Chief digital officer,UAL - United to Host Record Number of Events Promoting Aviation Career Opportunities for Women - 03-Oct-19 - PRN.pdf
United Airlines,New Products & Services,,,,,"UAL, 0DF3B1 - LA's Newest Star The United Polaris Lounge Opens at Los Angeles International Airport - 10-Jan-19 - PRN.pdf"
United Airlines,New Products & Services,"""Every day we are using technology to improve our customers' experience and making more information available to our customers at the swipe of a finger,"" said Linda Jojo, executive vice president of technology and chief digital officer at United Airlines. ""With this updated app, we set out to bring improvements that are meaningful to all our customers, whether they travel every week or only once a year.""",1,67,Chief digital officer,"UAL, 0DF3B1 - The No. 1 Airline App Just Got Better - United Airlines Introduces Upgraded App - 24-Jan-19 - PRN.pdf"
United Airlines,Human Interest Groups,"""We're working hard every day to use technology to improve the travel experience,"" said Linda Jojo, chief digital officer at United. ""What makes this recognition so special is that our win is because of our customers who voted for us – we love knowing they value the app that we created with them in mind.""",1,55,Chief digital officer,"UAL, 0DF3B1 - United Airlines App Crowned Best of the Best with Webby Award Win - 14-May-19 - PRN.pdf"
United Airlines,New Products & Services,"""Every day 800,000 customers rely on our mobile app to book reservations, view flight statuses, check-in and access a variety of other handy travel tools we've made available through our app,"" said Linda Jojo, chief digital officer at United. ""We're constantly making updates to the app that help our customers manage their travel with us at the touch of a finger and access even more information about their flights as quickly and conveniently as possible.""",1,75,Chief digital officer,"UAL, 0DF3B1 - United Airlines Takes App to Next Level with Even More Customer Enhancements - 31-Oct-17 - PRN.pdf"
United Airlines,Human Interest Groups,"""Our journey in putting the customer at the center of everything we do is about identifying and solving issues with the travel experience, and that is exactly what this program does,"" said Linda Jojo, executive vice president of technology and chief digital officer at United Airlines. ""We saw an opportunity to not only remove the stress by preventing potential overbooked flights before they occur, but to also offer an opportunity for customers. This is the latest step in our plan to provide our customers with industry-leading transparency and control.""",1,89,Chief digital officer,"UAL, 0DF3B1 - United Airlines Takes Home CIO 100 Award for Innovative Customer Volunteer Program - 02-May-19 - PRN.pdf"
http://ir.ultabeauty.com/news-releases/news-release-details/2019/Ulta-Beauty-Announces-,"Management Changes, Company Announcements and Releases","Kecia Steelman to serve in an expanded role, taking on responsibility for Ulta Beauty’s international growth, as Chief Store Operations Officer & President, International. Monica Arnaudo promoted to Chief Merchandising Officer and will lead our merchandising and assortment strategy. Shelley Haus promoted to Chief Marketing Officer and will lead all brand building and consumer initiatives. Prama Bhatt promoted to Chief Digital Officer and will oversee digital, including digital innovation, and e-commerce.",1,71,Chief digital officer,ULTA - Ulta Beauty Announces Organizational Leadership Changes - 16-Dec-19 - NEWS_CR.pdf
https://www.unilever.com/news/press-releases/2019/unilever-announces-leadership-and-,"Company Announcements and Releases, Events and Transcripts","Nitin Paranjpe, President, Foods & Refreshment, has been appointed to the new role of Chief Operating Officer. Nitin will be responsible for all of Unilever’s go-to-market organisations, driving and co-ordinating in-year performance across our countries in line with our Divisional strategies. Hanneke Faber, currently President, Europe, has been appointed President, Foods & Refreshment. Kees Kruythoff, President, Home Care, has decided to leave Unilever after 27 years of service to pursue external opportunities. Peter ter Kulve, Chief Digital Officer and EVP South East Asia & Australasia (SEAA), has been appointed President, Home Care.",1,92,Chief digital officer,ULVR - Unilever announces leadership and organisation changes - 14-Mar-19 - NEWS_CR.pdf
,,,,,,ULVR - Unilever Plc(ULVR-GB) Schedules Investor Meeting - Day 2 for 5-December-2018 110 AM ET - 27-Nov-18 - FCSTEV.pdf
Umpqua Holdings Corporation,,"A Certified Public Accountant, Anderson began his career with  Umpqua in 2010 and quickly built a strong reputation for his analytical expertise and leadership abilities. He held a variety of ascending positions —including internal auditor, product manager, and manager of commercial bank strategy—before eventually being named Umpqua's first chief data officer. In his most recent role as director of operational excellence, Anderson oversaw key initiatives to strengthen the bank's market position and create value for shareholders. Among other responsibilities, he led a top-to-bottom organizational redesign that streamlined operations and increased efficiency, as well as simplified Umpqua's procurement process to generate additional cost savings for the bank.",1,106,chief data officer,UMPQ - Umpqua Holdings Corporation Names Drew Anderson Director Of Investor Relations - 05-Mar-19 - PRN.pdf
,Company Announcement,"PORTLAND, Ore., Dec. 13, 2017 (GLOBE NEWSWIRE) --  As an eventful 2017 marked by data breaches and natural disasters draws to a close, Umpqua Bank has released a Financial Fitness Guide to help Americans prepare financially for the year ahead. From protecting credit to managing a windfall or bonus and planning financially in case of a fire or flood, Umpqua’s 2018 Financial Fitness Guide provides a user- friendly list of actionable steps households can take to begin the new year ready for success and better prepared for the unexpected. | The Equifax data breach last September ranks among the most notable financial events in 2017 that will continue to impact Americans next year. According to Forbes, having personal financial information stolen by hackers is now the top security concern of Americans. Yet Money  magazine reported that weeks after the Equifax data breach, 81 percent of consumers had taken no concrete steps to protect their financial information. | Protecting personal credit: The Equifax data breach exposed the data of 143 million Americans, but surveys indicate few people have taken steps to protect themselves. From freezing a personal credit file to password security, Umpqua makes it easy for consumers to take action.",3,"89, 66, 43",data breach,"UMPQ, 06PZM5 - Umpqua Bank Unveils Financial Fitness Guide for New Year - 13-Dec-17 - PMZ.pdf"
U.S. Bancorp,"Conference, Webcast","U.S. Bancorp (NYSE: USB) announced today that Vice Chairman and Chief Financial Officer Terry Dolan and Chief Digital Officer Derek White will present at the BancAnalysts Association of Boston Conference. The presentation will begin at 11:30 a.m. EST on Friday, November 8, in Boston.",1,44,Chief digital officer,USB - U.S. Bancorp to Speak at the BancAnalysts Association of Boston Conference - 01-Nov-19 - BW.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules BancAnalysts Association of Boston Conference for 8-November-2019 1130 AM ET - 01-Nov-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Barclays Americas Select Franchise Conference for 14-May-2019 830 AM ET - 10-May-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Barclays Global Financial Services Conference for 13-September-2018 900 AM ET - 29-Aug-18 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Deutsche Bank Global Financial Services Conference for 28-May-2019 1015 AM ET - 21-May-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Goldman Sachs US Financial Services Conference for 11-December-2019 1050 AM ET - 05-Dec-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Investor Day for 12-September-2019 830 AM ET - 17-Jun-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Morgan Stanley U.S. Financials Conference for 12-June-2019 1015 AM ET - 05-Jun-19 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Q1 2019 Earnings Call for 17-April-2019 900 AM ET - 31-Jul-18 - FCSTEV.pdf
,,,,,,USB - U.S. Bancorp(USB-US) Schedules Sanford C. Bernstein Strategic Decisions Conference for 30-May-2019 100 PM ET - 22-May-19 - FCSTEV.pdf
U.S. Bank,"Photo/Multimedia, Merger/Acquisition","“Small businesses are a focal point for us as we transform how U.S. Bank engages with customers and how our customers interact with their money, making it easy for them to make decisions at the moment they come into contact with our technology,” said Derek White, chief digital officer at U.S. Bank. “We have an ambitious roadmap to deliver one amazing experience for our customers. Strategic acquisitions are one of the ways we are moving with speed and scale. Acquiring talech makes a lot of sense for a number of reasons, not the least of which is we share a vision for helping businesses simplify their operations and make better decisions through an integrated point-of-sale system.”",1,116,Chief digital officer,"USB - U.S. Bank Acquires talech, Gains Digital Capabilities as It Transforms Its Business for the Future - 09-Sep-19 - BW.pdf"
U.S. Bank,"Personnel, Photo/Multimedia","U.S. Bank Announces Hiring of Derek White as Chief Digital Officer  Monday, April 15, 2019 03:30:00 PM (GMT) | U.S. Bank announced today that the company has hired veteran digital leader and innovator, Derek White, as chief digital officer responsible for leading the company’s newly combined digital team. White will report to U.S. Bank chairman, president and CEO Andy Cecere and be a member of the company’s Managing Committee. | U.S. Bank has hired veteran digital leader and innovator, Derek White, as chief digital officer responsible for leading the company's newly combined digital team. (Photo: Business Wire)",3,"18, 50, 27",Chief digital officer,USB - U.S. Bank Announces Hiring of Derek White as Chief Digital Officer - 15-Apr-19 - BW.pdf
U.S. Bank,Personnel,"U.S. Bank also announces new, enterprise-focused Chief Digital Officer role that will report to the CEO | The company also announced today that it has created a new role focused on leading the company’s digital strategy across the entire enterprise. The Chief Digital Officer (CDO) role was created to establish U.S. Bank’s leadership position even more strongly for the digital age. | Cecere added: “In order for us to truly become a digital-first bank with a One U.S. Bank perspective, we need to make sure our processes, capabilities, technologies, talent and innovation-formula are optimal. The Chief Digital Officer role is a key step forward in our vision for the future.” | A search is underway for the Chief Digital Officer role, which will be a member of the Managing Committee and report directly to Cecere.",4,"16, 44, 48, 24",Chief digital officer,"USB - U.S. Bank Announces Retirement of Banking Veteran, Vice Chairman John Elmore - 05-Sep-18 - BW.pdf"
Elavon,Product/Service,"Elavon Gives Customers and Partners Enhanced Protection from Data Breaches with PCI Point-to- Point Encryption (P2PE) Validation  Tuesday, April 24, 2018 02:00:00 PM (GMT) | According to the Identity Theft Resource Center, in 2017 there were 1,579 breaches with nearly 1.8 billion records exposed. Add to that, IBM and Ponemon’s 2017 The Cost of a Data Breach  report, which estimated the average cost of a data breach at $3.62 million. Non-compliance can also result in enormous fines and penalties. Elavon’s Safe-T Link with P2PE Protect helps to reduce potential losses, while ensuring customers achieve and maintain PCI compliance. It also reduces costs and time spent on compliance initiatives. | “We expect data breach threats to continue, which is why we have been offering end-to-end encryption and tokenization solutions to our customers,” said Wally Mlynarski, Elavon’s Chief Product Officer. “The P2PE validation of our Safe-T Link solution now allows for our customers to elevate their Safe-T solution, while lowering their total cost of accepting payments by bringing substantial systems to minimized scope of their PCI compliance. It enables them to effectively defend their businesses, their customers’ card data and their reputations against cyber threats.”",3,"24, 83, 84",data breach,"USB, 05LQK1 - Elavon Gives Customers and Partners Enhanced Protection from Data Breaches with PCI Point-to-Point Encryption (P2PE) Validation - 24-Apr-18 - BW.pdf"
Elavon,Product/Service,"High-profile government data breaches in recent years have underscored the need for secure government payment processing, with government agencies seeking ways to offer citizens a one-stop-shop with both data protection and flexibility in payment acceptance options.",1,36,data breach,"USB, 05LQK1 - Elavon, System Innovators Team Up to Protect Government Payment Data - 18-Nov-16 - BW.pdf"
