who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords,path
"Marriott International, Inc.","Corporate Social Responsibility, Not For Profit Organizations","Diversity & Inclusion and Youth Employment | Implementing a foundational cross-cultural workshop and Intercultural Development Inventory (IDI), a leadership tool designed to promote diversity awareness by measuring an individual's or group's fundamental orientation to cultural differences. Promoting women's empowerment through training programs for leaders. Women represented 42 percent of participants in our Leadership Excellence Program, 18 percent of participants in the General Managers One Week Program, 33 percent of participants in the Executive Development Program, and 46 percent in the newly launched Professional Leadership Program. Supporting youth hospitality career development through programs such as Youth Career Initiative (YCI), and Marriott's World of Opportunity Europe initiative that works with charitable partners that received ‚Ç¨300,000 (approximately $400,000) cash, ‚Ç¨100,000 (approximately $130,000) in-kind, and nearly 4,000 hours of volunteerism for sponsoring more than 250 young people across Europe.",2,"6, 128","diversity, Diversity & Inclusion",MAR - Marriott's Sustainable Hotel Development Boosts Economies and Creates Jobs - 30-Jul-13 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"Marriott is being recognized for its  Global Diversity and Inclusion Council , which ensures women's development and advancement in revenue-generating and global leadership roles, and the Women's Leadership Development Initiative, which focuses on three pillars:  Leadership and Development, Networking and Mentoring, and Workforce Effectiveness.",1,44,Diversity and Inclusion,MAR - Marriott's Women Executives Help Lead the Way - 08-Feb-12 - PRN.pdf
,,"MUNICH, GERMANY--(Marketwired - Jul 24, 2013) - As a multinational FORTUNE 500 company, Marriott focuses on five global social issues: poverty alleviation, the environment, community workforce development, the well-being of children, and global diversity and inclusion. In a shining example of Marriott's Spirit to Serve, associates from the Courtyard Munich City Center joined associates from 13 other European Marriott properties in Romania to help add improvements to a local children's home.",1,71,Diversity and Inclusion,MAR - Munich Marriott Associates Hit the Road for a Good Cause - 24-Jul-13 - INW.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","BETHESDA, Md., Dec. 6, 2016 /PRNewswire/ -- Nearly 30 years ago, Marriott International established one of the first corporate diversity and inclusion programs. Today, the company is one of the most diverse in the U.S. with 64 percent of its associates representing minority groups. Opportunities are abundant with more than half of its managers starting their Marriott careers as front-line associates. | ""At Marriott, we want everyone to feel that they belong""îthat they are family; it's the true heart of an inclusive work environment,"" said David Rodriguez, executive vice president and global chief human resources officer. ""Our concept of diversity and inclusion promotes a sense of unity, with each of us having the power to be the best at our jobs and to make a positive difference for one another. This recognition from Great Place to Work and Fortune, which considers feedback from our associates, affirms that we are on the right path."" | Our culture resonates strongly with associates across the company.  Dexter Daniel, senior event services supervisor said, ""As a company, we are truly blessed to have great visionary leadership who genuinely care about associates and our valued guests. Our diversity and inclusion core values truly unite us as ""Family"" around the world in service to one another for a greater quality of life!"" | Putting People First Elevates Marriott as a Best Workplace for Diversity & Inclusion   Tuesday, December 06, 2016 04:33:00 PM (GMT) | TakeCare Movement focusing on wellbeing and happiness Emerging Leader Program for front-line and mid-level managers Talent Network Teams addressing associate-recommended business challenges with innovative solutions Diversity & Inclusion Councils promoting diverse perspectives on the business and workplace Paid parental leave, financial assistance for adoption, infertility coverage and progressive healthcare benefits Workplace and scheduling flexibility options | Today, Marriott was recognized by Great Place to Work¬Æ and Fortune as one of the 50 Best Workplaces for Diversity, 10 Best Workplaces for Latinos and 10 Best Workplaces for African Americans. | Other recognition this year included LATINA  Style Company of the Year. DiversityInc Top 10 Companies for Diversity and Black Enterprise 50 Best Companies for Diversity. The company also scored 100 percent on the Human Rights Campaign Corporate Equality Index and has placed on the FORTUNE 100 Best Companies to Work For¬Æ list each year since its inception in 1998. Similar recognition has been received in countries across the globe. | To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/putting-people- first-elevates-marriott-as-a-best-workplace-for-diversity--inclusion-300373761.html",8,"61, 91, 62, 20, 55, 32, 69, 11","diversity, Diversity & Inclusion, Diversity and Inclusion",MAR - Putting People First Elevates Marriott as a Best Workplace for Diversity & Inclusion - 06-Dec-16 - PRN.pdf
,,"Renaissance Dupont Circle Hotel is a property managed by Marriott International. Marriott has consistently received high scores on the Human Rights Campaign's Corporate Equality Index. As winners of the 2011 Capital Area Gay & Lesbian Chamber of Commerce ""Corporate Ally of the Year"" award and recipient of a perfect diversity score from the Human Rights Campaign, Marriott prides itself on having all TAG Approved¬Æ listings and fostering a long-term commitment to diversity and inclusion. For more information on Marriott's diversity initiatives, travel partners, and other unique hospitality packages, please visit, www.marriottgaytravel.com.",1,91,Diversity and Inclusion,MAR - Renaissance Dupont Circle Hotel Shows Its Capital Pride as an Official Hotel Sponsor of LGBTA Pride Festival in Nation's Capital  - 04-Jun-12 - INW.pdf
"Marriott International, Inc.",Human Interest Groups,"Hamm's athletic career is the stuff of legends. Born with a clubfoot, she wore corrective shoes as a toddler. Yet Hamm's soccer prowess kicked in at a young age, despite the many schools she attended as the daughter of an Air Force pilot. In 1987, at age 15, Hamm became the youngest soccer player on the national team.  She won the Women's World Cup in 1991 and 1999, and took Olympic gold medals in 1996 and 2004. Elected Soccer USA's ""Female Athlete of the Year"" five years in a row (1994-98), Hamm was named MVP of the Women's Cup (1995) and was the winner of three ESPY Awards, including  ""Soccer Player of the Year"" and ""Female Athlete of the Year."" In 2004, along with teammate Michelle Akers , Hamm was named to FIFA's list of the ""125 Greatest Living Soccer Players,"" the only women and only Americans to be named to the list at that time.  An outspoken pioneer for gender equality in sports, Hamm was named the greatest female athlete of the last 40 years by ESPN in 2012.",1,180,gender equality,MAR - Soccer Superstar Mia Hamm Kicks Off Residence Inn's Search for the Ultimate Soccer Mom - 06-May-14 - PRN.pdf
"Marriott International, Inc.","Accounting Issues, Corporate Social Responsibility","Executive-level approval of Human Rights & the Protection of Children training for all employees worldwide with a specific training module for security officers An on-going commitment to the Youth Career Initiative (YCI), a program that helps empower young people with the life and vocational skills they need to stave off the effects of poverty, crime and exploitation.  Marriott was instrumental in securing a $200,000 grant from the U.S. Department of State for the program Tracking and reporting the company's global carbon footprint and publicly disclosing through the Carbon Disclosure Project An equal employment opportunity (EEO) policy and global commitment to diversity & inclusion that is overseen by the Board of Directors Cash and in-kind contributions to charitable (nonprofit) organizations in 2010 that exceeded $28 million Publically stated environmental goals and performance results",1,132,Diversity & Inclusion,MAR - The Financial Times Stock Exchange (FTSE) Recognizes Marriott for Social Responsibility Leadership - 11-May-11 - PRN.pdf
"Marriott International, Inc.",Human Interest Groups,"Thought Leadership Platform to Join the Gender Equality Conversation in a Big Way with Expanded Lineup of Thought-Provoking Events Kicking off with Director Ava DuVernay at W Hollywood | NEW YORK , Feb. 23, 2018 /PRNewswire/ -- It's time for women to speak up as never before. And, perhaps, most importantly, it's time for people to LISTEN to What She Said . W Hotels today announces an exciting next step for What She Said , the brand's popular initiative that celebrates femininity ""ì in all its forms, nuances and glory. Here, femininity is defined by experience, not confined by gender. Since launching in 2016, What She Said  has given a platform to icons of culture like  Diane von Furstenberg, Jenna Lyons , Rachel Zoe, LeToya Luckett , Tig Notaro, Cheryl Hines, and NIIA, among others, with over 40 well-attended and stimulating What She Said  events to date. Now, as conversations in our society evolve, so too will the What She Said  platform, which will focus on providing safe spaces for conversation to drive progress in the gender equality movement by bringing in provocative speakers, cultivating community, and sparking conversation that inspires, educates, and enlightens. In addition to panels hosted with experts of industry around the world, W will host at least one intimate dinner each month, bringing captivating, behind-closed- doors conversations about modern issues of equality to the global stage through curated podcasts, videos and livestreamed content. | ""W Hotels has always been a bold advocate and active participant in global conversations around equality,"" said Anthony Ingham, Global Brand Leader, W Hotels Worldwide. ""The next iteration of  What She Said  will once again offer a global platform for essential conversations to be heard, navigating the challenges and triumphs of work, love, play and everything in between. This is a defining time for gender equality, not just in the U.S., and our global presence gives us the opportunity to foster meaningful discussions in a safe space, rooted in the idea that change comes from a place of understanding and positivity.""",3,"28, 208, 101",gender equality,MAR - W Hotels Re-Ignites The What She Said Conversation - 23-Feb-18 - PRN.pdf
Marriott Hotel Manila,Human Interest Groups,"MANILA, Philippines, July 10, 2018 /PRNewswire/ -- Marriott International (NASDAQ: MAR) has a long- standing history of valuing diversity and inclusion in its organization. As the first hospitality company making these key values central to its growth as a business, the Women Leadership Development Initiative, first introduced in 1999, has paved the way to encourage more women to assume leadership roles within the company and achieve their career aspirations. | Diversity makes us more capable, competitive and strategic,"" shares Victor Clavell, Area Vice-President, the Philippines, Marriott International. ""Ever since the days of our co-founder,  Alice S. Marriott, women have powered our growth and I am personally committed to ensuring their continued success.""",2,"69, 42","diversity, Diversity and Inclusion",MAR - Women Leadership Marriott International Appoints Two Filipinas as General Managers to Take the Lead of Two New Hotels - 10-Jul-18 - PRNA.pdf
"Marriott International, Inc.","Corporate Social Responsibility, Human Interest Groups","The brand's 2018 lineup is supported by Marriott International's #LoveTravels initiative. Since 2014, #LoveTravels represents Marriott's long standing commitment to diversity and inclusion and celebrates travelers around the world who also are dedicated to inclusion, equality, peace, and human rights. In 2018, our #LoveTravels Pride celebrations will support Casa Ruby and The Matthew Shepard Foundation.",1,55,Diversity and Inclusion,"MAR - Worldwide Pride W Hotels Debuts Series Of LGBTQ+ Destination Guides In Unexpected Locales, With Video Diaries Featuring Carmen Carrera, Ph... - 04-Jun-18 - PRN.pdf"
,,"""We're thrilled to have Marriott as our official hotel partner. Marriott is a corporate leader in diversity and inclusion and it is great that they are supporting the Gay Games,"" says 2014 Gay Games Co-Chair Steve Sokany. ""We look forward to a strong partnership that will help make the ninth Gay Games one of the best ever."" | ""We are so proud to be a platinum sponsor for the Gay Games,"" said Joanna Todd, vice president of segment marketing for Marriott International. ""As a company that is committed to diversity and inclusion, becoming the official hotel partner is a natural extension of our ongoing commitment to this community. We know we have LGBT guests, along with their families and friends and we want them to feel comfortable during their stays. Diversity and inclusion is woven into the fabric of our culture and we are committed to welcoming all. And supporting the Gay Games is now part of that welcoming tradition."" | Marriott has earned top scores on the Human Rights Campaign's Corporate Equality Index over the past few years. In 2012, Marriott Executive Vice President Kathleen Matthews was presented the Ally for Equality Award by the Human Rights Campaign and its LGBT ""Be You, With Us"" Pride campaign was a finalist for the prestigious GLAAD Amplifier Award. A participant in the National Gay and Lesbian Chamber of Commerce supplier diversity program, Marriott also was one of the first hotel chains to offer equal same-sex partner benefits to it employees more than a decade ago. For more information or reservations, please visit our website at www.marriott.com or  www.marriott.com/gaytravel.",3,"57, 102, 106","diversity, Diversity and Inclusion","MAR, 06P62J - Marriott Goes Platinum to Support 2014 Gay Games - 09-Aug-13 - INW.pdf"
"Marriott International, Inc.",Human Interest Groups,"BETHESDA, Md., Dec. 12, 2016 /PRNewswire/ -- Arne Sorenson, President and Chief Executive Officer of Marriott International (NASDAQ: MAR), has been named 2016 Washington Business Journal CEO of the Year. According to the Washington Business Journal, this award recognizes high performing CEOs who have demonstrated vital leadership and business savvy to guide their organizations to success. The news organization noted that Mr. Sorenson was selected for his strong record of innovation at Marriott, commitment to diversity and inclusion in the workplace, and contributions to the Greater Washington, D.C. , community.",1,90,Diversity and Inclusion,"MAR, 0BF8K4 - Marriott International's Arne Sorenson Named 2016 Washington Business Journal CEO of the Year - 12-Dec-16 - PRN.pdf"
,Company Announcement,"Marriott has consistently been recognized for its outstanding workplace and http://www.marriott.com/diversity"">diversity and inclusion programs.  As a leader in supplier diversity, in 2014 Marriott has been named Corporation of the Year by the National Gay & Lesbian Chamber of Commerce. For a comprehensive list of accomplishments, click http://news.marriott.com/awards-and- recognition.html"">Awards and Recognition.  | ""As a global hospitality leader, Marriott believes our policies must create the environment where all people come to work fired up to succeed and able to focus on our guests,"" said David Rodriguez, Chief Human Resources Officer and Chief Diversity Executive, Marriott International. ""Every individual, whether an associate or guest must feel equally welcomed, safe and respected when they enter one of our properties. These are core values that make us very proud of this distinction from the Human Rights Campaign.""",2,"50, 81","diversity, Diversity and Inclusion","MAR, MAR - Marriott Earns 100% Perfect Ranking on 2015 Corporate Equality Index - 19-Nov-14 - PMZ.pdf"
,Company Announcement,"""We're pleased that our sustainability performance is continuing to improve globally. In the U.S. nearly 50 percent of our portfolio recently earned TripAdvisor GreenLeader‚Ñ¢  status thanks to our work and the use of tools like Green Hotels Global,"" said Denise Naguib, vice president of sustainability and supplier diversity. ""Our supply chain focus, which ties to our sustainability and commitment to diversity and inclusion, has also progressed with our achievement of 75 percent spend with sustainable suppliers through MindClick Global's Sustainability Index for furniture, fixtures and equipment and $468 million in spend with diverse suppliers."" | Marriott's reporting approach this year was to present the issues that matter most to its stakeholders in concise, simplified reports that can be accessed, read and shared online or via social media, especially by its ""next generation"" associates and customers. The issue reports include: Workforce Development; Environmental Performance; Stakeholder Engagement and Policy Advocacy; Global Diversity and Inclusion; Health, Safety and Wellbeing; Responsible Sourcing; Business Model and Sustainability Strategy; Business Ethics and Human Rights; Community Engagement and Natural Capital.",2,"94, 78",Diversity and Inclusion,"MAR, MAR - Marriott International Conservation Measures on Track to Meet 2020 Goals - 14-Aug-14 - PMZ.pdf"
,Product / Services Announcement,"Marriott was applauded for its senior leadership commitment to women's advancement. Through its Global Diversity and Inclusion Council, chaired by Mr. Sorenson, and its Women's Leadership Development Initiative, Marriott engages senior leaders to increase the presence of women in management and encourage current women leaders to drive organizational success. In addition, the Board of Directors' Committee for Excellence monitors progress and provides strategic oversight across the full spectrum of diversity and inclusion. | Marriott's emphasis on talent development, diversity and inclusion and wellbeing has landed the company on many best places to work lists, including `LATINA Style 50 Best Companies, National Association of Female Executives Top 10 Companies, FORTUNE100 Best Companies to Work For and DiversityInc Top 50 Companies. Marriott has also consistently received global recognition as one of the world's best employers by organizations such as Fortune magazine, Great Place to Work¬Æ Institute and Aon.",2,"72, 73",Diversity and Inclusion,"MAR, MAR - Marriott International Recognized as One of the 100 Best Workplaces for Women - 30-Sep-15 - PMZ.pdf"
Wells Fargo & Company,Personnel,"Paschall is a graduate of Howard University. She serves on the Consortium of Chief Diversity Officers at Georgetown University and Patton Boggs' Diversity Advisory Board. She is also a member of the Executive Leadership Council and a graduate of Leadership Washington. | Wells Fargo & Company (NYSE: WFC) announced today that Jimmie Walton Paschall has been named executive vice president for Enterprise Diversity and Inclusion. Paschall will be based in Washington, D.C. and report to Jon Campbell, executive vice president and head of Wells Fargo's Social Responsibility Group. When her appointment becomes effective on January 17, she also will join the company's Management Committee. | In her role, Paschall will lead Wells Fargo's enterprise diversity and inclusion efforts, which includes consulting with and providing guidance to the company's various lines of business, leading the company's Enterprise Diversity Council and Team Member Network programs, and reporting to senior management and the Board of Directors on the company's progress in these areas. | ""Diversity is one of Wells Fargo's core values and a personal priority of mine,""ù said Wells Fargo Chairman and CEO John Stumpf. ""Wells Fargo can't be one of the world's great companies unless we're also recognized as a leader in diversity and inclusion. Jimmie's experience in leading award-winning programs and teams will help us realize this goal."" | Wells Fargo Names Jimmie Walton Paschall EVP, Enterprise Diversity & Inclusion  Wednesday, December 07, 2011 02:00:00 PM (GMT) | Paschall joins Wells Fargo from Marriott International, where she most recently served as global diversity officer and senior vice president of external affairs. Prior to that, she served as executive vice president of external affairs at Volunteer America, Inc. and held executive positions in human resources and corporate relations with XO Communications, Sodexho and Host Marriott Services Corporation (now HMSHost Corporation).",6,"41, 62, 55, 57, 18, 61","Chief Diversity Officer, diversity, Diversity & Inclusion, Diversity and Inclusion","MAR, WFC, 06DJ7H... - Wells Fargo Names Jimmie Walton Paschall EVP, Enterprise Diversity & Inclusion - 07-Dec-11 - BW.pdf"
,,,0,0,,MAS - Masco Corp.(MAS-US) Schedules Q2 2020 Earnings Call for 30-July-2020 900 AM ET - 25-Jun-20 - FCSTEV.pdf
"Mattel, Inc.",Licensing & Marketing Agreements,"Barbie¬Æ Is Christian Siriano's Latest Muse In One-of-a-Kind Collection Highlighting Body Diversity   Tuesday, September 19, 2017 03:30:00 PM (GMT) | The Barbie Fashionistas segment continues to exceed expectations, as sales of the line see high double- digit growth globally. Diversity continues to roll out across brand content, marketing and product, including the Fantasy, Entertainment and Careers segments.  | View original content with multimedia: http://www.prnewswire.com/news-releases/barbie-is-christian-sirianos- latest-muse-in-one-of-a-kind-collection-highlighting-body-diversity-300521897.html",3,"19, 37, 7",diversity,MAT - Barbie¬Æ Is Christian Siriano's Latest Muse In One-of-a-Kind Collection Highlighting Body Diversity - 19-Sep-17 - PRN.pdf
"Mattel, Inc.",Award,Demonstrated organizational competency and accountability around LGBTQ diversity and inclusion,1,10,Diversity and Inclusion,MAT - Mattel Earns Top Marks in 2020 Corporate Equality Index - 21-Jan-20 - BW.pdf
,,,0,0,,"MAT - Mattel, Inc.(MAT-US) Schedules Analyst Meeting - Toy Fair for 17-February-2017 130 PM ET - 09-Jan-17 - FCSTEV.pdf"
,,,0,0,,"MAT - Mattel, Inc.(MAT-US) Schedules Analyst Meeting - Toy Fair for 21-February-2020 130 PM ET - 15-Jan-20 - FCSTEV.pdf"
,,,0,0,,"MAT - Mattel, Inc.(MAT-US) Schedules Analyst Meeting for 16-February-2018 130 PM ET - 17-Jan-18 - FCSTEV.pdf"
,,,0,0,,"MAT - Mattel, Inc.(MAT-US) Schedules Q4 2019 Earnings Call for 13-February-2020 500 PM ET - 23-Jan-20 - FCSTEV.pdf"
Mattel,"Environmental Conservation, Human Interest Groups","The collaboration was launched today at the United Nations Headquarters in a roundtable event supported by Actress, Filmmaker and Activist Olivia Wilde New Thomas & Friends Season 22 ""Big World! Big Adventures!"" Debuts Today on Nickelodeon to Explore Themes, From Gender Equality to Clean Water, Inspired by Sustainable Development Goals Show's Look and Feel Has Also Evolved To Better Reflect What Today's Parents and Kids Expect. | As part of the brand relaunch,  the Thomas & Friends production team collaborated with the UN Department of Public Information's Creative Community Outreach Initiative to develop content inspired by 6 of the 17 SDGs that were most appropriate for a preschool audience and fitting to the Thomas & Friends brand values. This included the SDG's #4 Quality Education; #5 Gender Equality; #6 Clean Water and Sanitation, #11 Sustainable Cities and Communities; #12 Responsible Consumption and Production, and #15 Life on Land. This collaboration will further come to life with parent tips, activity sheets and short-form content available on a new microsite AllAboardForGlobalGoals.com that launches today. The content and parent targeted materials looks to  introduce preschoolers around the world to the concept of global citizenship and start meaningful conversations between parents and children. | Following market research with children and parents around the world  to help transform the 70 year old brand, the show will have a more contemporary feel, a brand-new theme tune and a refreshed Steam Team ensuring gender equality across the show. This all-new format series launching today in the Nick Jr. preschool block on Nickelodeon, will feature faster-paced action, increased humor and music, new international friends, animals and exciting fantasy elements. The key highlights include:  | New Steam Team: A new gender-balanced Steam Team will be introduced, made up of three male and three female characters as well as Thomas.  This change will deepen the brand's engagement with girls who represent over 40% of the show's viewership and provide a strong message of gender equality to the young audience.",4,"66, 132, 75, 53",gender equality,MAT - Thomas & Friends Launches Collaboration With the United Nations to Inspire the Next Generation of Global Citizens - 07-Sep-18 - PRN.pdf
"Mattel, Inc.","Event, Photo/Multimedia","Mattel, Inc. (NASDAQ:MAT), proud partner of  Special Olympics since 2005, today announced that 50 employee volunteers will serve as Team Mattel at the 2011 Special Olympics World Games, bringing the spirit of ""playing together""ù through volunteerism to Athens, Greece. The employee volunteers were selected from Mattel locations in 20 countries around the world to come together in the spirit of diversity and inclusion.",1,63,Diversity and Inclusion,"MAT, MAT - Mattel Takes Power of Play to Special Olympics World Games with Largest Global Team of Corporate Volunteers - 23-Jun-11 - BW.pdf"
,,,0,0,,MFC - Manulife Financial Corp.(MFC-CA) Schedules Investor Day for 27-June-2018 800 AM ET - 15-Feb-18 - FCSTEV.pdf
,,,0,0,,MFC - Manulife Financial Corp.(MFC-CA) Schedules Q2 2020 Earnings Call for 6-August-2020 800 AM ET - 18-May-20 - FCSTEV.pdf
,,,0,0,,MFC - Manulife Financial Corp.(MFC-CA) Schedules Q3 2018 Earnings Call for 8-November-2018 800 AM ET - 03-Oct-18 - FCSTEV.pdf
,,,0,0,,MFC - Manulife Financial Corp.(MFC-CA) Schedules Q4 2018 Earnings Call for 14-February-2019 800 AM ET - 14-Jan-19 - FCSTEV.pdf
John Hancock,"Corporate Social Responsibility, Human Interest Groups",the efforts of its PROUD (Professionals Reaching Out for Unity and Diversity) employee community to promote an inclusive workplace the company's commitment to offer the same benefits coverage to same sex and heterosexual couples the sponsorship of local organizations that aim to make a difference to the LGBTQ community,1,49,diversity,"MFC, 071MGK - John Hancock Earns Top Marks in 2018 Corporate Equality Index - 09-Nov-17 - PRN.pdf"
Manulife Financial Corporation,,,0,0,,"MFC, 0945, MFC... - Manulife Investment Management's Frances Donald and Catherine Milum Named Top 100 Most Powerful Women in Canada - 20-Nov-19 - CNW.pdf"
"Strategic Insight: ICI Confidential. Direct Sold mutual funds, fund-of-","Earnings, Dividends & Forecasts","In Japan, Manulife Japan was honoured as one of the four Best Employers in 2016 in  Japan by Aon Hewitt. The award recognized Manulife's focus on people as a critical part of its strategy with multiple programs to promote diversity and inclusion, talent development and a positive working environment.",1,49,Diversity and Inclusion,"MFC, 945, MFC - Manulife Reports 3Q16 Net Income of $1.1 Billion and Core Earnings of $1 Billion, Strong Growth in Asia, and Positive Net Flows ... - 10-Nov-16 - PRNE.pdf"
"Strategic Insight: ICI Confidential. Direct Sold mutual funds, fund-of-funds and ETF's are excluded. Organic sales","Earnings, Dividends & Forecasts","In Japan, Manulife Japan was honoured as one of the four Best Employers in 2016 in  Japan by Aon Hewitt. The award recognized Manulife's focus on people as a critical part of its strategy with multiple programs to promote diversity and inclusion, talent development and a positive working environment.",1,49,Diversity and Inclusion,"MFC, MFC - Manulife reports 3Q16 net income of $1.1 billion and core earnings of $1 billion, strong growth in Asia, and positive net flows in Wea... - 10-Nov-16 - PRN.pdf"
John Hancock,New Products & Services,"Gender Equality: The strength of a company's commitment to gender equality, the percentage of women in senior management and the strength of gender diversity programs and anti-discrimination policies.    Climate Action: The strength of a company's climate goals and commitment to renewable energy, the reduction of greenhouse gases across all operations and the percentage of revenue from clean and renewable energy products and services.   Better Health: Steps companies have taken to set employee health and safety programs, the promotion of low-cost medical devices and medicines globally and the percentage of revenue spent on R&D for rare diseases.   Clean Water: A company's percentage of revenue from products used in water filtration and treatment, the number and severity of water pollution incidents and the commitment to improving water use in operations.   Reduce Waste: A company's percentage of revenue from recycling and waste reduction operations, their percentage of revenue from resource-efficient materials, products and services and their ongoing reduction of packaging and end-consumer waste from products.   Quality Work: A company's employee turnover and layoff history, their presence of strong training and development programs and the number and severity of employee safety incidents, including within the supply chain.   Modern Cities: A company's efforts to foster innovation to make cities inclusive, safe, resilient, and sustainable, such as the percentage of revenue generated from green buildings and the number and severity of data privacy incidents.   Shared Prosperity: A company's commitment to providing financial access, including loans and investments, in underserved communities, the percentage of revenue from businesses supporting food production and commitment to greater access to basic nutrition.",1,261,gender equality,"MFC, MFC, MFC... - COIN, A Values-Based Investment Platform, Launches to Offer Personalized Portfolios Aligned with United Nations Sustainable De... - 04-Mar-19 - PRN.pdf"
John Hancock,,-  Public health: 84 percent -  Sustainable development: 79 percent -  Environmental issues or planet health: 78 percent -  Workplace quality: 77 percent -  Equal access to prosperity: 76 percent -  Gender equality: 74 percent,1,35,gender equality,"MFC, MFC, MFC... - New Study Finds Only 23% of American Consumers Believe They Have Power to Make Change, Despite a Desire to See Progress - 18-Jun-19 - PRN.pdf"
,,,0,0,,MPC - Marathon Petroleum Corp.(MPC-US) Schedules Q2 2020 Earnings Call for 3-August-2020 930 AM ET - 12-Jun-20 - FCSTEV.pdf
Microsoft Corp.,Human Interest Groups,Diversity and Inclusion Changemaker ¬∑  Winner: Reverie Language Technologies ¬∑  Finalist: Dynamic Objects Finalist: DataChangers ¬∑  Finalist: KPMG UK,1,19,Diversity and Inclusion,MSFT - Microsoft announces 2019 Partner of the Year Award winners and finalists - 06-Jun-19 - PRN.pdf
,,,0,0,,MSFT - Microsoft Corp.(MSFT-US) Schedules Annual General Meeting for 28-November-2018 1100 AM ET - 18-Sep-18 - FCSTEV.pdf
,,,0,0,,MSFT - Microsoft Corp.(MSFT-US) Schedules Annual General Meeting for 29-November-2017 1100 AM ET - 10-Aug-17 - FCSTEV.pdf
,,,0,0,,MSFT - Microsoft Corp.(MSFT-US) Schedules Annual General Meeting for 4-December-2019 1100 AM ET - 18-Sep-19 - FCSTEV.pdf
,,,0,0,,MSFT - Microsoft Corp.(MSFT-US) Schedules Wells Fargo Securities Technology Summit for 4-December-2018 1030 AM ET - 16-Nov-18 - FCSTEV.pdf
Microsoft Corp.,"Corporate Social Responsibility, Human Interest Groups","In addition to unveiling the Kodu Challenge, Microsoft recently launched two new Imagine Cup competitions that focus on women and female technology innovators. The Women's Empowerment Award was established in partnership with UN Women, the U.N. organization working to accelerate gender equality and the empowerment of women, and will be awarded to two student teams of any gender that create projects that best address issues impacting women globally. Microsoft also announced the Women's Athletics App Challenge, in partnership with the Seattle Storm women's basketball team, which encourages female developers, innovators and entrepreneurs to create software related to sports, health or fitness.",1,101,gender equality,MSFT - Microsoft Introduces Imagine Cup Competition for Young Students - 19-Mar-13 - PRN.pdf
"The NPD Group/Retail Tracking Service (U.S., Canada, Australia, New Zealand), November 2012",New Products & Services,,0,0,,"MSFT - Microsoft premieres Xbox One X, world's most powerful console - 11-Jun-17 - PRN.pdf"
Microsoft Corp.,,"Today's announcement coincides with World Teachers' Day, established in 1994 by the United Nations Educational, Scientific and Cultural Organization (UNESCO) to celebrate the profession and to promote international standards for teaching. This year's theme is ""teachers for gender equality,"" and earlier this year Microsoft joined UNESCO's global partnership addressing the growing social and economic issue of unequal education opportunities and low literacy rates for women and girls across the world. More information on the importance of gender equality is available at Education Insights.",1,83,gender equality,MSFT - Microsoft Recognizes the World's Most Innovative Schools - 05-Oct-11 - PRN.pdf
Microsoft Corp.,Human Interest Groups,"The Women's Empowerment Award was established in partnership with UN Women, the U.N. organization working to accelerate gender equality and the empowerment of women, and will be awarded to two student teams of any gender that create projects that best address issues impacting women globally. Registration also is now open for the Women's Athletics App Challenge , in partnership with the Seattle Storm women's basketball team, which inspires female developers, innovators and entrepreneurs to create software related to sports, health or fitness. | UN Women is the UN organization dedicated to gender equality and the empowerment of women. A global champion for women and girls, UN Women was established to accelerate progress on meeting their needs worldwide. www.unwomen.org",2,"82, 35",gender equality,MSFT - Microsoft Unveils New Imagine Cup Competitions With a Focus on Women - 20-Feb-13 - PRN.pdf
Microsoft Corp.,Licensing & Marketing Agreements,"Governments, universities, companies, research institutions and others have joined together to tap the potential of the Cascadia region to create new and exciting economic opportunities while celebrating cultural diversity and inclusion. | Greg D'Avignon, President and CEO, Business Council of  British Columbia: ""The BC and Washington State economies were among the strongest in North America  last year, due in large part to the diversity of our talent, technology and natural assets. Our two great countries, working in collaboration through the Cascadia Corridor, can make the Pacific Northwest a globally dominant digital innovation cluster that will benefit the future health and prosperity of our people, environment and economies for decades to come.""",2,"31, 79","diversity, Diversity and Inclusion",MSFT - New partnerships advance the Cascadia Innovation Corridor - 12-Sep-17 - PRN.pdf
Hispanic Information Technology Executive Council,Human Interest Groups,"Every year, HITEC recognizes an organization that contributes to the advancement of technology while demonstrating proactive leadership in promoting diversity and inclusion. HITEC is proud to recognize Microsoft as Corporation of the Year for 2019. | ""For Microsoft to fulfill its mission to empower every person and every organization on the planet to achieve more, we must strive for a diverse workforce and an inclusive culture,"" said Andy Erlandson, Microsoft General Manager. ""We are fostering diversity and inclusion through our partnership with HITEC by supporting and promoting the personal and professional growth of our Hispanic and Latinx professionals. We are extremely proud to be recognized by HITEC as the 2019 Corporation of the Year."" | HITEC is the premier global executive leadership organization of senior business and technology executives. Part of the organization's mission is to celebrate and increase Hispanic representation, building stronger technology and executive leaders in the diversity-challenged technology industry.",3,"35, 78, 37","diversity, Diversity and Inclusion","MSFT, 078TFM - HITEC Recognizes Microsoft as Corporation of the Year During the HITEC Awards Gala - 10-Oct-19 - PRN.pdf"
