identifier,headline,date,source,who_wrote_the_piece,subject,relevant_text,paragraphs,words,keywords
KEY,"Margot James Copeland, Director Of Philanthropy And Civic Engagement At KeyBank, To Retire In 2019",28-Feb-19,PRN,KeyCorp,Human Interest Groups,"In her role, Copeland has guided KeyBank's strategic philanthropic investments in education, neighborhood prosperity, workforce development and community service. Copeland's leadership has led to KeyBank's appearance on the Points of Light Foundation's annual ""Civic 50"" list as one of America's fifty most community-minded companies. KeyBank has appeared on the list five consecutive times from 2013 to 2018. KeyBank ranked as the #1 financial services company on the ""Civic 50"" in 2014, 2017 and 2018. Copeland also served as KeyBank's Chief Diversity Officer from 2001-2012. During that time Key garnered multiple awards for diversity and inclusion, including recognition as a DiversityInc. Top 50 Company.",1,103,Chief Diversity Officer
"05F5B3, IBM, 071Y40",Michigan State University to Introduce Students to Analytics and Big Data Using IBM Watson,7-Sep-12,PRN,IBM,,,0,0,
KEY,"Nearly 8,300 KeyCorp Employees Nationwide to Participate in Annual Day of Community Service",24-May-11,PRN,KeyCorp,Corporate Social Responsibility,"""As a bank, we help to improve the financial infrastructure of the cities and towns in which we do business,"" notes Beth Mooney, KeyCorp's chairman and chief executive officer.  ""We also assist people and communities to achieve economic self-sufficiency, primarily through supporting financial education and workforce development programs that foster diversity and inclusion.  Neighbors Day comes from the heart: it reflects our employees' commitment and desire to make a very personal contribution.""",1,72,Diversity and Inclusion
JPM,"New LinkedIn Live Career Readiness Series Brings Advice, Tips to 2020 HBCU Graduates and Students",23-Jun-20,PRN,JPMorgan Chase & Co.,Human Interest Groups,"The first episode, ""Re-Inventing Your Career in Transformative Times,"" will be livestreamed today at  2 p.m. EST on the JPMorgan Chase LinkedIn channel, and will feature a discussion between  Brian Lamb, the firm's Global Head of Diversity & Inclusion, and Sekou Kaalund, the Head of Advancing Black Pathways (ABP). They'll discuss what it takes to establish yourself in a new firm in a virtual environment, how to succeed in the corporate world as a minority, and transferring your skills to a new field if you're looking for a change.",1,89,Diversity & Inclusion
"JNJ, MRNA",New York Times Sunday Edition Summary,3-May-20,SA,,"Media Summaries, Sunday NYT Summary","Joe Biden has been accused of committing sexual assault against a former employee named Tara Reade in 1993; Biden vehemently denied the allegations on Friday. The accusation presents a dilemma for supporters of the #MeToo movement, who must decide between abandoning their own call to ""believe women"" and abandoning the only person standing in the way of another term for President Trump, who has also been accused of sexual assault.",1,70,sexual assault
NWL,Newell Brands Announces Appointment of Ravi Saligram as Chief Executive Officer,30-Jul-19,BW,Newell Brands,Personnel,"Saligram comes to Newell Brands with an extensive background in consumer brands, omnichannel commerce and global operations, and a proven record of building a pipeline of best-in-class talent, with a focus on diversity and inclusion. He is currently Chief Executive Officer and a director of Ritchie Bros. Auctioneers Incorporated. Over the past five years, he successfully drove a significant strategic, operational and cultural transformation of that company to a multi-channel, digitally savvy, technology-enabled world leader in its field. Prior to that, Saligram served as Chief Executive Officer of OfficeMax Incorporated, where he drove innovation and evolved the company from an office products distributor to an omnichannel provider of workplace products, exiting the company after his successful championship of the merger of equals with Office Depot. From 2003 through 2010, Saligram served in executive management positions with ARAMARK Corporation, a global food services company, including President of ARAMARK International and Chief Globalization Officer and Executive Vice President. From 1994 through 2002, he served in various capacities for the InterContinental Hotels Group, a global hospitality company, including President of Brands and Franchise for North America; Chief Marketing Officer and Managing Director, Global Strategy; President, International; and President, Asia Pacific. Earlier in his career, Mr. Saligram held various general and brand management roles at S.C. Johnson & Son, Inc. both in the United States and overseas. He began his career at Leo Burnett Company. Mr. Saligram holds an MBA from the University of Michigan, Ann Arbor, and an electrical engineering degree from Bangalore University, India. He has served on the Board of Directors of Church & Dwight Co., Inc. since 2006.",1,268,Diversity and Inclusion
NWL,Newell Brands appoints Ravi Saligram as new CEO,30-Jul-19,SA,,"Corporate Actions, Management Changes  Related Stories:","Newell Brands announced the appointment of Ravi Saligram as President and CEO, and a member of the Newell Brands board, effective 2-Oct-19. Saligram comes to Newell Brands with an extensive background in consumer brands, omnichannel commerce and global operations, and a proven record of building a pipeline of best-in-class talent, with a focus on diversity and inclusion. He is currently CEO and a director of Ritchie Bros. Auctioneers Incorporated",1,69,Diversity and Inclusion
"023530, AIR, BA...",StreetAccount Summary The Economist print edition,19-Oct-17,SA,,"News - US, Media Summaries, Economist Summary","Ridding the workplace of sexual harassment | While workplace norms have changed over the past few decades, no industry is immune to sexual harassment, as the key elements of power, impunity, and silence remain present throughout the business world. Failing to deal with harassment is usually bad for business -- firms that tolerate it will lose female talent, and the market will punish them. Firms must also be careful not to make matters worse with overzealous rules.",2,"6, 70",sexual harassment
"AAPL, AMZN, BRK.B...",StreetAccount Summary The Economist print edition,1-Feb-18,SA,,"Media Summaries, Economist Summary","On 26-Jan WSJ published an investigation detailing several allegations that amount to a decades-long spree of sexual misconduct by Wynn Resorts (WYNN) CEO Steve Wynn. The company's board has appointed a special committee to investigate the reports, the accuracy of which Wynn denies. Wynn's control over Wynn Resorts is near-absolute, and the outcome of the inquiry may significantly impact the business.",1,61,sexual misconduct
"AMZN, ASRT, DLAR...",StreetAccount Summary The Economist print edition,6-Apr-17,SA,,"News - US, Media Summaries, Economist Summary","Around 50 big companies pulled advertising from Bill O'Reilly's program ""The O'Reilly Factor"" this week, after the New York Times revealed a history of sexual harassment accusations against the Fox News anchor. All eyes are now 21st Century Fox (FOXA) Chairman Rupert Murdoch, who must decide whether to keep or oust the network's greatest asset. The company has supported O'Reilly in an initial statement.",1,64,sexual harassment
TLRD,Tailored Brands Releases 2018 Sustainability Report,23-Jan-19,BW,"Tailored Brands, Inc.",,"In addition, the 2018 report details the Company’s sustainability strategy and governance, employee benefits and employee training and development programs, diversity & inclusion commitment, efforts to improve factory working conditions, dedication to cybersecurity and privacy, community giving and volunteerism, and energy conservation, waste diversion, reduction of use of fossil fuels and other green practices.",1,54,Diversity & Inclusion
K,The King Center Honors Kellogg Company with Salute to Greatness Award,20-Jan-20,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","Nourishing 1 billion people with our foods Feeding 375 million people in need through food donations and expanded child feeding programs Nurturing the planet as it supports 1 million farmers, especially women smallholders and workers Conserving natural resources all along the value chain, from responsibly sourcing ingredients and reducing food waste, to providing recyclable, reusable or compostable packaging Encouraging employee volunteerism, ensuring an ethical supply chain and supporting diversity and inclusion Living our founder's values by advocating on behalf of hungry children everywhere and engaging 1.5 billion people to help address the important issue of food security.",1,97,Diversity and Inclusion
K,Uniting to Be Kind in Honor of National Friendship Day,5-Aug-19,PRN,https://nces.ed.gov/programs/crimeindicators/ind_10.asp,Human Interest Groups,,0,0,
IBM,USHCC Congratulates IBM for Winning NMSDC's 2013 Corporation of the Year Award,1-Nov-13,PMZ,,Government News,"""For decades, IBM has distinguished itself as a true champion of supplier diversity. This company recognizes that working with minority-owned firms is critical to their future commercial success, and quite frankly, a smart business practice that adapts to the economy of the new America,"" said USHCC President & CEO Javier Palomarez. ""The USHCC is proud of IBM's continued accomplishments in the arena of diversity and inclusion, and we commend the NMSDC for honoring this world-renowned brand for their dedicated work in fostering the growth of American's diverse business communities."" | IBM is a founding member of the Billion Dollar Roundtable (BDR), an international coalition of 18 companies that individually invests more than $1 billion with minority-owned suppliers each year. In 2011, IBM celebrated 40 years of supplier diversity, and continues to expand its alliances with minority-owned businesses. | IBM's continued success proves that supplier diversity can lead to profitable returns. According to a study conducted by the Hackett Group, an internationally based business consulting firm, companies with diverse supply chains see a 133% greater return on investments, when compared to their counterparts. The same report also discovered that companies working with minority-owned businesses spend 20% less on their operations, and have procurement teams half the size of their competitors.",3,"89, 47, 71","diversity, Diversity and Inclusion"
K,"Veteran, IT Engineer, Cheer Dad One Kellogg employee's story on work",life balance - 20-Nov,19,Kellogg Company,,,0,0,
K,"Veterans Valued, Troops Supported As Kellogg Company Continues Longstanding Commitment To Military Service",9-Aug-12,PRN,Kellogg Company,"Corporate Social Responsibility, Human Interest Groups","""It's a way to honor and thank those who serve, have served or made sacrifices while their friends, colleagues and family served,"" said Mark King, Kellogg's Chief Diversity & Inclusion Officer. ""Supporting our veterans also allows Kellogg to strengthen our ability to recruit and engage these talented individuals who have unique skills, experiences and challenges when returning to civilian life."" | With so many Kellogg employees having military service, along with numerous employees who are family members and supporters of loved ones in the military, Kellogg Company was inspired to develop KVets & Supporters, a new Employee Resource Group (ERG). ERGs are voluntary affinity groups that allow employees to connect on common dimensions of diversity. KVets & Supporters seeks to engage employees with service experience, assist with our veteran recruiting efforts, improve the onboarding of new employees who are veterans and help strengthen our position as a company of choice for veterans and their supporters.",2,"60, 94","Diversity & Inclusion, diversity"
"K, 063NCT",What These NAACP Law Fellows Say They Learned & Surprised Them about Kellogg,25-Aug-16,PRN,Kellogg Company,Human Interest Groups,"""While touring the manufacturing facility, I felt like a kid in a candy store,"" said  Fernando Kirkman of the University of Maryland School of Law. ""But it's also clear that for Kellogg, diversity and inclusiveness is not just a catch phrase; it is a deliberate business model that permeates every facet of the company."" | At Kellogg, we are a company with a heart and soul. We believe in diversity of thought and diversity of people across the board. We encourage all of the 2016 NAACP Law Fellows to be intentional and thoughtful game changers. By sponsoring these important programs, we are living our K Values,  along with our commitment to equality that brings value to all people.",2,"54, 63",diversity
K,Working to Protect the Source of Our Ingredients,20-Dec-17,PRN,Kellogg Company,Environmental Conservation,"A good example is palm oil. The palm oil industry has been associated with the destruction of tropical forest habitats and peat lands. It has also had chronic issues with human rights violations like gender inequality and forced labor. These are issues of great concern to our company -- we know that consumers care about these issues, too.",1,58,gender inequality
"IBM, YAR, YARIY",Yara and IBM join forces to transform the future of farming,26-Apr-19,PRN,IBM,Contracts,"About Yara Yara grows knowledge to responsibly feed the world and protect the planet, to fulfill our vision of a collaborative society, a world without hunger and a planet respected. To meet these commitments, we have taken the lead in developing digital farming tools for precision farming and work closely with partners throughout the whole food value chain to develop more climate-friendly crop nutrition solutions. In addition, we are committed to working towards sustainable mineral fertilizer production. We foster an open culture of diversity and inclusion that promotes the safety and integrity of our employees, contractors, business partners, and society at large. Founded in 1905 to solve the emerging famine in Europe, Yara has a worldwide presence with about 17,000 employees and operations in over 60 countries. In 2018, Yara reported revenues of USD 12.9 billion.",1,136,Diversity and Inclusion
"IBM, YAR, YARIY",Yara and IBM launch an open collaboration for farm and field data to advance sustainable food production,23-Jan-20,PRN,IBM,"Environmental Conservation, Corporate Social Responsibility","About Yara Yara grows knowledge to responsibly feed the world and protect the planet, to fulfill our vision of a collaborative society, a world without hunger and a planet respected. To meet these commitments, we have taken the lead in developing digital farming tools for precision farming and work closely with partners throughout the whole food value chain to develop more climate-friendly crop nutrition solutions. In addition, we are committed to working towards sustainable mineral fertilizer production. We foster an open culture of diversity and inclusion that promotes the safety and integrity of our employees, contractors, business partners, and society at large. Founded in 1905 to solve the emerging famine in Europe, Yara has a worldwide presence with about 17,000 employees and operations in over 60 countries. In 2018, Yara reported revenues of USD 12.9 billion. www.yara.com",1,137,Diversity and Inclusion
